"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",13,19125
"2",2," Jetzt erteile ich das Wort der Kollegin Claudia Müller, Bündnis 90/Die Grünen.","","","01",13,19125
"3",3," Claudia Müller:","","","02",13,19125
"4",4,"Sehr geehrter Herr Präsident! Meine sehr geehrten Damen und Herren! Die Friedliche Revolution und insbesondere die Öffnung der Mauer erlebte ich, wie es sich für eine Achtjährige wahrscheinlich gehört, schlafend im Bett.","","","03",13,19125
"5",5," Vor Ihnen steht also keine aktive Aktivistin der Friedlichen Revolution, sondern eine Vertreterin der dritten Generation Ost oder, wie ich auch gerne sage, der Generation ,,Wiedervereinigung und Zusammenwachsen“.","","","04",13,19125
"6",6,"Der 9.","","","05",13,19125
"7",7," November war eine Zäsur in der deutschen Geschichte.","","","06",13,19125
"8",8," Er markierte aber weder einen Beginn noch ein Ende der Entwicklung, aber es war ein Meilenstein.","","","07",13,19125
"9",9," Die Entwicklung, die wir sahen, begann viel früher.","","","08",13,19125
"10",10," Es begann mit den Bürgerrechtsbewegungen, und zwar nicht erst in den 80ern, sondern sie waren von Anfang an da.","","","09",13,19125
"11",11," Sie blitzte immer wieder auf mit den Aufständen 1953, 1956 und 1968.","","","10",13,19125
"12",12," All das ist in einem Kontext zu sehen.","","","11",13,19125
"13",13," All das ist eine Entwicklung, die mit der glücklichen Wiedervereinigung endete.","","","12",13,19125
"14",14," Aber die Entwicklung ist heute noch nicht abgeschlossen; denn eine echte Wiedervereinigung, eine echte Vereinigung Europas haben wir bis heute nicht erreicht.","","","13",13,19125
"15",15,"Die Veränderungen prägten nicht nur Ostdeutschland, sie prägten natürlich auch das alte Westdeutschland, auch wenn die Entwicklungen im Osten natürlich deutlich spürbarer waren.","","","14",13,19125
"16",16," Denn es war dort, wo wir in kürzester Zeit praktisch alles von den Füßen auf den Kopf stellten:","","","15",13,19125
"17",17," ein neues Verwaltungssystem, ein neues Bildungssystem mit neuer Form und neuen Inhalten, ein neues Sozialsystem, und das Ganze praktisch über Nacht.","","","16",13,19125
"18",18," Über Nacht verschwanden die alten Gewissheiten, über Nacht musste man sich neu orientieren, und diese Orientierungslosigkeit spürte ich als Jugendliche ganz besonders, die spürte meine Generation.","","","17",13,19125
"19",19," Denn in einer Lebensphase, in der man Orientierung sucht, in der man Orientierung auch bei seinen Eltern sucht, musste man feststellen:","","","18",13,19125
"20",20," Auch diese Generation war orientierungslos und suchte selbst nach Orientierung, die niemand bieten konnte.","","","19",13,19125
"21",21," Es war keine Orientierung da, und es fehlten die entsprechenden Institutionen und Strukturen, die das auffangen konnten.","","","20",13,19125
"22",22," Das Ergebnis entlädt sich momentan in den Erzählungen, die wir unter #baseballschlägerjahre lesen müssen.","","","21",13,19125
"23",23," Es zeigt sich:","","","22",13,19125
"24",24," Die Orientierungslosigkeit, die danach folgte, prägt uns noch heute.","","","23",13,19125
"25",25," Ich möchte an dieser Stelle aber positiv nach vorne gucken; denn in der Zeit danach — Katrin Göring-Eckardt hat die gemeinsame Prägung angesprochen — hat sich insbesondere in Bezug auf das Thema „Frauenrechte und Vereinbarkeit von Familie und Beruf“ viel getan, als insbesondere die jungen ostdeutschen Frauen massenhaft in die alten Bundesländer zogen und Ideen mitbrachten, die das Leben dort nachhaltig verändert und geprägt haben.","","","24",13,19125
"26",26," Wir wären deutlich nicht da, wo wir jetzt sind bei diesem Thema, wenn es die Wiedervereinigung nicht gegeben hätte.","","","25",13,19125
"27",27," Wir müssen diese Phase nun nutzen, um eine gemeinsame Erzählung, eine gemeinsame ost- und westdeutsche Geschichte, eine gemeinsame europäische Geschichte zu finden, und wir müssen den Blick richten auf die Herausforderungen, die wir in Ost wie West haben:","","","26",13,19125
"28",28," das Zusam Claudia Müllermenwachsen von Stadt und Land, der unterschiedlichen Regionen, der schnell wachsenden und der schrumpfenden Regionen.","","","27",13,19125
"29",29," Es muss uns gelingen, gleichwertige Lebensverhältnisse in allen Teilen Deutschlands herzustellen; denn nur dann können wir zu einer echten Einheit kommen.","","","28",13,19125
"30",30,"Es geht um die Frage des Gemeinsamen.","","","29",13,19125
"31",31," Das ist die Lehre aus 1989:","","","30",13,19125
"32",32," Es war gemeinsam — die verschiedensten Gruppen mit verschiedenen Wertvorstellungen in den Großstädten wie Leipzig und Berlin, aber auch in kleinen und mittelgroßen Städten wie Plauen oder Waren an der Müritz, wo die Menschen auf die Straße gingen.","","","31",13,19125
"33",33," Es war ein Gemeinschaftsprojekt, und nur in dieser Gemeinschaft können wir die Herausforderungen, die vor uns liegen, meistern, nur gemeinsam schaffen wir es, eine echte Einheit in unserem Land und in Europa voranzubringen.","","","32",13,19125
"34",34,"Vielen Dank.","","","33",13,19125
"35",35," Präsident Dr.
 Wolfgang ","","","34",13,19125
