"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",74,19119
"2",2," Vielen Dank, Peter Weiß.","","","01",74,19119
"3",3," — Nächster Redner:","","","02",74,19119
"4",4," für die FDP-Fraktion Pascal Kober.","","","03",74,19119
"5",5," Pascal Kober:","","","04",74,19119
"6",6,"Frau Präsidentin! Liebe Kolleginnen und Kollegen! Sehr geehrter Herr Bundesminister Heil! Es ist nur zu begrüßen, dass es wirklich zu einer Neuordnung und einer Erweiterung der Versorgung von Menschen, die Opfer von Gewalttaten geworden sind, kommen wird.","","","05",74,19119
"7",7," Eine Verbesserung unseres sozialen Entschädigungsrechts ist in greifbare Nähe gerückt, und wir als Freie Demokraten unterstützen dies ausdrücklich und freuen uns darüber se Als Gesellschaft — Sie, Herr Bundesminister, haben es gesagt, andere Rednerinnen und Redner auch — können wir nicht verhindern, dass Menschen Opfer von Gewalttaten werden.","","","06",74,19119
"8",8," Aber wir können natürlich unsere Solidarität ganz konkret zum Ausdruck bringen, indem wir die entsprechenden Hilfsangebote auch wirklich zur Verfügung stellen.","","","07",74,19119
"9",9,"Es ist unsere Absicht, hier zu einer Verbesserung zu kommen.","","","08",74,19119
"10",10," Wir als Freie Demokraten unterstützen dies ausdrücklich.","","","09",74,19119
"11",11," Wir freuen uns, dass wir wirklich einen Schritt vorankommen — mit Ihnen, der Bundesregierung, aber auch mit vielen Kolleginnen und Kollegen in diesem Haus.","","","10",74,19119
"12",12," Nach dieser Debatte muss man ausdrücklich sagen:","","","11",74,19119
"13",13," bedauerlicherweise nicht mit allen.","","","12",74,19119
"14",14,"In den anstehenden parlamentarischen Beratungen werden wir sicherlich an der einen oder anderen Stelle noch über Details diskutieren.","","","13",74,19119
"15",15," Mir geht es da beispielsweise ganz konkret um die Versorgung der im Dienst an Körper und Seele verwundeten Soldatinnen und Soldaten.","","","14",74,19119
"16",16," Da frage ich mich und mit mir meine Fraktion, ob es wirklich notwendig ist, liebe Bundesregierung, an der Ungleichbehandlung oder Andersbehandlung der vor 2011 verwundeten Soldatinnen und Soldaten und der nach 2011 verwundeten Soldatinnen und Soldaten festzuhalten.","","","15",74,19119
"17",17,"Sie kündigen eine deutliche Verbesserung für die Soldatinnen und Soldaten, die vor 2011 verwundet worden sind, an.","","","16",74,19119
"18",18," Aber es wird anders geregelt als für die, die nach 2011 verwundet wurden.","","","17",74,19119
"19",19," Das irritiert Soldatinnen und Soldaten.","","","18",74,19119
"20",20," Ich glaube, wir haben hier gerade als Bundestag eine ganz besondere Verantwortung; denn es geht um Menschen, die für unsere politischen Einschätzungen, für unsere politischen Entscheidungen ganz bewusst unter Gefahr für ihr Leben und ihre Gesundheit in den Einsatz gehen.","","","19",74,19119
"21",21," Deshalb ist die Frage, ob wir hier nicht eine einfachere und besser nachvollziehbare Lösung finden können.","","","20",74,19119
"22",22," Ein anderer Zusammenhang ist auch klar:","","","21",74,19119
"23",23," Das beste Recht ist nur so viel wert, wie entsprechende Versorgungsstrukturen vorhanden sind.","","","22",74,19119
"24",24," Deshalb dürfen wir nicht nachlassen und müssen auch in Zukunft auf der Versorgungsseite immer wieder nachbessern und erweitern.","","","23",74,19119
"25",25," Ganz entscheidend wird sein, dass die Menschen ihr Recht tatsächlich in Anspruch nehmen können, weil Versorgungsstrukturen vorhanden sind.","","","24",74,19119
"26",26," Ich freue mich ganz ausdrücklich, dass die Bundesregierung eine Initiative aus dem Parlament aufgegriffen hat und die tiergestützte Traumatherapie für Soldatinnen und Soldaten — explizit die pferdegestützte Traumatherapie — auf den Weg bringen möchte.","","","25",74,19119
"27",27,"Vielen Dank.
Vizepräsidentin Claudia ","","","26",74,19119
