"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",87,19083
"2",2,"Vielen Dank, Frau Kollegin.","","","01",87,19083
"3",3," — Die Kollegin Sevim Dagdelen hat das Wort für die Fraktion Die Linke.","","","02",87,19083
"4",4," Sevim Dagdelen:","","","03",87,19083
"5",5,"Verehrter Herr Präsident! Verehrte Kolleginnen und Kollegen! Worum geht es heute in der Aktuellen Stunde? Es geht um ein deutsch-französisches Abkommen, das Rüstungskonzernen gigantische Profite ermöglicht.","","","04",87,19083
"6",6," Es geht um 600 Milliarden Euro Umsatz bis 2040 mit neuen Kampfpanzern und einem Luftkampfsystem — auch dadurch, dass die gemeinsamen Rüstungsprodukte problemlos in alle Welt exportiert werden sollen.","","","05",87,19083
"7",7," Ich finde, es ist ein Unding, dass die Große Koalition dies alles an der Offentlichkeit vorbei auf den Weg bringen will.","","","06",87,19083
"8",8," Warum weigert sich diese Bundesregierung seit Tagen, dieses Abkommen an uns Bundestagsabgeordnete zu geben? Warum scheuen Sie das Licht der Öffentlichkeit so sehr, und warum diese Geheimdiplomatie? Das ist eine dramatische Entwicklung im gesamten Bereich der Rüstungsexporte.","","","07",87,19083
"9",9," Fakt ist:","","","08",87,19083
"10",10," Die Bundesregierung ist durch ein geheimes Zusatzabkommen zum Vertrag von Aachen, also dem neuen Elysee-Vertrag, dabei, die bestehenden Rüstungsexportrichtlinien zu schleifen, damit in Zukunft die gemeinsam produzierten Kriegswaffen leichter in alle Welt exportiert werden können.","","","09",87,19083
"11",11," Was die Bundesregierung mit diesem Abkommen vorhat, ist nichts anderes als der Versuch, die bestehenden Restriktionen für die deutsche Rüstungsindustrie und die deutsche Außen- und Sicherheitspolitik, die aus der Niederlage des deutschen Faschismus erwachsen sind, einfach hinwegzufegen.","","","10",87,19083
"12",12,"Dieses Geheimabkommen ist nichts anderes — nichts anderes! — als ein Angriff auf das Friedensgebot des Grundgesetzes.","","","11",87,19083
"13",13," Dieses Friedensgebot des Grundgesetzes umfasst eben nicht nur das Verbot der Vorbereitung eines Angriffskrieges in Artikel 26, sondern sollte in seinem Wesenskern auch verhindern, dass die deutsche Rüstungsindustrie Waffen in Kriegs- und Spannungsgebiete exportiert und Rüstungsexporte zum normalen Mittel der deutschen AuBen- und Sicherheitspolitik werden.","","","12",87,19083
"14",14," Die Mütter und Väter unseres Grundgesetzes würden sich im Grabe umdrehen, wenn sie sehen könnten, was diese Bundesregierung aus diesem Friedensgebot jetzt macht.","","","13",87,19083
"15",15," Ich finde, das ist eine Schande.","","","14",87,19083
"16",16," Und ich frage gerade Sie von der SPD-Fraktion:","","","15",87,19083
"17",17," Warum machen Sie das eigentlich mit? Es war doch das SPD-Mitglied im Parlamentarischen Rat, Herr Fritz Eberhard, auf dessen Engagement hin im Grundgesetz ebendieser Bruch mit dem deutschen Faschismus verankert wurde.","","","16",87,19083
"18",18," Nie wieder sollte es so kommen wie 1936, als deutsche Waffen beim Vernichtungskrieg Mussolinis in Abessinien eingesetzt wurden oder im spanischen Bürgerkrieg bei der Unterstützung der Franco-Diktatur gegen die spanische Bevölkerung.","","","17",87,19083
"19",19," Jetzt wollen Sie diese Lehren aus dem Faschismus weggeben wie einen abgetragenen Mantel.","","","18",87,19083
"20",20," Ich finde das schlimm.","","","19",87,19083
"21",21," Die Linke sagt:","","","20",87,19083
"22",22," Wir brauchen dieses Friedensgebot des Grundgesetzes; denn nie wieder sollen deutsche Waffen den Diktatoren dieser Welt dazu dienen, ihre Bevölkerungen zu massakrieren oder andere Länder barbarisch zu überfallen.","","","21",87,19083
"23",23," Es ist richtig, dass Bundesaußenminister Heiko Maas dem Drängen Großbritanniens jetzt nicht nachgibt und am Ausfuhrstopp nach Saudi-Arabien festhalten will.","","","22",87,19083
"24",24," Aber dann können Sie doch nicht an einem Abkommen mitarbeiten, das es in Zukunft unmöglich machen soll, Rüstungsexporte überhaupt einzuhegen.","","","23",87,19083
"25",25," Oder wollen Sie behaupten, dass dieses Zusatzabkommen so geheim war, dass selbst das Auswärtige Amt von diesem Abkommen nichts wusste? Es ist meiner Meinung nach fatal, dass sich beim anderen Koalitionspartner, der Union, eine Mentalität durchgesetzt zu haben scheint, wie wir sie bei den heute verurteilten kriminellen Mitarbeitern des Waffenherstellers Heckler & Koch finden.","","","24",87,19083
"26",26," Mit dieser Mentalität wollen Sie Kriegswaffen gerade dorthin exportieren, wo diese, zynisch gesprochen, gebraucht werden, und Sie wollen dabei nicht auch noch durch irgendwelche Rüstungsexportrichtlinien gestört werden.","","","25",87,19083
"27",27," Dass sich Angela Merkel, die Bundeskanzlerin, die Rüstungsexporte nach Saudi-Arabien nach einer aktuellen Meldung offenhält, ist auch — so kann man nur noch sagen — Ausdruck dieser Mentalität.","","","26",87,19083
"28",28," Wenn Sie davon sprechen, dass wir uns moralisch nicht gegenüber anderen Ländern erheben sollen, dann muss ich Ihnen sagen:","","","27",87,19083
"29",29," Das sagen Sie doch nur, um ungestört von jeder Moral die Profitinteressen der deutschen Rüstungsschmieden zu bedienen.","","","28",87,19083
"30",30," Ich finde, eine Rüstungsexportpolitik, die das Friedensgebot des Grundgesetzes mit Füßen tritt und die Lehren aus dem deutschen Faschismus missachtet, istSevim Dagdelenunverantwortlich.","","","29",87,19083
"31",31," Kehren Sie um! Stoppen Sie die Rüstungsexporte! Und machen Sie Schluss mit dieser kriminellen Mentalität! Vizepräsident Dr.
 Hans-Peter ","","","30",87,19083
