"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",7,19083
"2",2," Bitte.","","","01",7,19083
"3",3,"Martin Hebner:","","","02",7,19083
"4",4,"Herzlichen Dank für die Genehmigung der Zwischenfrage.","","","03",7,19083
"5",5," — Ich habe eine konkrete Frage an Sie.","","","04",7,19083
"6",6," Sie sagen:","","","05",7,19083
"7",7," Es muss überall was getan werden, gerade in Unternehmen usw.","","","06",7,19083
"8",8," usf.","","","07",7,19083
"9",9," — Was machen Sie denn konkret? Sie haben über Infrastruktur und ihre Bedeutung gesprochen.","","","08",7,19083
"10",10," Bitte vergegenwärtigen Sie sich mal die Zahlen.","","","09",7,19083
"11",11," Es gibt in Asien Länder - nehmen wir mal Japan und Südkorea als Beispiele —, die 50 bis über 70 Prozent Glasfaseranschlüsse haben.","","","10",7,19083
"12",12," In Deutschland sind wir — ich gehe davon aus, dass Sie es wissen — bei circa 2 Prozent.","","","11",7,19083
"13",13," Was macht der Staat, um hier eine entsprechende Infrastruktur bereitzustellen? Gerade die mittelständische Wirtschaft braucht das, vor allem — das ist ja auch ein Thema Ihrer Partei; auch ich halte das für sinnvoll — bei Themen wie Homeoffice.","","","12",7,19083
"14",14," Was machen Sie in dem Fall, um die Anbindung der Mitarbeiter zu gewährleisten? Was tun Sie? Welche Ziele haben Sie?Oder mal ganz konkret:","","","13",7,19083
"15",15," Bis wann wird die Zahl dieser Anschlüsse erhöht? Bis zu welchem Jahr haben wir mindestens 30 Prozent Glasfaseranschlüsse? Bis zu welchem Jahr 50 Prozent? Werden Sie doch bitte einmal konkret, statt immer nur abstrakt weiterzureden.","","","14",7,19083
"16",16," Ich bitte um konkrete Aussagen.","","","15",7,19083
"17",17,"Soren Bartol:","","","16",7,19083
"18",18,"Herr Präsident, ich halte die Uhr jetzt für eine Stunde an, um die Infrastrukturstrategie der Koalition zu erklären.","","","17",7,19083
"19",19," Präsident Dr.
 Wolfgang ","","","18",7,19083
