"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",159,19083
"2",2,"Vielen Dank.","","","01",159,19083
"3",3," — Letzter Redner in dieser Debatte ist der Kollege Dr.","","","02",159,19083
"4",4," Volker Ullrich für die Fraktion der CDU/ CSU.","","","03",159,19083
"5",5," Dr.","","","04",159,19083
"6",6," Volker Ullrich:","","","05",159,19083
"7",7,"Herr Präsident! Meine sehr verehrten Damen und Herren! 100 Jahre nach Beendigung der deutschen Kolonialherrschaft durch die Folgen des Versailler Vertrags ist der richtige Zeitpunkt gekommen, um über die Aufarbeitung zu sprechen.","","","06",159,19083
"8",8," Viel zu lange haben wir dieses Thema in der öffentlichen Debatte ausgeblendet.","","","07",159,19083
"9",9," Wir müssen uns mit unserer eigenen Vergangenheit auseinandersetzen, auch in diesem Bereich.","","","08",159,19083
"10",10," Jede ehemalige europäische Kolonialmacht muss das für sich tun und ihre eigenen Standards setzen.","","","09",159,19083
"11",11," Aber eines muss klar sein:","","","10",159,19083
"12",12," Kolonialismus darf heute nicht verklärt werden, sondern er muss als das benannt werden, was er war:","","","11",159,19083
"13",13," Fremdherrschaft, rassistische Ideologie und Gewalt.","","","12",159,19083
"14",14," Wir brauchen auch internationale Lösungen, und zwar in der Gemeinsamkeit mit der Vielfalt der afrikanischen Staaten.","","","13",159,19083
"15",15," Es geht darum, dass wir gemeinsame Ausstellungen entwickeln mit Kunst- und Kulturinteressierten in Yaoundé, in Ouagadougou und vielen anderen afrikanischen Städten.","","","14",159,19083
"16",16," Es geht darum, dass die Kultur letzten Endes auch eine Brücke bildet, dass es selbstverständlich ist, dass in den nächsten Jahren Kulturgüter europäischer Herrschaft in afrikanischen Staaten ausgestellt werden, aber gleichzeitig auch afrikanische Kunst in Afrika und Europa ihren würdigen Rahmen findet.","","","15",159,19083
"17",17," Ich glaube, das ist ein wichtiger und richtiger Ansatz.","","","16",159,19083
"18",18,"Ja, wir müssen auch über den Erinnerungsort sprechen.","","","17",159,19083
"19",19," Wir dürfen die Afrika-Konferenz von 1884 undDr.","","","18",159,19083
"20",20," Volker Ullrich1885 hier in Berlin nicht vergessen.","","","19",159,19083
"21",21," Zu dieser Zeit war sich Europa, waren sich die europäischen Mächte in vielerlei Dingen uneinig.","","","20",159,19083
"22",22," Sie standen sich feindlich gesinnt gegenüber.","","","21",159,19083
"23",23," Aber in einem waren sie sich plötzlich einig, nämlich in der Absicht, Afrika aufzuteilen.","","","22",159,19083
"24",24," Daran müssen wir erinnern:","","","23",159,19083
"25",25," dass in Berlin auch die Aufteilung des afrikanischen Kontinents ihren Anfang nahm.","","","24",159,19083
"26",26," Daraus erwächst auch eine Verpflichtung.","","","25",159,19083
"27",27," Wie wir dieses Erinnern organisieren, muss das Ergebnis eines langen Prozesses sein; das darf man nicht übers Knie brechen.","","","26",159,19083
"28",28," Das muss gemeinsam mit afrikanischen Staaten, aber auch mit den ehemaligen europäischen Kolonialmächten organisiert werden.","","","27",159,19083
"29",29," Mein letzter Punkt.","","","28",159,19083
"30",30," Wir müssen auch über die Sprache sprechen.","","","29",159,19083
"31",31," Ich will nicht, dass wir im politischen Umgang davon sprechen, dass wir eine Politik für Afrika machen.","","","30",159,19083
"32",32," Sondern es geht um eine Politik mit Afrika auf Augenhöhe, weil wir eine gemeinsame Verpflichtung haben, weil es darum geht, dass wir die Menschen — gerade auch die junge Generation — mitnehmen, damit wir eine gemeinsame Perspektive auf der Welt haben, in Frieden und Sicherheit.","","","31",159,19083
"33",33," Auch dazu kann die Kulturpolitik einen Beitrag leisten.","","","32",159,19083
"34",34,"Herzlichen Dank.
Vizepräsident Thomas ","","","33",159,19083
