"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",116,19115
"2",2,"Vielen Dank, Herr Kollege Nouripour; Sie haben die Redezeit vorbildlich eingehalten.","","","01",116,19115
"3",3," — Als letzter Redner zu diesem Tagesordnungspunkt hat das Wort der Kollege Thomas Erndl, CDU/CSU-Fraktion.","","","02",116,19115
"4",4," Thomas Erndl:","","","03",116,19115
"5",5,"Sehr geehrter Herr Prasident! Liebe Kolleginnen und Kollegen! Liebe Soldatinnen und Soldaten! Ende letzten Jahres konnte ich mir bei einer Reise mit dem Außenminister ein Bild von der Situation vor Ort machen.","","","04",116,19115
"6",6," Besonders drei Punkte habe ich dabei mitgenommen:","","","05",116,19115
"7",7,"Erstens.","","","06",116,19115
"8",8," Deutschland genießt durch den militärischen Beitrag und die zivile Unterstützung ein hohes Ansehen in der Bevölkerung vor Ort.","","","07",116,19115
"9",9,"Zweitens.","","","08",116,19115
"10",10," Die militärische Unterstützung hat die bilateralen Beziehungen enorm gestärkt.","","","09",116,19115
"11",11," Die irakische Regierung sieht in Deutschland einen vertrauensvollen und starken Partner.","","","10",116,19115
"12",12,"Herr Kollege Djir-Sarai, wir haben das am Anfang natürlich auch sehr kritisch gesehen, aber meines Erachtens kann man der Tatsache, dass wir nicht in die NATOMission eingebunden sind, mittlerweile durchaus auch positive Seiten abgewinnen.","","","11",116,19115
"13",13," Dem Ansehen des deutschen Einsatzes vor Ort hat das Ganze sicherlich nicht geschadet.
 Vizepräsident Wolfgang ","","","12",116,19115
