"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",5,19119
"2",2," Nächster Redner ist der Kollege Andreas Jung, CDU/ CSU.","","","01",5,19119
"3",3," Andreas Jung:","","","02",5,19119
"4",4,"Herr Präsident! Liebe Kolleginnen und Kollegen! Das Paket, das wir heute beschließen werden, ist ein Paket zur Stärkung kommunaler Selbstverwaltung.","","","03",5,19119
"5",5," Es ist ein Paket zur Stärkung föderaler Vielfalt, es fördert bezahlbaren Wohnraum, und es vermeidet unnötige Bürokratie.","","","04",5,19119
"6",6," Und damit ist es ein gutes Ergebnis.","","","05",5,19119
"7",7," Es ist ein Durchbruch nach zugegebenermaßen schwierigen Verhandlungen, da es bei den Fraktionen in diesem Haus, auch innerhalb der Großen Koalition, und bei denen, die die Grundg ] g mittragen, unterschiedliche Auffassungen gibt.","","","06",5,19119
"8",8," Aber es bestand die Notwendigkeit, ein gemeinsames Ergebnis zu finden, weil das Bundesverfassungsgericht gesagt hat:","","","07",5,19119
"9",9," Ihr müsst eine Neuregelung machen.","","","08",5,19119
"10",10," Wenn ihr in diesem Jahr keine Neuregelung schafft, dann wird nächstes Jahr keine Grundsteuer erhoben.","","","09",5,19119
"11",11," — Es geht um Einnahmen in Höhe von 14 Milliarden Euro für die Städte und Gemeinden in Deutschland.","","","10",5,19119
"12",12," Um diese zu sichern, haben wir uns in der Großen Koalition und darüber hinaus jetzt auch mit den Ländern, mit FDP und Grünen, zusammengerauft.","","","11",5,19119
"13",13," Ich darf mich bei allen Beteiligten sehr herzlich bedanken.","","","12",5,19119
"14",14," Wir werden damit unserer Verantwortung als Demokraten gerecht und können den Kommunen das Signal geben:","","","13",5,19119
"15",15," Die Einnahmen aus der Grundsteuer sind gesichert.","","","14",5,19119
"16",16," Wir tun dies mit der Durchsetzung der Öffnungsklausel, mit dem Bekenntnis zu föderaler Vielfalt; das ist ein neuer Weg.","","","15",5,19119
"17",17," Herr Kollege Daldrup, ich will es bei aller großkoalitionären Nächstenliebe doch deutlich sagen:","","","16",5,19119
"18",18," Wer Föderalismus als Provinzialismus verspottet — das haben Sie getan -, hat ein grundlegend falsches Verständnis von unserem Staatsaufbau und von Subsidiarität.","","","17",5,19119
"19",19,"Andreas Jung Deshalb sage ich es extra für Sie frei nach Willy Brandt und Klaus Wowereit:","","","18",5,19119
"20",20," Wir wollen mehr Féderalismus wagen.","","","19",5,19119
"21",21," Und das ist auch gut so.","","","20",5,19119
"22",22," Ich finde, das, was wir hier tun, kann auch für andere Dinge prägend sein.","","","21",5,19119
"23",23," Warum? Was machen wir denn hier? Wir sagen:","","","22",5,19119
"24",24," Wir haben eine kommunale Steuer, und der Aufwand kommt zu 100 Prozent den Kommunen zugute.","","","23",5,19119
"25",25," Die Kommunen haben ein Hebesatzrecht, das schon heute ausgeübt wird, mit Hebesätzen von 0 bis fast 1 000 Prozent.","","","24",5,19119
"26",26," Das heißt, wir haben unterschiedliche Regelungen, und das ist auch richtig, weil wir unterschiedliche Gegebenheiten haben zwischen Kiel und Konstanz, zwischen Stadtstaaten und Flächenländern, zwischen Hotspots, wo Menschen Wohnungen suchen, und Gebieten, in denen Häuser leerstehen.","","","25",5,19119
"27",27," Deshalb ist es richtig, dass wir auf unterschiedliche Gegebenheiten entsprechend reagieren und nicht alles über einen Kamm scheren, sondern unterschiedliche, flexible Lösungen ermöglichen.","","","26",5,19119
"28",28," Dass die Länder in Zukunft ihre eigene Grundsteuer erheben können, ist richtig.","","","27",5,19119
"29",29," Das haben wir gemeinsam beschlossen, das werden wir gemeinsam auf den Weg bringen.","","","28",5,19119
"30",30," Das ist ein Fortschritt für den Föderalismus und ein Beispiel für passgenaue, gute Lösungen im Sinne der Bürgerinnen und Bürger.","","","29",5,19119
"31",31," Unsere Leitlinie in dieser Diskussion war das, was wir gemeinsam im Koalitionsvertrag vereinbart haben, nämlich dass wir bezahlbaren Wohnraum sichern wollen.","","","30",5,19119
"32",32," Dem muss sich die Grundsteuerreform unterordnen.","","","31",5,19119
