"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",146,19083
"2",2,"Vielen Dank, Frau Kollegin Lezius.","","","01",146,19083
"3",3," — Als nächster Redner hat das Wort der Kollege Carl-Julius Cronenberg, FDP-Fraktion.","","","02",146,19083
"4",4," Carl-Julius Cronenberg:","","","03",146,19083
"5",5,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Irgendwie befinden wir uns heute in einer ungewöhnlichen Lage — Dagmar Schmidt hat schon daraufCarl-Julius Cronenberghingewiesen —:","","","04",146,19083
"6",6," Wir beraten in zweiter und dritter Lesung ein Gesetz, von dem wir eigentlich hoffen, dass es nie zur Anwendung kommen wird.","","","05",146,19083
"7",7," Und doch, meine Damen und Herren, brauchen betroffene Bürgerinnen und Birger, brauchen Unternehmen und ihre Beschäftigten ein Minimum an Rechtssicherheit für den Fall des ungeregelten Austritts.","","","06",146,19083
"8",8," Übrigens:","","","07",146,19083
"9",9," Ein Hard Brexit ist nicht der Worst Case.","","","08",146,19083
"10",10," Der Worst Case ist und bleibt ein Nachverhandeln, ein Aufschnüren des Austrittsabkommens.","","","09",146,19083
"11",11," Das, meine Damen und Herren, würde Europa in seinen Grundfesten erschüttern.","","","10",146,19083
"12",12," Das würde all denen in die Karten spielen, die Europa rückabwickeln wollen, und nicht zuletzt wäre es ein Verrat an unseren irischen Freunden.","","","11",146,19083
"13",13," Die Verhandlungen in London gehen in die Schlussphase.","","","12",146,19083
"14",14," Theresa May hat noch gut einen Monat, um eine Mehrheit für das Austrittsabkommen zu finden.","","","13",146,19083
"15",15," Derweil werden die erwartbaren Folgen des Brexits langsam sicher — Antje Lezius hat es erwähnt -:","","","14",146,19083
"16",16," Abgeordnete von Labour und Tories treten aus den Parteien aus.","","","15",146,19083
"17",17," Eine Fluggesellschaft geht in die Insolvenz.","","","16",146,19083
"18",18," Erste Unternehmen verlassen die Insel.","","","17",146,19083
"19",19," — Kurzum:","","","18",146,19083
"20",20," Politische und ökonomische Unsicherheit steigt, auch für betroffene Bürgerinnen und Bürger sowie zahlreiche Unternehmen und ihre Beschäftigten.","","","19",146,19083
"21",21," Deshalb war es richtig, dass die Bundesregierung ein Gesetz mit Übergangsregelungen vorgelegt hat.","","","20",146,19083
"22",22,"Im Verlauf der Beratungen sind viele Fragen aufgeworfen worden.","","","21",146,19083
"23",23," Einige bleiben bis heute unbeantwortet.","","","22",146,19083
"24",24," So ist beispielsweise noch nicht gesichert, ob bzw.","","","23",146,19083
"25",25," wie britische Staatsangehörige als Drittstaatsangehörige ab dem 30.","","","24",146,19083
"26",26," März einen Aufenthaltstitel erhalten können, wenn sie beispielsweise Hartz-TV-Empfänger sind.","","","25",146,19083
"27",27," Gleiches gilt für Rentnerinnen und Rentner, die von der Grundsicherung im Alter leben, oder für Menschen mit Behinderung im Leistungsbezug nach SGB XII.","","","26",146,19083
"28",28,"Auch für die Wirtschaft bleiben Fragen offen.","","","27",146,19083
"29",29," Großbritannien gehört mit einem Handelsvolumen von 120 Milliarden Euro zu den wichtigsten Handelspartnern Deutschlands.","","","28",146,19083
"30",30," Der Handel wird natürlich nicht zusammenbrechen, aber mit einer Konjunkturdelle werden wir schon rechnen müssen.","","","29",146,19083
"31",31," Konkret fehlen Garantien für Arbeitnehmerfreizügigkeit und Regelungen bei Entsendungen.","","","30",146,19083
"32",32," Im Moment kann das Risiko einer Doppelversicherungspflicht beispielsweise in letzter Konsequenz nicht ausgeschlossen werden.","","","31",146,19083
"33",33," All das muss dann, kommt es wirklich zum harten Brexit, Teil eines umfassenden neuen Sozial ich bl werden.","","","32",146,19083
"34",34,"OoMeine Damen und Herren, wir Freie Demokraten werden heute diesem Gesetz zustimmen.","","","33",146,19083
"35",35," Wir tun dies trotz der angesprochenen offenen Punkte und obwohl Zweifel bestehen, ob sich beispielsweise BMAS und BMI ausreichend gut abgestimmt haben.","","","34",146,19083
"36",36," Unsere Zustimmung ist dennoch aus zwei Gründen zu rechtfertigen:","","","35",146,19083
