"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",12,19073
"2",2," Danke.","","","01",12,19073
"3",3," — Herr Kollege Dehm, auch für Sie gilt die rote Ampel.","","","02",12,19073
"4",4," — Herr Minister Maas.","","","03",12,19073
"5",5,"Heiko Maas, Bundesminister des Auswärtigen:","","","04",12,19073
"6",6,"Herr Abgeordneter, ich kann das im Detail nicht beantworten, weil es sich um einen Einzelfall handelt, bei dem mir jetzt auch spontan die Informationen fehlen, um ihn zu beurteilen.","","","05",12,19073
"7",7," Ich kann Ihnen aber sagen, dass ich — auch aus meiner Erfahrung aus der Zeit als Justizminister — mit motivierender Einflussnahme auf Organe des Rechtsstaates relativ zurückhaltend bin.","","","06",12,19073
"8",8,"Es ist generell so, dass deutsche Staatsbürger, die in Drittländern angeklagt sind, natürlich auch konsularisch betreut werden.","","","07",12,19073
"9",9," Zu dem Einzelfall kann ich keine konkreten Ausführungen machen, weil mir dafür im Moment die Hintergrundinformationen fehlen.","","","08",12,19073
"10",10," Allerdings kann ich Ihnen ganz generell sagen, dass wir uns gegebenenfalls insbesondere mit den politisch Verantwortlichen und den staatlichen Stellen unserer Partnerlander oder der Drittstaaten auseinandersetzen, in denen ein deutscher Staatsbürger im Gefängnis sitzt.","","","09",12,19073
"11",11," Aber eine Einflussnahme auf Organe der Rechtspflege überschreitet die Grenzen, die wir uns da selber setzen.","","","10",12,19073
"12",12,"Präsident Dr.
 Wolfgang ","","","11",12,19073
