"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",39,19103
"2",2," Nachfrage?Christine Buchholz:","","","01",39,19103
"3",3,"Nun sind es genau die Kräfte der „Rapid Support Forces“, die ehemaligen Dschandschawid-Milizen, die von der sudanesischen Regierung mit der Grenzsicherung betraut sind.","","","02",39,19103
"4",4," Die EU und auch die Bundesregierung kooperieren mit diesen Milizen.","","","03",39,19103
"5",5," Wie wollen Sie in Zukunft sicherstellen, dass keinerlei EU-Gelder an diese Milizen gehen, die auch für das jetzige Massaker verantwortlich sind, und die Bundesregierung nicht in die politische Verantwortung kommt, genau für diese Kräfte mitverantwortlich zu sein?Dr.","","","04",39,19103
"6",6," Gerd Müller, Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:","","","05",39,19103
"7",7,"Ich werde der Information nachgehen; ich kann das so nicht nachvollziehen.","","","06",39,19103
"8",8," Aber ich bin froh, dass es im Parlament noch Erregung gibt, von welcher Seite auch immer.","","","07",39,19103
"9",9," Wenn gemordet wird, wenn Terrormilizen unterwegs sind, im Sudan oder heute Nacht in Idlib, wenn Menschen durch Bomben, durch Bombenhagel sterben, dann können wir das hier nicht einfach ausblenden.","","","08",39,19103
"10",10," Ein Stück weit - das gebe ich zu - herrscht hier auch Hilflosigkeit, nicht nur in Europa, sondern auch bei der UN.","","","09",39,19103
"11",11," Das muss uns dazu auffordern, die Sicherheitsstrukturen weiterzuentwickeln und qualitativ voranzubringen.","","","10",39,19103
"12",12,"Präsident Dr.
 Wolfgang ","","","11",39,19103
