"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",180,19121
"2",2,"Vielen Dank, Herr Kollege Fricke.","","","01",180,19121
"3",3," — Die Kollegin Dr.","","","02",180,19121
"4",4," Gesine Lötzsch, Fraktion Die Linke, hat ihre Rede zu Protokoll gegeben; das ist bemerkenswert.","","","03",180,19121
"5",5," — Als nächster Redner erhält der Kollege Sven-Christian Kindler, Bündnis 90/Die Grünen, das Wort.","","","04",180,19121
"6",6," D Anlage 6Sven-Christian Kindler:","","","05",180,19121
"7",7,"Sehr geehrter Herr Präsident! Meine Damen und Herren! Es wurde schon gesagt:","","","06",180,19121
"8",8," Was hier zur Abstimmung steht, ist der Antrag der griechischen Regierung, ein Drittel seiner IWF-Kredite zurückzuzahlen und gleichzeitig auf Parallelität der Rückzahlung von ESM- und EFSFDarlehen zu verzichten.","","","07",180,19121
"9",9," Aus unserer Sicht ist das zu Recht ein sinnvoller Antrag:","","","08",180,19121
"10",10," Er führt — das wurde schon gesagt — zu einer deutlichen Zinsersparnis für Griechenland; Griechenland hat momentan eine deutlich bessere Möglichkeit, sich am Kapitalmarkt zu refinanzieren:","","","09",180,19121
"11",11," zu 1,5 Prozent bei einer zehnjährigen Anleihe.","","","10",180,19121
"12",12," Das ist deutlich weniger als der IWF-Kreditzins, der bei 4,9 Prozent liegt.","","","11",180,19121
"13",13,"Diese Maßnahme führt zu einer Zinsersparnis in Griechenland, zu einer Glättung des Rückzahlungsprofils und auch zu einer langfristigen Verbesserung der Schuldentragfähigkeit.","","","12",180,19121
"14",14," Das ist auch gut für den deutschen Bundeshaushalt.","","","13",180,19121
"15",15," Wir werden dem heute zustimmen.","","","14",180,19121
"16",16," Es ist auch so, Kollege Fricke:","","","15",180,19121
"17",17," Auch der ESM als europäische Institution, die Europäische Kommission und die anderen Länder der Euro-Zone sind für diese Rückzahlung — das zum Thema „europäische Verantwortung, europäische Solidarität“.","","","16",180,19121
"18",18," Deutschland sollte sich hierbei in Europa nicht isolieren, sondern darum bemühen, dass man in der Gemeinschaft der europäischen Länder diesen Schritt zusammen macht.","","","17",180,19121
"19",19,"Und zur Erinnerung —— Entschuldigung, die Unruhe nervt ein bisschen —:","","","18",180,19121
"20",20," Auch in anderen Fällen — auch Irland, Zypern und Portugal hatten eine Rückzahlung an den IWF unter Nichtanwendung der Parallelitätsklausel beantragt.","","","19",180,19121
"21",21," Dem der Deutsche Bundestag zugestimmt.","","","20",180,19121
"22",22," Ich sehe nicht, warum wir jetzt hier eine Ausnahme machen sollten.","","","21",180,19121
"23",23," Daran sollten wir heute auch erinnern.","","","22",180,19121
"24",24," Griechenland macht sich aus unserer Sicht damit auch ein Stück unabhängiger vom IWF.","","","23",180,19121
"25",25," Wir haben von Anfang an gesagt:","","","24",180,19121
"26",26," Europa kann seine Probleme alleine lösen, dafür braucht Europa nicht den IWF.","","","25",180,19121
"27",27," Europa kann das selber machen.","","","26",180,19121
"28",28," Das ist auch ein gutes Zeichen, wenn man klarmacht:","","","27",180,19121
"29",29," Die Euro-Zone kann das alleine lösen; dafür braucht sie nicht den IWF.","","","28",180,19121
"30",30,"Und wir dürfen nicht vergessen, dass die Griechinnen und Griechen harte Jahre hinter sich haben.","","","29",180,19121
"31",31,"Das lag zum Teil an den falschen Strukturen im Staatssektor in Griechenland.","","","30",180,19121
"32",32," Das lag aber auch an der falschen und harten Kaputtsparpolitik, die die Armut und Arbeitslosigkeit in Griechenland vergrößert hat.","","","31",180,19121
"33",33,"Deswegen ist es sinnvoll, wenn Griechenland jetzt die Spielräume nutzt:","","","32",180,19121
"34",34," für mehr Investitionen, für die Verringerung der Armut, für die Verringerung der Arbeitslosigkeit.","","","33",180,19121
"35",35," Aber wir sagen auch klar:","","","34",180,19121
"36",36," Griechenland muss den Spielraum und die Zeit jetzt auch dafür nutzen, Strukturreformen weiter anzugehen:","","","35",180,19121
"37",37," Strukturreformen im Steuersystem und im Justizsystem — das muss jetzt Priorität haben.","","","36",180,19121
"38",38," Es ist richtig:","","","37",180,19121
"39",39," Es gibt jetzt auch eine neue Regierung.","","","38",180,19121
"40",40," Die Schwesterpartei von CDU/CSU, Nea Dimokratia, ist jetzt neu im Amt.","","","39",180,19121
"41",41," Sie haben diesen Wahlkampf gewonnen, indem sie eine anderen Wirtschafts- und Finanzpolitik in den Vordergrund gestellt haben.","","","40",180,19121
"42",42," Das muss man zur Kenntnis nehmen.","","","41",180,19121
"43",43," Es gibt Teile davon, die wir richtig finden, zum Beispiel dass man jetzt auch gerade kleine Einkommen, die sehr stark in der Krise gelitten haben, unterstützen will.","","","42",180,19121
"44",44," Aber es gibt auch Maßnahmen, die aus unserer Sicht falsch sind, die neoliberal sind:","","","43",180,19121
"45",45," Steuersenkungen für Reiche, für Unternehmen, für Dividendenbezieher.","","","44",180,19121
"46",46," Das halten wir für falsch; das kritisieren wir hier auch klar.","","","45",180,19121
"47",47," Aber das führt trotzdem nicht dazu, dass wir jetzt den eingeschlagenen Weg verlassen, uns aus der europäischen Solidarität und Verantwortung stehlen und diese sinnvolle ökonomische Maßnahme hier jetzt nicht beschließen.","","","46",180,19121
"48",48," Deswegen plädieren wir dafür, dem heute zuzustimmen.","","","47",180,19121
"49",49,"Danke.
Vizepräsident Wolfgang ","","","48",180,19121
