"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",142,19083
"2",2," Ich sage trotzdem vielen Dank, Herr Kollege Frieser.","","","01",142,19083
"3",3," — Damit ist die Aussprache geschlossen.","","","02",142,19083
"4",4,"Zusatzpunkt 9 a.","","","03",142,19083
"5",5," Wir kommen zur Abstimmung über den von den Fraktionen der CDU/CSU und SPD eingebrachten Gesetzentwurf zur Verbesserung der Information über einen Schwangerschaftsabbruch.","","","04",142,19083
"6",6," Der Ausschuss für Recht und Verbraucherschutz empfiehlt unter Buchstabe a seiner Beschlussempfehlung auf Drucksache 19/7965, den Gesetzentwurf der Fraktionen der CDU/CSU und SPD auf Drucksache 19/7693 in der Ausschussfassung anzunehmen.","","","05",142,19083
"7",7,"Bevor wir zur Abstimmung kommen, gebe ich zu Protokoll, dass mehrere Erklärungen nach $ 31 der Geschäftsordnung des Bundestages vorliegen.","","","06",142,19083
"8",8,"Ich bitte diejenigen, die dem Gesetzentwurf in der Ausschussfassung zustimmen wollen, um das Handzeichen.","","","07",142,19083
"9",9," — Gegenprobe! — Enthaltungen? — Keine.","","","08",142,19083
"10",10," Dann stelle ich fest, dass der Gesetzentwurf in der Ausschussfassung mit den Stimmen der Fraktionen von CDU/CSU und SPD gegen die Stimmen der anderen Fraktionen des Hauses in zweiter Beratung angenommen wurde.","","","09",142,19083
"11",11,"Dritte Beratungund Schlussabstimmung.","","","10",142,19083
"12",12," Wir stimmen nun über den Gesetzentwurf namentlich ab.","","","11",142,19083
"13",13,"Ich weise darauf hin, dass gleich nach dieser namentlichen Abstimmung drei weitere namentliche und weitere einfache Abstimmungen folgen werden.","","","12",142,19083
"14",14,"Ich bitte die Schriftführerinnen und Schriftführer die vorgesehenen Plätze einzunehmen.","","","13",142,19083
"15",15," — Sind alle Plätze an den Urnen besetzt? — Das scheint der Fall zu sein.","","","14",142,19083
"16",16," Dann eröffne ich die erste namentliche Abstimmung, und zwar die Schlussabstimmung über den Gesetzentwurf der Fraktionen der CDU/CSU und der SPD.","","","15",142,19083
"17",17,"Ist ein Mitglied des Hauses anwesend, das seine Stimme noch nicht abgegeben hat? — Das ist erkennbar nicht der Fall.","","","16",142,19083
"18",18," Dann schließe ich die Abstimmung und bitte die Schriftführerinnen und Schriftführer, mit der Auszählung zu beginnen.","","","17",142,19083
"19",19,"”Liebe Kolleginnen und Kollegen, ich weise aus besonderem Anlass daraufhin, dass es möglicherweise vorkommt, dass Sie Karten aus Ihren Fächern genommen haben, die nicht Ihren Namen tragen.","","","18",142,19083
