"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",81,19081
"2",2," Der Kollege Roman Müller-Böhm von der FDP-Fraktion ist der nächste Redner.","","","01",81,19081
"3",3," Roman Müller-Böhm:","","","02",81,19081
"4",4,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Meine sehr geehrten Damen und Herren! Frau Scheer, ich glaube Ihnen wirklich, dass Sie sich darüber Gedanken gemacht haben und dass Sie dazu in Verhandlungen mit dem Koalitionspartner stehen.","","","03",81,19081
"5",5," Ich nehme Ihnen auch die ernsthaften Bemühungen, die Sie gerade vorgetragen haben, ab.","","","04",81,19081
"6",6," Eine Frage habe ich aber direkt zu Anfang:","","","05",81,19081
"7",7," Warum kommt das so aus Ihrem Ministerium? Es ist natürlich unsere Aufgabe als Oppositionsfraktion, auf Missstände hinzuweisen und kritisch mit Ihren Vorlagen umzugehen; ohne Zweifel.","","","06",81,19081
"8",8," Wenn Sie sich jetzt so ausführlich Gedanken darüber machen, finde ich das ja gut.","","","07",81,19081
"9",9," Aber ich frage mich schon:","","","08",81,19081
"10",10," Warum kommt das soRoman Müller-Böhmschlampig aus dem Ministerium? Das bleibt, ehrlich gesagt, offen.","","","09",81,19081
"11",11," Steigen wir also ein:","","","10",81,19081
"12",12," Die Anträge von Grünen und Linken geben uns dankenswerterweise heute noch einmal die Chance, über den Gesetzentwurf zum Schutz von Geschäftsgeheimnissen zu sprechen.","","","11",81,19081
"13",13," Ich habe es gerade schon gesagt:","","","12",81,19081
"14",14," Es ist ein noch nicht zu Ende gedachter Gesetzentwurf.","","","13",81,19081
"15",15," Ich möchte das ganz gerne an drei Beispielen verdeutlichen.","","","14",81,19081
"16",16,"Erstens.","","","15",81,19081
"17",17," Es ist praktisch nicht hinnehmbar, dass in dem Gesetzentwurf bisher keine wirksamen Schranken für die Klassifizierung von Geschäftsgeheimnissen durch den Arbeitgeber bestehen.","","","16",81,19081
"18",18," Ich möchte dafür ein Beispiel geben.","","","17",81,19081
"19",19," Stellen Sie sich einen Apotheker vor, der wichtige Krebsmedikamente verkauft.","","","18",81,19081
"20",20," Er streckt diese Medikamente so, dass sie quasi wirkungslos sind.","","","19",81,19081
"21",21," Eine seiner Mitarbeiterinnen erfährt davon und sagt:","","","20",81,19081
"22",22," Das finde ich eigentlich nicht so gut.","","","21",81,19081
"23",23," — Dann stuft der Apotheker, der Arbeitgeber, das als Geschäftsgeheimnis ein, weil er damit ja schließlich sein Geld verdient.","","","22",81,19081
"24",24," Man sollte eigentlich meinen, die Mitarbeiterin müsste das Ganze sinnvollerweise zur Meldung bringen und anzeigen.","","","23",81,19081
"25",25," Aber sie würde — Stand jetzt — damit natürlich ihre wirtschaftliche Existenz enorm gefährden; denn das ist so nicht erlaubt.","","","24",81,19081
"26",26," Das muss man auf jeden Fall ändern.","","","25",81,19081
"27",27,"Zweitens.","","","26",81,19081
"28",28," Die Pressevertreter wurden bereits angesprochen.","","","27",81,19081
"29",29," Auch denen wird dieser Gesetzentwurf weiterhin enorme Sorgen bereiten.","","","28",81,19081
"30",30," Der Informantenschutz, so wie wir ihn bisher kennen und schätzen gelernt haben, wird im Grunde weitestgehend ausgehöhlt.","","","29",81,19081
"31",31," Es ist aber nun einmal so, dass das ein elementarer Bestandteil der Pressefreiheit ist.","","","30",81,19081
"32",32," Hinzu kommen auch noch unkalkulierbare Haftungsrisiken.","","","31",81,19081
"33",33," Es kann ja eigentlich nicht sein, dass, wenn man über Missstände aufklären will, diese aber dann zu Geschäftsgeheimnissen erklärt werden, Aufklärung zu einem Verbrechen wird.","","","32",81,19081
"34",34," Das ist doch unbegreiflich.","","","33",81,19081
"35",35," Drittens.","","","34",81,19081
"36",36," Dass diese klaren, allgemeinen Schutzmechanismen nicht nur irgendwie gut für bestimmte Gruppen sind, sondern ganz allgemein auch für die Öffentlichkeit, das können wir auch an einem ganz konkreten Beispiel sehen.","","","35",81,19081
"37",37," Es betrifft die SPD.","","","36",81,19081
"38",38," Dazu müssen wir nach Hamburg schauen und uns einmal mit dem Rückkauf des Hamburger Wärmenetzes beschäftigen.","","","37",81,19081
"39",39," Dort ist Mitarbeitern aufgefallen, dass die Kalkulation zur Wertberechnung nicht korrekt ablief.","","","38",81,19081
"40",40," Man könnte jetzt meinen, dass das Ganze irgendwie veröffentlicht werden konnte.","","","39",81,19081
"41",41," Nein, das Ganze musste erst an die niederländische Behörde für Whistleblower gehen, damit man sich überhaupt mal mit diesen Informationen beschäftigt hat.","","","40",81,19081
