"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",69,19090
"2",2," Vielen Dank.","","","01",69,19090
"3",3," — Als nächster Redner hat das Wort der Kollege Dr.","","","02",69,19090
"4",4," Volker Ullrich, CDU/CSU-Fraktion.","","","03",69,19090
"5",5," Dr.","","","04",69,19090
"6",6," Volker Ullrich:","","","05",69,19090
"7",7,"Herr Präsident! Meine sehr verehrten Damen und Herren! Mit der heutigen Debatte wollen wir ein starkes Zeichen gegen den Antiziganismus setzen.","","","06",69,19090
"8",8," Wir tun das, weil es nach unserer Überzeugung in unserer Gesellschaft keinen Platz für gruppenbezogene Menschenfeindlichkeit, für Vorurteile und Herabwürdigungen geben darf.","","","07",69,19090
"9",9," Wir stehen in der Pflicht, weil Anti gegen Sinti und Roma, antiziganistische Straftaten ‘zur bitteren Realität gehören, bei denen wir nicht wegsehen dürfen.","","","08",69,19090
"10",10," Antiziganismus ist kein neues Phänomen.","","","09",69,19090
"11",11," Er begleitet die Geschichte unseres Landes seit Jahrhunderten wie ein dunkler Fleck.","","","10",69,19090
"12",12,"Sinti und Roma leben seit 600 Jahren in unserem Land als Nachbarn und Freunde.","","","11",69,19090
"13",13," Sie haben aber im Laufe der Geschichte allzu oft erfahren müssen, dass sie behandelt werden, als ob sie nicht dazugehören würden.","","","12",69,19090
"14",14," Diese Ausgrenzungen wurden unternommen mit schablonenhaften Herabwürdigungen oder wildromantischen Beschreibungen.","","","13",69,19090
"15",15," Klar ist, dass diese stets ein grobes Zerrbild der Wirklichkeit waren und im Kern nichts anderes sind als stereotyper Rassismus.","","","14",69,19090
"16",16," Dem stellen wir uns entgegen.","","","15",69,19090
"17",17," Das Eintreten gegen Antiziganismus erwächst auch aus der besonderen historischen Verantwortung unseres Landes.","","","16",69,19090
"18",18," Während der Zeit des Nationalsozialismus sind insgesamt 500 000 Roma und Sinti deportiert, entrechtet und ermordet worden.","","","17",69,19090
"19",19," Diesen weiteren Völkermord nennen die Roma „Porajmos“.","","","18",69,19090
"20",20," Es war der Versuch der planmäßigen Vernichtung des Volkes der Roma und Sinti aus reinem Rassenwahn.","","","19",69,19090
