"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",58,19119
"2",2," Vielen Dank, Volkmar Vogel.","","","01",58,19119
"3",3," — Damit schließe ich die Aussprache.","","","02",58,19119
"4",4,"Wir kommen zur Abstimmung tiber den von der Bundesregierung eingebrachten Gesetzentwurf zur Stärkung des Wohngeldes.","","","03",58,19119
"5",5," Der Ausschuss für Bau, Wohnen, Stadtentwicklung und Kommunen empfiehlt unter Buchstabe a seiner Beschlussempfehlung auf Drucksache 19/14135, den Gesetzentwurf der Bundesregierung auf Drucksachen 19/10816 und 19/11696 in der Ausschussfassung anzunehmen.","","","04",58,19119
"6",6," Ich bitte diejenigen, die dem Gesetzentwurf in der Ausschussfassung zustimmen wollen, jetzt um das Handzeichen.","","","05",58,19119
"7",7," — Wer stimmt dagegen? — Wer enthält sich? — Der Gesetzentwurf ist damit in zweiter Beratung mit Zustimmung der SPD-, CDU/CSU- und AfD-Fraktion, mit keiner Gegenstimme und Enthaltung der Fraktionen Die Linke, Bündnis 90/Die Grünen und FDP angenommen.","","","06",58,19119
"8",8,"Dritte Beratungund Schlussabstimmung.","","","07",58,19119
"9",9," Ich bitte diejenigen, die dem Gesetzentwurf zustimmen wollen, sich jetzt zu erheben.","","","08",58,19119
"10",10," — Wer stimmt dagegen? — Wer enthält sich? — Der Gesetzentwurf ist angenommen.","","","09",58,19119
"11",11," Zugestimmt haben die Fraktionen der SPD, CDU/CSU und AfD.","","","10",58,19119
"12",12," Enthalten haben sich die Fraktionen Die Linke, Bündnis 90/Die Grünen und FDP.","","","11",58,19119
"13",13,"Wir kommen zum Entschließungsantrag der Fraktion Bündnis 90/Die Grünen auf Drucksache 19/14146.","","","12",58,19119
"14",14," Wer stimmt für diesen Entschließungsantrag? — Wer stimmt dagegen? — Es gibt keine Enthaltungen.","","","13",58,19119
"15",15," Der EntschlieBungsantrag ist abgelehnt.","","","14",58,19119
"16",16," Zugestimmt haben die Fraktionen Bündnis 90/Die Grünen und Die Linke.","","","15",58,19119
"17",17," Dagegengestimmt haben die SPD-, CDU/CSU-, FDP- und AfDFraktion.","","","16",58,19119
"18",18,"Wir setzen die Abstimmung zu der Beschlussempfehlung des Ausschusses für Bau, Wohnen, Stadtentwicklung und Kommunen auf Drucksache 19/14135 fort.","","","17",58,19119
"19",19," Tagesordnungspunkt 8 b.","","","18",58,19119
"20",20," Der Ausschuss empfiehlt unter Buchstabe b seiner Beschlussempfehlung die Ablehnung des Antrags der Fraktion der FDP auf Drucksache 19/ 11107 mit dem Titel „Bezahlbare Mieten sichern — Zielgerichtet unterstützen — Liberales Bürgergeld einführen“.","","","19",58,19119
"21",21," Wer stimmt für diese Beschlussempfehlung? — Wer stimmt dagegen? — Enthaltungen gibt es keine.","","","20",58,19119
"22",22," Die Beschlussempfehlung ist angenommen.","","","21",58,19119
"23",23," Zugestimmt haben die Fraktionen der Linken, der SPD, der Grünen, der CDU/CSU und der AfD.","","","22",58,19119
"24",24," Die Gegenstimmen kamen von der FDP.","","","23",58,19119
