"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",62,19106
"2",2," Vielen Dank, Herr Kollege.","","","01",62,19106
"3",3," — Nachster Redner ist der Kollege Paul Viktor Podolay.","","","02",62,19106
"4",4," Paul Viktor Podolay:","","","03",62,19106
"5",5,"Sehr verehrter Herr Prasident! Verehrte Damen und Herren! Mehr Organspenden zu forcieren, ist der falsche Weg in der Medizin.","","","04",62,19106
"6",6," Ich selbst war im zwölfköpfigen Operationsteam bei der ersten Herztransplantation in Europa.","","","05",62,19106
"7",7," Es war am 9.","","","06",62,19106
"8",8," Juli 1968 an der Uniklinik in Bratislava.","","","07",62,19106
"9",9," Das waren damals die Anfangszeiten der Transplantationsmedizin.","","","08",62,19106
"10",10,"Diese Erfahrung hat meine Einstellung zu dieser Art von Operationen sehr stark geprägt.","","","09",62,19106
"11",11," Als Medizintechniker habe ich nämlich jahrelang bei herkömmlichen Herzoperationen an der Herz-Lungen-Maschine mitgewirkt und bin zu der Erkenntnis gekommen, dass wir unsere Gesundheit in die eigenen Hände nehmen sollten.","","","10",62,19106
"12",12,"Das Gesundheitswesen hat nämlich mit den vielenTransplantationen eine falsche Richtung eingeschlagen.","","","11",62,19106
"13",13,"nser Körper ist kein Ersatzteillager.","","","12",62,19106
"14",14," Wir Menschen sind keine Autos, die viele Ersatzteile brauchen.","","","13",62,19106
"15",15,"Viel wichtiger wäre es, wesentlich mehr auf die Gesundheitsvorsorge zu setzen und hier schon bei der Jugend in den Schulen anzufangen und auch zu investieren.","","","14",62,19106
"16",16," Aufklärung und Vorsorge sind viel besser, als ungesund zu leben und dann auf eine Organspende zu hoffen.","","","15",62,19106
"17",17," Somit könnte man die Zahl der Patienten, die ein Organ benötigen, senken.","","","16",62,19106
"18",18," Liebe Mitbürger, kümmern Sie sich mehr um Ihre Gesundheit!Essen Sie zum Beispiel mehr Grün! Trinken Sie mehr Grün! Chlorophyll ist nämlich grünes Sonnenlicht und eine der wirksamsten lebensspendenden Substanzen auf unserem Planeten.","","","17",62,19106
"19",19," Es war ja unsere Urkost.","","","18",62,19106
"20",20," Da liegt das Fundament unserer Gesundheit.","","","19",62,19106
"21",21," Eine Transplantation sollte die absolute Ausnahme sein, zu der selbstverständlich Unfallopfer und angeborene Fehlbildungen zählen.","","","20",62,19106
"22",22,"Etwa 10 000 Menschen stehen in Deutschland auf der Warteliste für ein Spenderorgan.","","","21",62,19106
"23",23," Hat sich jemand einmal die Frage gestellt, warum wir immer mehr und mehr Organe benötigen? Für die Ersatzteillager? Nein.","","","22",62,19106
"24",24," Für Kliniken sind nämlich Org | finanziell sehr attraktiv.","","","23",62,19106
"25",25," Mit jedem Patienten steigt der Umsatz beträchtlich.","","","24",62,19106
"26",26," Jede Klinik bemüht sich darum, so viele Eingriffe wie möglich vornehmen zu können.","","","25",62,19106
"27",27," Nicht immer ist es auch medizinisch indiziert.","","","26",62,19106
"28",28,"Die Kosten tragen die Krankenkassen des Empfängers, und die Pharmaunternehmen verdienen an den Medikamenten enorme Summen.","","","27",62,19106
"29",29," Im vergangenen Jahr wurden bundesweit 4 054 Transplantationen durchgeführt.","","","28",62,19106
"30",30," Meine Überzeugung ist deshalb:","","","29",62,19106
"31",31," Wir müssen die Zahl der benötigten Spenderorgane reduzieren und dürfen nicht nach mehr streben.","","","30",62,19106
"32",32,"Der Vorstoß von Bundesminister Spahn, die Praxis der Organentnahmen spenderseitig in eine Widerspruchslösung umzukehren, um mehr Organe zu generieren, ist der falsche Weg und führt nicht automatisch zu einer Erhöhung der Zahl.","","","31",62,19106
"33",33," Nach deren Einführung in Dänemark und Frankreich ist die Zahl sogar gesunken.","","","32",62,19106
"34",34,"Aus Achtung vor dem Leben des Menschen ist es nicht legitim, ohne explizite Einwilligung des Betreffenden Organe aus seinem Leib zu entnehmen.","","","33",62,19106
"35",35," Zu der Diagnostik sogenannter Hirntoter, welche höchstens Sterbende sind, aber nicht Tote, kann ich mich aus Zeitgründen nicht äußern.","","","34",62,19106
"36",36," Es ist aber naiv zu meinen, Tod sei Tod und medizinisch eindeutig.","","","35",62,19106
"37",37," Jeder muss persönlich eine Entscheidung für oder gegen eine Organspende treffen.","","","36",62,19106
"38",38," Eine Spende ist immer freiwillig.","","","37",62,19106
"39",39," Eine politische Festlegung per Gesetz aber, welche jeden zum potenziellen Organspender machen würde, ohne dass dieser eingewilligt hätte, wäre eine staatliche Grenzüberschreitung, die der besonderen Würde des Menschen nicht entspricht.","","","38",62,19106
"40",40," Schweigen ist nämlich keine Zustimmung.","","","39",62,19106
"41",41," Eine Spende ist eine höchst private, aber auch ethische Entscheidung, und das soll künftig so bleien.","","","40",62,19106
"42",42,"Doch der Gesundheitsminister will uns Bürger jetzt zum Spenden zwingen.","","","41",62,19106
"43",43," Das sollten wir nicht hinnehmen.","","","42",62,19106
"44",44," Dabei zweifelt er selber an der Mehrheitsfähigkeit seinesPaul Viktor PodolayGesetzentwurfs und versucht, mit der im Vorfeld der Debatte an alle Abgeordneten geschickten Erklärung diese zu beeinflussen.","","","43",62,19106
"45",45,"Die Neuregelung stellt einen Eingriff des Staates in die Freiheit des Einzelnen dar.","","","44",62,19106
"46",46," Die AfD-Fraktion lehnt den Gesetzentwurf des Ministers ab.","","","45",62,19106
"47",47,"Vielen Dank für Ihre Aufmerksamkeit.
Vizeprasident Wolfgang ","","","46",62,19106
