"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",28,19091
"2",2,"Vielen Dank, Herr Minister.","","","01",28,19091
"3",3," — Keine Nachfrage zu diesem Thema.","","","02",28,19091
"4",4," Dann hat als nächster Fragesteller der Kollege Harald Weinberg, Die Linke, das Wort.","","","03",28,19091
"5",5,"Harald Weinberg:","","","04",28,19091
"6",6,"Vielen Dank, Herr Präsident.","","","05",28,19091
"7",7," — Herr Minister, ich möchte auf den Umgang mit der Selbstverwaltung eingehen.","","","06",28,19091
"8",8," Sie haben vor, für den Gemeinsamen Bundesausschuss Bewertungskriterien vorzugeben und deren Einhaltung zu überwachen.","","","07",28,19091
"9",9," Für mich ist das de facto eine Fachaufsicht.","","","08",28,19091
"10",10," Wenn wir das machen würden, käme sofort der Vorwurf der Staatsmedizin, dabei setzen gerade wir auf die fachliche Unabhängigkeit von wissenschaftlichen Einschätzungen.","","","09",28,19091
"11",11," Deshalb meine Frage:","","","10",28,19091
"12",12," Welchen Wert haben wissenschaftlich begründete Einschätzungen, wenn sie mit einer staatlich vorgegebenen Methodik erstellt wurden, und führen Sie damit nicht de facto eine Fachaufsicht in der Selbstverwaltung ein?Jens Spahn, Bundesminister für Gesundheit:","","","11",28,19091
"13",13,"Herr Kollege, wir führen keine Fachaufsicht in der Selbstverwaltung ein.","","","12",28,19091
"14",14," Es geht hier um einen wahrscheinlich sehr seltenen Fall, dass es innerhalb der vorgegebenen Fristen zu keiner Entscheidung kommen wird.","","","13",28,19091
"15",15," Meine Vermutung ist, dass, auch weil das Ministerium möglicherweise eine prägende Rolle spielen könnte, die allermeisten Entscheidungen vorher getroffen werden.","","","14",28,19091
"16",16," Damit wäre das Ziel beschleunigter Verfahren im Gemeinsamen Bundesausschuss im Sinne der Patientinnen und Patienten erreicht.","","","15",28,19091
"17",17,"Ansonsten bleibe ich dabei:","","","16",28,19091
"18",18," Die Selbstverwaltung, auch die Arbeit des Gemeinsamen Bundesausschusses, ist für uns alle von hohem Wert.","","","17",28,19091
"19",19," Es ist nicht umsonst so, dass in allen bisher von uns vorgeschlagenen Gesetzentwürfen der Bundesregierung der Gemeinsame Bundesausschuss zusätzliche Aufgaben erhalten hat.","","","18",28,19091
"20",20," Nur an den wenigen Stellen, an denen es über acht, neun oder zehn Jahre nicht zu Entscheidungen kommt, sollten wir, finde ich, dann auch gemeinsam im Interesse der Patienten darauf drängen können, dass Entscheidungen getroffen werden.
Vizepräsident Wolfgang ","","","19",28,19091
