"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",5,19134
"2",2," Bitte, Herr Kollege.","","","01",5,19134
"3",3,"Bijan Djir-Sarai:","","","02",5,19134
"4",4,"Herr Minister, vielen Dank, dass Sie die Frage zulassen.","","","03",5,19134
"5",5," — Sie haben ja mehrmals gesagt, dass Menschenrechte universell und unteilbar sind.","","","04",5,19134
"6",6," Es ist aus meiner Sicht grundsätzlich richtig und gut, wenn der deutsche Außenminister bzw.","","","05",5,19134
"7",7," die Bundesregierung sich für Menschenrechte weltweit einsetzt.","","","06",5,19134
"8",8,"Herr Minister, ich will Ihnen nur eine Frage aus der Praxis stellen.","","","07",5,19134
"9",9," Es gab in den letzten Tagen im Iran einige Demonstrationen.","","","08",5,19134
"10",10," Allein innerhalb von fünf Tagen sind über 300 Menschen erschossen worden.","","","09",5,19134
"11",11," 4 000 Menschen sitzen dort im Gefängnis, einige werden gefoltert und demnächst verurteilt.","","","10",5,19134
"12",12,"Erstaunlicherweise, Herr Minister, waren Sie bis zum heutigen Tag nicht ein einziges Mal in der Lage, diese eklatanten Menschenrechtsverletzungen zu verurteilen.","","","11",5,19134
"13",13," Von Ihnen habe ich bis zum heutigen Tag zu diesem Thema nichts gehört.","","","12",5,19134
"14",14," Herr Minister, ich bitte Sie, ich fordere Sie auf, hier im Deutschen Bundestag diese Menschenrechtsverletzungen zu verurteilen.","","","13",5,19134
"15",15," Und vor allem:","","","14",5,19134
"16",16," Sind Sie in der Lage, heute und hier Stellung zu beziehen, Herr Minister? Heiko Maas, Bundesminister des Auswärtigen:","","","15",5,19134
"17",17,"Sehr geehrter Herr Kollege, es mag Ihnen vielleicht nur entgangen sein, aber wir haben das, was im Iran geschieht, vor allen Dingen die vielen Toten, die es gibt und von denen wir noch nicht einmal wissen, wie viele es sind — wir müssen davon ausgehen, dass es sich tatsächlich um mehrere Hundert handelt —, aufs Schärfste verurteilt.","","","16",5,19134
"18",18," Menschen, die von ihrem Recht Gebrauch machen, ihre Meinung zu sagen oder sich in der Offentlichkeit zu versammeln, müssen geschützt werden.","","","17",5,19134
"19",19," Sie werden durch die Menschenrechte geschützt.","","","18",5,19134
"20",20," Wer dagegen verstößt, der darf sich nicht darauf verlassen können, dass das auf der internationalen Bühne verschwiegen wird.","","","19",5,19134
"21",21," Das gilt für den Iran.","","","20",5,19134
"22",22," Das gilt im Übrigen für die Entwicklungen, die wir im Irak in den letzten Wochen gesehen haben.","","","21",5,19134
"23",23," Das gilt natürlich für Syrien.","","","22",5,19134
"24",24," Natürlich verurteilt die Bundesregierung die Geschehnisse im Iran aufs Schärfste.","","","23",5,19134
"25",25," Meine sehr verehrten Damen und Herren, wichtig ist, dass wir, wenn wir handlungsfähig bleiben wollen, auch in Europa einheitlicher auftreten.","","","24",5,19134
"26",26," Nur wenn wir uns als Europäische Union zu Menschenrechtsfragen klar positionieren, wird es gelingen, diese Werte auch erfolgreich zu verteidigen und vor allen Dingen dabei selber glaubwürdig zu bleiben.","","","25",5,19134
