"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",39,19122
"2",2," Damit schließe ich die Aussprache.","","","01",39,19122
"3",3,"Interfraktionell wird die Überweisung der Vorlagen auf den Drucksachen 19/14337, 19/14338, 19/14339, 19/ 13900 und 19/14344 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen.","","","02",39,19122
"4",4," Sind Sie damit einverstanden? — Das ist offensichtlich der Fall.","","","03",39,19122
"5",5," Dann verfahren wir so.","","","04",39,19122
"6",6,"Dann rufe ich den Tagesordnungspunkt 24 auf:","","","05",39,19122
"7",7,"Beratung des Antrags der Abgeordneten Enrico Komning, Tino Chrupalla, Leif-Erik Holm, weiterer Abgeordneter und der Fraktion der AfDStärkung ländlicher Räume -— Sicherung der Zukunftsfähigkeit DeutschlandsDrucksache 19/14345Überweisungsvorschlag:","","","06",39,19122
"8",8,"FinanzausschussAusschuss für Wirtschaft und EnergieAusschuss für Familie, Senioren, Frauen und Jugend Ausschuss für Verkehr und digitale InfrastrukturAusschuss für Bau, Wohnen, Stadtentwicklung und Kommunen HaushaltsausschussFederführung strittigNach einer interfraktionellen Vereinbarung sind für die Aussprache 60 Minuten vorgesehen.","","","07",39,19122
"9",9," — Ich höre keinen Widerspruch.","","","08",39,19122
"10",10," Dann ist das so beschlossen.","","","09",39,19122
"11",11," — Ich darf Sie bitten, Platz zu nehmen.","","","10",39,19122
"12",12,"Ich eröffne die Aussprache und erteile das Wort dem Kollegen Stefan Keuter, AfD Stefan Keuter:","","","11",39,19122
"13",13,"Vielen Dank.","","","12",39,19122
"14",14," — Guten Morgen! Herr Präsident! Sehr geehrte Damen und Herren! Liebe Landwirte und liebe Bewohner der ländlichen Räume! Eines vorweg:","","","13",39,19122
"15",15," Die AfD steht für die Stärkung der ländlichen Räume in Deutschland.","","","14",39,19122
"16",16," Machen wir einmal eine Bestandsaufnahme:","","","15",39,19122
"17",17," Deutschland wurde durch die Altparteien vor die Wand gefahren.","","","16",39,19122
"18",18," Wir sind bereits mitten in einer Rezession.","","","17",39,19122
"19",19," Wir sehen das nicht nur in den Städten, sondern wir sehen insbesondere in den ländlichen Räumen die Auswirkungen.","","","18",39,19122
"20",20," Auf diese Räume zielen wir mit unserem Antrag ab.","","","19",39,19122
"21",21,"Was sind die Probleme? Wir haben es mit maroder Infrastruktur zu tun, mit Straßen, die Flickenteppiche sind, mit einem Internet mit einer Bandbreite, das häufig nur futuristisches Wunschdenken ist, ohne dass es dafür eine Lösung gibt, mit mangelhaften Telefonnetzen, Leerständen in den Dörfern, fehlenden Einkaufsmöglichkeiten, fehlenden Arbeitsplätzen, mangelnder Mobilität, gerade mit Blick auf den öffentlichen Personennahverkehr.","","","20",39,19122
"22",22," Dies führt zur Bevölkerungsabwanderung, insbesondere von jungen Menschen.","","","21",39,19122
"23",23," Die Folge ist eine Überalterung auf dem Land.","","","22",39,19122
"24",24," Das zeigt das nächste Problem, nämlich eine mangelnde medizinische Versorgung auf dem Land.","","","23",39,19122
"25",25,"Landwirtschaft hat über Jahrhunderte unseren Menschen die Ernährung gesichert, eine Zukunft und eine Existenzgrundlage geboten.","","","24",39,19122
"26",26," Das sehen viele heute nicht mehr.","","","25",39,19122
"27",27," Wie gesagt, insbesondere junge Menschen wandern aus den ländlichen Räumen ab.","","","26",39,19122
"28",28," Wir erleben eine Politik auf ideologischer Basis — gegen die Interessen der Landbevölkerung und gegen die Interessen unserer Landwirte.","","","27",39,19122
"29",29," Das, meine Damen und Herren, ist Irrwitz.","","","28",39,19122
"30",30," Das haben Sie von den Altparteien zu verantworten.","","","29",39,19122
"31",31," Anfang der Woche gab es Demonstrationen von Zehntausenden von Landwirten quer durch Deutschland, die Seite an Seite mit unseren Abgeordneten, den Abgeordneten der AfD, gegen die fehlgeleitete Landwirtschaftspolitik der Bundesregierung, die viel zu praxisfern und bürokratisch ist, protestiert haben:","","","30",39,19122
"32",32," von Bonn über Erfurt, Hamburg, München bis Berlin.","","","31",39,19122
"33",33," Das war eine echte Bewegung auf der Straße.","","","32",39,19122
"34",34," Das macht mir Hoffnung, dass sich auf dem Land in Deutschland etwas ändern wird.","","","33",39,19122
"35",35," Präsident Dr.
 Wolfgang ","","","34",39,19122
