"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",78,19091
"2",2,"Vielen Dank.","","","01",78,19091
"3",3," — Als Nächster hat Herr Kollege Dr.","","","02",78,19091
"4",4," Kraft für eine Nachfrage das Wort.","","","03",78,19091
"5",5,"Dr.","","","04",78,19091
"6",6," Rainer Kraft:","","","05",78,19091
"7",7,"Vielen Dank, Herr Präsident.","","","06",78,19091
"8",8," — Herr Staatssekretär, eine kurze Nachfrage:","","","07",78,19091
"9",9," Ist Syrien gemäß den Ihnen vorliegenden Informationen ein Land mit einem anhaltenden konfliktbehafteten Bürgerkrieg, oder ist Syrien ein Land, in dem der Bürgerkrieg weitestgehend beendet ist und in dem aufgrund des Siegens der einen Seite — ob wir sie mögen oder nicht — die Gegenden weitestgehend befriedet sind?Stephan Mayer, Parl.","","","08",78,19091
"10",10," Staatssekretär beim Bundesminister des Innern, für Bau und Heimat:","","","09",78,19091
"11",11,"Sehr geehrter Herr Kollege Kraft, auch diese Frage richtet sich inhaltlich schwerpunktmäßig an das Auswärtige Amt.","","","10",78,19091
"12",12," Allerdings erlaube ich mir auch hier, namens der Bundesregierung zu antworten.","","","11",78,19091
"13",13,"Das Land Syrien ist mit Sicherheit nach wie vor ein außerordentlich instabiles Land.","","","12",78,19091
"14",14," Die Kampfhandlungen finden nicht mehr in allen Teilen des Landes gleichermaßen statt.","","","13",78,19091
"15",15," Es ist zutreffend, wie Sie angedeutet haben, dass die syrische Armee unter Präsident Assad mittlerweile den Großteil des syrischen Territoriums wieder unter Kontrolle hat und in den Bereichen, in denen das syrische Regime die Herrschaft hat, keine Kampfhandlungen stattfinden.","","","14",78,19091
"16",16," Andere Gebiete innerhalb Syriens befinden sich allerdings immer noch in den Händen der revolutionären Garden, teilweise auch der Kurden oder terroristischer Gruppierungen.","","","15",78,19091
"17",17," Insofern ist aus meiner Sicht und auch aus Sicht der Bundesregierung beileibe nicht davon auszugehen, dass Syrien ein befriedetes Land ist.","","","16",78,19091
"18",18," Es mag sein, dass der Bürgerkrieg nicht mehr in allen Teilen Syriens gleichermaßen tobt, aber es finden nach wie vor Terroranschläge statt, und insbesondere Personen, die in Opposition zur syrischen Regierung stehen, müssen gewärtigen, Opfer von Repressalien und Gewaltanwendungen zu sein.
Vizepräsident Wolfgang ","","","17",78,19091
