"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",28,19088
"2",2,"Vielen Dank, Herr Minister.","","","01",28,19088
"3",3," — Jetzt stellt die nächste Frage der Kollege Jörg Cezanne, Die Linke.","","","02",28,19088
"4",4," Jörg Cezanne:","","","03",28,19088
"5",5,"Herr Minister Scheuer, über die Fahrverbote ist ja schon gesprochen worden.","","","04",28,19088
"6",6," Die Liste reißt nicht ab; gestern ist noch ein Fahrverbot für Reutlingen dazugekommen, was für die betroffenen Fahrer logischerweise ein bisschen misslich ist.","","","05",28,19088
"7",7,"Andreas Scheuer, Bundesminister für Verkehr und digitale Infrastruktur:","","","06",28,19088
"8",8," Aber das gilt ja nicht.","","","07",28,19088
"9",9,"Jörg Cezanne:","","","08",28,19088
"10",10,"Deswegen würde mich interessieren, wann Sie die Ergebnisse der Abgasmessungen des Kraftfahrt-Bundesamtes veröffentlichen werden, damit die betroffenen Fahrzeugbesitzer wissen, woran sie sind.","","","09",28,19088
"11",11,"Andreas Scheuer, Bundesminister für Verkehr und digitale Infrastruktur:","","","10",28,19088
"12",12," Welche Werte?Jörg Cezanne:","","","11",28,19088
"13",13,"Das Kraftfahrt-Bundesamt misst nach meiner Kenntnis gerade die Abgaswerte für die verschiedenen Fahrzeugtypen noch mal.","","","12",28,19088
"14",14," Es müsste veröffentlicht werden, wie die Situation ist.","","","13",28,19088
"15",15,"Andreas Scheuer, Bundesminister für Verkehr und digitale Infrastruktur:","","","14",28,19088
"16",16,"Meinen Sie die Diskussion über die Grenzwerte in den Städten? Dafür ist nicht mein Ministerium zuständig, sondern das Umweltministerium.","","","15",28,19088
"17",17,"Jörg Cezanne:","","","16",28,19088
"18",18," Nein, die Werte für die verschiedenen Typen der Autos.","","","17",28,19088
"19",19," Andreas Scheuer, Bundesminister für Verkehr und digitale Infrastruktur:","","","18",28,19088
"20",20,"Wir veröffentlichen jeden Tag, je nachdem, was genehmigt und zugelassen wird.","","","19",28,19088
"21",21," Entschuldigung, ich verstehe Ihre Frage nicht ganz.","","","20",28,19088
"22",22," Wenn etwas zu genehmigen ist, dann veröffentlichen wir die Werte der Messungen.","","","21",28,19088
"23",23," Das ist ein ganz normales Verfahren, das über Jahrzehnte schon gilt.","","","22",28,19088
"24",24,"Jörg Cezanne:","","","23",28,19088
"25",25," Danke schön.","","","24",28,19088
"26",26,"Andreas Scheuer, Bundesminister für Verkehr und digitale Infrastruktur:","","","25",28,19088
"27",27,"Im Übrigen hoffe ich, dass in Reutlingen alle juristischen Möglichkeiten ausgeschöpft werden, um ein Fahrverbot zu vermeiden.","","","26",28,19088
"28",28," Prasident Dr.
 Wolfgang ","","","27",28,19088
