"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",38,19094
"2",2," Danke sehr.","","","01",38,19094
"3",3," — Stephan Thomae stellt die nächste Frage.","","","02",38,19094
"4",4,"Stephan Thomae:","","","03",38,19094
"5",5,"Vielen Dank, Herr Präsident.","","","04",38,19094
"6",6," — Frau Bundeskanzlerin, eine Frage zu Artikel 17 Urheberrechtslinie, den Uploadfiltern.","","","05",38,19094
"7",7," Da hat heute im Rechtsausschuss die Koalition mit ihrer Stimmenmehrheit einen Antrag der FDP zur Beratung dieses Themas von der Tagesordnung abgesetzt.","","","06",38,19094
"8",8,"Dr.","","","07",38,19094
"9",9," Angela Merkel, Bundeskanzlerin:","","","08",38,19094
"10",10," Abgelehnt wahrscheinlich, nicht?Stephan Thomae:","","","09",38,19094
"11",11," Die Begründung der Koalition war, es gebe noch Klärungsbedarf.","","","10",38,19094
"12",12,"Meine Frage an Sie ist:","","","11",38,19094
"13",13," Was für ein Klärungsbedarf besteht da noch? Ist noch etwas zu klären? Erwägt vielleicht die Regierung, im Ministerrat doch nicht zuzustimmen? Oder sagen Sie:","","","12",38,19094
"14",14," „Nein, es ist eigentlich nichts mehr zu klären, alles klar.","","","13",38,19094
"15",15," Das war nur ein Vorwand, um den Antrag der FDP abzusetzen“? Was ist denn nun richtig?Stephan ThomaeGibt es noch Klärungsbedarf, oder war das nur ein vorgeschobener Grund?Dr.","","","14",38,19094
"16",16," Angela Merkel, Bundeskanzlerin:","","","15",38,19094
"17",17,"Also, zu den Vorgängen im Ausschuss kann ich zugegebenermaßen jetzt nicht viel sagen.","","","16",38,19094
"18",18," Ich weiß nur, dass wir uns bezüglich unseres Abstimmungsverhaltens auch noch mit einer Protokollerklärung, die wir abgeben — wir haben schon einmal eine abgegeben -,, beschäftigen.","","","17",38,19094
"19",19," Sie wird noch abgestimmt.","","","18",38,19094
"20",20,"Im AStV wird ja morgen abgestimmt.","","","19",38,19094
"21",21," Dann wird am 15.","","","20",38,19094
"22",22," April dieses Jahres im Agrarrat sozusagen unter TOP 1 darüber abgestimmt.","","","21",38,19094
"23",23," Aber die grundsätzlich positive Einstellung, dass dieser Kompromiss tragfähig ist, steht nicht infrage.","","","22",38,19094
"24",24,"Präsident Dr.
 Wolfgang ","","","23",38,19094
