"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",24,19116
"2",2," Dr.","","","01",24,19116
"3",3," Martin Rosemann, SPD, ist der nächste Redner.","","","02",24,19116
"4",4," Dr.","","","03",24,19116
"5",5," Martin Rosemann:","","","04",24,19116
"6",6,"Herr Präsident! Sehr geehrte Damen und Herren! Liebe Kolleginnen und Kollegen! In der letzten Woche habe ich in meinem Wahlkreis eine Frau getroffen, Anfang 50, alleinstehend.","","","05",24,19116
"7",7," Sie hat immer gearbeitet.","","","06",24,19116
"8",8," Sie hatte die Vorstellung:","","","07",24,19116
"9",9," Ich arbeite bis zur Rente.","","","08",24,19116
"10",10," — Jetzt ist sie plötzlich arbeitslos geworden, und sie war ziemlich verzweifelt.","","","09",24,19116
"11",11," Sie hat eine Ausbildung; aber sie kann in dem erlernten Beruf nicht mehr arbeiten.","","","10",24,19116
"12",12," Klar ist:","","","11",24,19116
"13",13," Sie muss sich beruflich neu orientieren.","","","12",24,19116
"14",14,"Nennen wir sie Frau W.","","","13",24,19116
"15",15," Frau W.","","","14",24,19116
"16",16," hat Angst.","","","15",24,19116
"17",17," Sie hat Angst davor, keine Arbeit mehr zu finden.","","","16",24,19116
"18",18," Sie hat Angst davor, dass die Zeit nicht ausreicht, eine Qualifizierung zu machen und danach einen passenden Job zu finden, und sie hat Angst davor, dass ihr Erspartes weg ist, bevor sie Leistungen der Grundsicherung bekommt.","","","17",24,19116
"19",19," Meine Damen und Herren, ich finde, ein guter Sozialstaat muss Menschen wie Frau W.","","","18",24,19116
"20",20," diese Angst nehmen und ihr neue Perspektiven geben.","","","19",24,19116
"21",21," Deshalb ist es so wichtig, dass wir Qualifizierungen unterstützen und dass Qualifizierungszeiten eben nicht auf die Bezugsdauer von Arbeitslosengeld angerechnet werden.","","","20",24,19116
"22",22," Das Allerwichtigste ist aber, dass Leute wie Frau W.","","","21",24,19116
"23",23," schnell, unbürokratisch und passgenau unterstützt werden, so wie sie es brauchen.","","","22",24,19116
"24",24," Darauf kommt es an.","","","23",24,19116
"25",25,"Ich nenne das „Sozialstaat als Partner“, das heißt gemeinsam Perspektiven entwickeln:","","","24",24,19116
"26",26," Wie geht es jetzt weiter? Wo liegen die Stärken von Frau W.","","","25",24,19116
"27",27,"? Was passt zu ihr? Braucht sie Qualifizierungen oder gar Umschulungen? — Individuelle und umfassende Beratung ist die Grundlage für die nächsten richtigen Schritte.","","","26",24,19116
"28",28," Im Anschluss an eine Qualifizierung braucht Frau W.","","","27",24,19116
"29",29," genug Zeit, um dann auch eine passende Stelle zu finden; denn das Ziel muss ja sein, dass Frau W.","","","28",24,19116
"30",30," mit Anfang 50 als Fachkraft in diesem Land uns wieder zur Verfügung steht und wieder arbeiten kann.","","","29",24,19116
"31",31," Aber was ist, wenn wir das nicht schaffen, während Frau W.","","","30",24,19116
"32",32," Arbeitslosengeld bezieht? Auch davor hat Frau W.","","","31",24,19116
"33",33," Angst.","","","32",24,19116
"34",34," Sie hat für ihr Alter angespart.","","","33",24,19116
"35",35," Sie hat genau das gemacht, was wir von den Bürgerinnen und Bürgern erwarten, was wir ihnen empfehlen, und deshalb meine ich, dass wir auch das SGB II so weiterentwickeln müssen, dass wir in den ersten zwei Jahren nach Arbeitslosengeldbezug das Vermögen eben nicht mehr anrechnen, damit Leute, die sich was angespart haben, hier mehr Sicherheit bekommen.","","","34",24,19116
"36",36," Das alles, meine Damen und Herren, heißt für mich Schutz und Chancen.","","","35",24,19116
"37",37," Wir müssen Menschen wie Frau W.","","","36",24,19116
"38",38," Schutz und Chancen ermöglichen.","","","37",24,19116
"39",39," Ich wünsche mir, dass Frau W.","","","38",24,19116
"40",40," den Sozialstaat als unterstützend empfinden kann, als Partner, der passgenau hilft.","","","39",24,19116
"41",41," Das gilt nicht nur für Frau W.","","","40",24,19116
"42",42,"; es gilt für Millionen von Menschen in unterschiedlichen Lebenslagen.","","","41",24,19116
"43",43," Und es gilt auch nicht erst dann, wenn das Kind in den Brunnen gefallen ist, Leute arbeitslos geworden sind, sondern wir müssen vorher ansetzen, Unterstützung schon im Arbeitsleben bieten, Unterstützung in unterschiedlichen Lebenslagen bieten — schnell, unbürokratisch und wie aus einer Hand.","","","42",24,19116
"44",44," Meine Damen und Herren, Menschen, die in unserem Sozialstaat Ansprüche auf Unterstützung haben, müssen sie auch bekommen, ob es finanzielle Leistungen sind, ob es Unterstützung bei Qualifikation ist, bei Prävention oder Rehabilitation.","","","43",24,19116
"45",45," Das ist im Interesse der betroffenen Menschen, aber es ist auch in unserem Interesse; denn wir müssen als älter werdende Gesellschaft doch ein Interesse daran haben, dass es Menschen schaffen, tatsächlich gesund bis in die Rente zu kommen, und dass die Arbeitskräfte von heute in die Lage versetzt werden, die Arbeit von morgen zu machen, damit wir Fachkräfte sichern.","","","44",24,19116
"46",46," Meine Damen und Herren, wir haben mit dem Präventionsgesetz, der Flexirente und dem Qualifizierungschancengesetz wichtige Schritte unternommen.","","","45",24,19116
"47",47," Diese Schritte gehen wir weiter für einen Sozialstaat als Partner, der das Leben leichter macht.","","","46",24,19116
"48",48," Das zeichnet eine solidarische Gesellschaft aus.","","","47",24,19116
"49",49," Präsident Dr.
 Wolfgang ","","","48",24,19116
