"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",62,19134
"2",2,"Vielen Dank, Jens Spahn.","","","01",62,19134
"3",3," — Nächster Redner:","","","02",62,19134
"4",4," für die SPD-Fraktion Ralf Kapschack.","","","03",62,19134
"5",5,"Ralf Kapschack:","","","04",62,19134
"6",6,"Frau Präsidentin! Liebe Kolleginnen und Kollegen! Vor ein paar Monaten schien es noch ausgeschlossen, dass wir bei diesem Thema etwas hinbekommen; denn es gibt dazu keine Vereinbarung im Koalitionsvertrag.","","","05",62,19134
"7",7," Der ein oder andere erinnert sich auch an das kategorische Nein der Bundeskanzlerin.","","","06",62,19134
"8",8," Jetzt haben wir einen großen Schritt vereinbart, der viele Betriebsrentner deutlich entlastet, und das ist gut so.","","","07",62,19134
"9",9," Für uns Sozialdemokratinnen und Sozialdemokraten steht die gesetzliche Rente im Mittelpunkt der Altersversorgung, und die beste Ergänzung dazu ist die betriebliche Altersversorgung; deshalb wollen wir sie attraktiver machen.","","","08",62,19134
"10",10," Das haben wir bereits i in 1 der vergangenen Wahlperiode mit dem Betriet tz gemacht.","","","09",62,19134
"11",11," Ich erinnere an den Freibetrag in der Grundsicherung und an den BAV-Förderbetrag.","","","10",62,19134
"12",12,"Aber es gibt nach wie vor einen großen Hemmschuh, der die Attraktivität von Betriebsrenten schmälert, und das ist die volle Verbeitragung.","","","11",62,19134
"13",13," Derzeit werden Betriebsrenten, die über 155,75 Euro liegen, um knapp ein Fünftel gekürzt.","","","12",62,19134
"14",14," Unser Ziel — ich will das noch mal sagen, und auch deutlich sagen — war der halbe Beitrag, so wie wir ihn auch aus der gesetzlichen Rente kennen.","","","13",62,19134
"15",15," Als einen ersten Schritt haben wir zusätzlich gefordert, einen Freibetrag einzuführen; denn davon profitieren vor allem kleine und mittlere Betriebsrenten.","","","14",62,19134
"16",16," Diesen ersten Schritt gehen wir jetzt mit dem Gesetz, das wir heute beschließen.","","","15",62,19134
"17",17," Mit dem Freibetrag, der jährlich angepasst wird, erreichen wir das Ziel des halben Beitrags für circa 60 Prozent der Betriebsrenten.","","","16",62,19134
"18",18," Das ist schon mehrfach gesagt worden; aber ich glaube, man muss das noch mal unterstreichen.","","","17",62,19134
"19",19," Aber auch die restlichen 40 Prozent profitieren; denn der Freibetrag wird immer beitragsfrei bleiben.","","","18",62,19134
"20",20," Deshalb wirkt der Freibetrag auch bei Einmalzahlung.","","","19",62,19134
"21",21," Das ist aus unserer Sicht ein großer Schritt, und deshalb können wir diesen Kompromiss auch gut vertreten.","","","20",62,19134
"22",22,"Es gab in der Union lange das Argument:","","","21",62,19134
"23",23," Am besten machen wir gar nichts bei diesem Thema; denn wir können nicht alle zufriedenstellen.","","","22",62,19134
"24",24," Wenn wir diese Argumentation zur Leitlinie unseres politischen Handelns machen, dann können wir eigentlich relativ wenig machen; denn alle zufriedenstellen werden wir relativ selten.","","","23",62,19134
"25",25," Es ist gut, dass die Union ihren Widerstand aufgegeben hat.","","","24",62,19134
"26",26," Das, was jetzt zur Verabschiedung ansteht, ist der Kompromiss, das ist das, was jetzt möglich ist.","","","25",62,19134
"27",27," Das heißt natürlich nicht, dass wir das Nachdenken einstellen.","","","26",62,19134
"28",28,"Ralf KapschackDie Direktversicherten sind mit dem Kompromiss nicht zufrieden; das kann ich nach der Vorgeschichte, die zur Doppelverbeitragung geführt hat, auch nachvollziehen.","","","27",62,19134
"29",29," Was ich allerdings nicht nachvollziehen kann und auch nicht akzeptiere — das will ich an dieser Stelle auch sagen -, ist der Ton, in dem viele der Direktversicherungsgeschädigten uns alle, vermutlich täglich, angehen.","","","28",62,19134
"30",30," Das finde ich nicht akzeptabel.","","","29",62,19134
"31",31," Wir haben jetzt etwas auf den Weg gebracht, das nicht alle zufriedenstellt — okay —, das aber einen Großteil der Betriebsrentnerinnen und Betriebsrentner deutlich besserstellt.","","","30",62,19134
"32",32," Einer der Sachverständigen hat es bei der Anhörung am Montag auf den Punkt gebracht:","","","31",62,19134
"33",33," Es ist keine perfekte Lösung; es ist ein pragmatischer Kompromiss.","","","32",62,19134
"34",34," — Ich hoffe, dass zumindest Teile der Opposition diesem guten Vorschlag auch zustimmen.","","","33",62,19134
"35",35,"Herzlichen Dank.
Vizepräsidentin Claudia ","","","34",62,19134
