"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",65,19126
"2",2," Herr Dr.","","","01",65,19126
"3",3," Kraft.","","","02",65,19126
"4",4,"Dr.","","","03",65,19126
"5",5," Rainer Kraft:","","","04",65,19126
"6",6,"Vielen Dank, Frau Präsidentin.","","","05",65,19126
"7",7," — Herr Staatssekretär, es gab ja schon mal einen Plan der Bundesregierung.","","","06",65,19126
"8",8," Der zielte darauf ab, bis 2020 eine Million E-Autos auf die Straßen zu bringen.","","","07",65,19126
"9",9," 2020 ist noch 45 Tage entfernt, und wir haben bislang meines Wissens erst ungefähr 80 000 E-Fahrzeuge auf den Straßen.","","","08",65,19126
"10",10," Das sind ungefähr 8 Prozent vom Geplanten.","","","09",65,19126
"11",11," Der Masterplan sieht vor, dass über 3 Milliarden Euro für den Ausbau der Ladeinfrastruktur ausgegeben werden.","","","10",65,19126
"12",12," Wenn die Entwicklung so weitergeht, dann sind am Ende des Planungszeitraums vielleicht 100 000 E-Autos auf den Straßen.","","","11",65,19126
"13",13," Es wäre schon sehr exklusiv, wenn nach dem Aufbau der Ladestruktur 50 000 Ladesäulen für 100 000 Autos bereitstehen würden.","","","12",65,19126
"14",14," Das heißt, zwei Autos könnten sich eine Ladesäule teilen.","","","13",65,19126
"15",15," Ist das nicht einfach viel zu exklusiv, und wie sieht es hier mit dem Return on Investment in diese Ladeinfrastruktur aus?Enak Ferlemann, Parl.","","","14",65,19126
"16",16," Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur:","","","15",65,19126
"17",17,"Herr Kollege, Sie haben recht mit der Analyse, aber nicht mit dem Ausblick; denn wir werden die Klimaschutzziele im Pkw-Verkehr nur erreichen können, wenn wir einen deutlich höheren Anteil an E-Mobil-Fahrzeugen und übrigens auch an wasserstoffgetriebenen Fahrzeugen haben.","","","16",65,19126
"18",18," Für beide Antriebsarten brauchen wir eine neue Ladeinfrastruktur, und deswegen ist es Aufgabe der Bundesregierung, für diese Ladeinfrastruktur zu sorgen.","","","17",65,19126
"19",19,"Das ist ein Thema wie das Thema „Henne und Ei“.","","","18",65,19126
"20",20," Was war zuerst da? Die einen kaufen kein E-Auto, weil es die Ladeinfrastruktur nicht gibt, und die anderen sagen:","","","19",65,19126
"21",21," Ich produziere keine E-Autos, wenn es die Ladeinfrastruktur nicht gibt.","","","20",65,19126
"22",22," Das heißt, wir haben hier eine Wechselbeziehung.","","","21",65,19126
"23",23," Von daher gesehen:","","","22",65,19126
"24",24," Jetzt kommen ja erst die vielen E-Mobil-Fahrzeuge auf den Markt.","","","23",65,19126
"25",25," Deswegen gehen wir davon aus, dass wir diese circa 10 Millionen Fahrzeuge bis 2030 locker erreichen können; denn auch die Modellvielfalt regt ja dazu an, sich ein solches Fahrzeug zu besorgen.
Vizepräsidentin Claudia ","","","24",65,19126
