"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",38,19106
"2",2," Danke sehr.","","","01",38,19106
"3",3," — Anja Hajduk, Bündnis 90/Die Grünen, stellt die nächste Frage.","","","02",38,19106
"4",4,"Anja Hajduk:","","","03",38,19106
"5",5,"Frau Bundeskanzlerin, multilaterales Denken und Freihandel sind auch wichtig für den internationalen Klimaschutz.","","","04",38,19106
"6",6," Im April haben 600 Wissenschaftlerinnen und Wissenschaftler sowie 300 indigene Gruppen die EU in einem offenen Brief aufgefordert, mit ihrem wirtschaftlichen Gewicht Umwelt- und Menschenrechtsstandards im Freihandelsabkommen mit den Mercosur-Staaten zentral zu verankern.","","","05",38,19106
"7",7," Letzte Woche haben 340 NGOs einen Stopp der Verhandlungen gefordert, weil sich die Menschenrechtslage und die Umweltsituation in Brasilien unter dem rechtsextremen Präsidenten Bolsonaro immerAnja Hajdukweiter verschlechtern.","","","06",38,19106
"8",8," Auch einige EU-Staaten haben sich gegen einen schnellen Abschluss des Abkommens ausgesprochen.","","","07",38,19106
"9",9,"Nun drängen ausgerechnet Sie auf einen schnellen Abschluss dieses Abkommens.","","","08",38,19106
"10",10," Wie erklären Sie das den Menschen in Deutschland und in Europa, die sich auch im Freihandel einen wirksamen Klimaschutz wünschen? Dr.","","","09",38,19106
"11",11," Angela Merkel, Bundeskanzlerin:","","","10",38,19106
"12",12,"Die Motivationen dafür, zu sagen, dass das Mercosur-Abkommen nicht schnell abgeschlossen werden sollte, sind sehr unterschiedlich.","","","11",38,19106
"13",13," Manchmal geht es dabei auch um europäische Interessen.","","","12",38,19106
"14",14," Wir haben uns trotzdem für einen schnellen Abschluss ausgesprochen, weil es nicht nur um Brasilien, sondern auch um andere Länder geht; Mercosur ist ja eine Ländergruppe.","","","13",38,19106
"15",15,"Sie dürfen davon ausgehen, dass ich, genauso wie Sie, das Handeln des neuen brasilianischen Präsidenten mit größter Sorge sehe und dass ich die Gelegenheit wahrnehmen werde, sofern sie sich auf dem G-20-Gipfel jetzt ergeben wird, hierzu ein klares Wort zu sagen, weil auch ich das, was in Brasilien zurzeit geschieht, dramatisch finde.","","","14",38,19106
"16",16,"Präsident Dr.
 Wolfgang ","","","15",38,19106
