"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",17,19110
"2",2,"Vielen Dank, Herr Kollege Müller.","","","01",17,19110
"3",3," — Als nächste Rednerin spricht zu uns die Kollegin Sabine Poschmann, SPD-Fraktion.","","","02",17,19110
"4",4," Sabine Poschmann:","","","03",17,19110
"5",5," Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Wir kommen zum Thema zurück.","","","04",17,19110
"6",6," Bei der Industrie ist aufgrund zurückhaltender Auslandsnachfrage ein Auftragsrückgang zu verzeichnen.","","","05",17,19110
"7",7," Mittelstand und Handwerk dagegen bleiben relativ stabil.","","","06",17,19110
"8",8," Deshalb ist es wichtig, gerade diesen Bereich, den Mittelstand und das Handwerk, als Stabilitätsanker weiter zu stützen.","","","07",17,19110
"9",9," Daher begrüße ich, dass Bundesminister Altmaier nun auch kleine und mittelständische Unternehmen in seinen Fokus nimmt und Eckpunkte für eine Mittelstandsstrategie vorgelegt hat.","","","08",17,19110
"10",10," Auffällig ist allerdings, dass die Vorschläge aus dem BMWi häufig dann konkret werden, wenn andere — vornehmlich SPD-geführte — Ressorts für die Umsetzung verantwortlich sind.","","","09",17,19110
"11",11," So wird geplant, die Steuerbelastung von Unternehmen auf 25 Prozent abzusenken.","","","10",17,19110
"12",12," Der Ansatz, Steuern zu senken, weil andere Länder ihre Steuersätze zurückdrehen, greift meiner Ansicht nach aber zu kurz.","","","11",17,19110
"13",13," Einem Unterbietungswettbewerb auf Kosten der Bürgerinnen und Bürger wollen wir uns nicht anschließen.","","","12",17,19110
"14",14," Allerdings entlasten wir durch die schrittweise Abschaffung des Solidaritätszuschlages.","","","13",17,19110
"15",15," Zudem setzen wir uns für Steuergerechtigkeit ein, und die definieren wir nicht über möglichst niedrige Sätze.","","","14",17,19110
"16",16," Steuergerechtigkeit definiert sich unter anderem darüber, dass es uns gelingt, der Praxis von Großkonzernen, ihre Gewinne ins Ausland zu verlagern, endlich einen Riegel vorzuschieben.","","","15",17,19110
"17",17," Steuergerechtigkeit heißt, Betriebe, die ihren Verpflichtungen nachkommen - und das sind gerade die kleinen und mittleren Betriebe -, zu schützen und denjenigen auf die Füße zu treten, die — das ist der falsche Ansatz — ihre Gewinne durch Schwarzarbeit und illegale Beschäftigung maximieren wollen.","","","16",17,19110
"18",18," Des Weiteren wollen wir Unternehmen entlasten, wenn sie in Forschung und Entwicklung investieren.","","","17",17,19110
"19",19," Mit der steuerlichen Forschungszulage von Bundesminister Scholz fördern wir die Arbeitsplätze und geben neue Impulse.","","","18",17,19110
"20",20," Mit mehr Mitteln im Haushalt wird auch die industrielle Gemeinschaftsforschung gestärkt.","","","19",17,19110
"21",21," Das ist der richtige Ansatz; denn Kooperation ist die Ideenschmiede und vor allen Dingen die Umsetzungsschmiede in der heutigen Zeit.","","","20",17,19110
"22",22,"Allerdings würde ich mir dieses auch beim ZIM-Programm wünschen.","","","21",17,19110
"23",23," Hier sollte der Titel ebenfalls erhöht werden oder zumindest gleich bleiben, aber nicht sinken.","","","22",17,19110
"24",24," Ich glaube, darüber müssten wir noch einmal gemeinsam reden.","","","23",17,19110
"25",25," Neben steuerlichen Anreizen und Förderprogrammen ist es wichtig, dass wir endlich - es wurde schon genannt — mit dem Bürokratieabbau vorankommen, aber nicht, wie es zunächst vom Minister vorgeschlagen wurde, auf Kosten der Arbeitnehmer.","","","24",17,19110
"26",26," Eine Begrenzung der Auftragge Sabine Poschmannberhaftung beim Mindestlohn etwa, wie vorgeschlagen, ist hier nicht der richtige Weg.","","","25",17,19110
"27",27," Die hohe Anzahl der Missbrauchsfälle beim Mindestlohn spricht eindeutig dagegen.","","","26",17,19110
"28",28,"Bei der Wiedereinführung der Meisterpflicht in einigen Gewerken sind wir mit der Koalitionsarbeitsgruppe zum Glück schon wesentlich weiter gekommen.","","","27",17,19110
"29",29," Der Entwurf liegt bereits vor; er stößt auf breiten gesellschaftlichen Konsens.","","","28",17,19110
"30",30," Damit stärken wir das Handwerk, machen es attraktiver für Fachkräfte und schaffen Sicherheit für die Verbraucher.","","","29",17,19110
"31",31,"Es gibt viele sinnvolle Ansätze, glaube ich, die deutsche Wirtschaft zu stärken.","","","30",17,19110
"32",32," Eine pauschale Steuerentlastung der Unternehmen ist meiner Ansicht nach zurzeit nicht notwendig und wird von uns auch nicht mitgetragen.","","","31",17,19110
"33",33,"Herzlichen Dank.
Vizepräsident Wolfgang ","","","32",17,19110
