"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",129,19098
"2",2,"Als nächster Redner erhält das Wort der Kollege Dr.","","","01",129,19098
"3",3," Frithjof Schmidt, Bündnis 90/Die Grünen.","","","02",129,19098
"4",4," Dr.","","","03",129,19098
"5",5," Frithjof Schmidt:","","","04",129,19098
"6",6,"Herr Präsident! Liebe Kolleginnen und Kollegen! Wir Grüne haben der Friedensmission MINUSMA bisher mit großer Mehrheit zugestimmt und werden es trotz der komplizierten Lage in Mali diesmal wieder tun.","","","05",129,19098
"7",7," Warum? Ohne MINUSMA hätte es kein Friedensabkommen für den Norden Malis gegeben.","","","06",129,19098
"8",8,"Für uns ist entscheidend, dass die Mission den Druck auf die Schlüsselakteure im Konflikt aufrechterhält, das Friedensabkommen von Algier umzusetzen.","","","07",129,19098
"9",9," Es ist nach wie vor die zentrale Aufgabe der Mission, dazu beizutragen, die Lage in Mali so zu stabilisieren, dass eine politische Lösung der Konflikte überhaupt gefunden werden kann.","","","08",129,19098
"10",10," Denn es herrscht momentan eine Art Stillstand bei der Umsetzung des Friedensabkommens, die von mehreren Gruppen gezielt verschleppt wird.","","","09",129,19098
"11",11," Es ist richtig, das zu kritisieren.","","","10",129,19098
"12",12," Auch das Engagement der malischen Regierung und ihr Bemühen um politische Reformen sind bisher nicht ausreichend gewesen.","","","11",129,19098
"13",13," Und ja, es ist richtig:","","","12",129,19098
"14",14," Die Sicherheitslage hat sich in einigen Regionen des Landes noch verschlechtert.","","","13",129,19098
"15",15," Dass sich die gewalttätigen Auseinandersetzungen jetzt auch in Zentralmali ausbreiten und dabei instrumentell ethnische Konflikte geschürt werden, das ist besonders beunruhigend.","","","14",129,19098
"16",16," Die Ursachen sind sozialer, wirtschaftlicher und politischer Natur.","","","15",129,19098
"17",17," Sie müssen entsprechend politisch adressiert werden:","","","16",129,19098
"18",18," durch verstärkte zivile Krisenprävention, durch erhöhten politischen Druck auf alle Akteure im Friedens- und Aussöhnungsprozess und gerade auch durch die stärkere Beteiligung der Zivilgesellschaft und von Frauen in diesen Prozessen.","","","17",129,19098
"19",19," Hier ist vor allen Dingen auch die neue malische Regierung gefordert.","","","18",129,19098
"20",20," Ich sage aber auch:","","","19",129,19098
"21",21," In dieser komplizierten Lage muss der Nutzen des Mandates kontinuierlich bewertet werden.","","","20",129,19098
"22",22,"Hochproblematisch finden wir in diesem Zusammenhang die immer stärkere Vermischung der UN-Mission mit der militärischen Aufstandsbekämpfung in den G-5-Sahelstaaten durch deren gemeinsame Eingreiftruppe und die französische Operation Barkhane.","","","21",129,19098
"23",23," Ich sage klar:","","","22",129,19098
"24",24," Es ist eine Sache, sich für eine demokratische Entwicklung und den Friedensprozess in Mali im UN-Rahmen zu engagieren, es ist eine andere, sich etwa mit dem diktatorischen Regime von Idriss Deby im Tschad zu verbünden und es zu unterstützen.","","","23",129,19098
"25",25," Das muss aufhören und darf nicht mit der UN-Mission heillos vermischt werden.","","","24",129,19098
"26",26," Das gilt übrigens auch für die Ausbildung nigrischer Spezialkräfte ohne Mandat in Niger.","","","25",129,19098
"27",27,"Wir fordern die Bundesregierung auf, sich im Rahmen der Mandatsverlängerung im Sicherheitsrat dafür einzusetzen, die militärische Unterstützung der G 5 aus dem Mandat für MINUSMA zu streichen.","","","26",129,19098
"28",28," Der Rücktritt der gesamten malischen Regierung und die Bildung der neuen Regierung Cisse sind Ausdruck einer dramatischen politischen Krise im Land.","","","27",129,19098
"29",29," Es gibt dadurch jetzt aber auch die Chance auf einen Neuanfang mit den nötigen Reformen und einer Deeskalation der Lage in Zentralmali.","","","28",129,19098
"30",30,"Wenn dies nicht gelingt, ist die Gefahr groß, dass die politischen Grundlagen für diese wichtige UN-Mission weiter erodieren.","","","29",129,19098
"31",31," Die internationale Gemeinschaft ist deshalb gerade jetzt gefordert, sich politisch noch stärker einzusetzen, dies zu verhindern.","","","30",129,19098
"32",32,"Danke für die Aufmerksamkeit.
 Vizeprasident Wolfgang ","","","31",129,19098
