"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",32,19089
"2",2," Vielen Dank.","","","01",32,19089
"3",3," — Nächster Redner ist der Abgeordnete Udo Theodor Hemmelgarn fir die AfD.","","","02",32,19089
"4",4," Udo Theodor Hemmelgarn:","","","03",32,19089
"5",5,"Sehr geehrter Herr Prasident! Sehr geehrte Kolleginnen und Kollegen! Sehr geehrte Besucherinnen und Besucher auf der Tribüne! Die Forderung nach Abschaffung der Grundsteuer erschien bis vor wenigen Monaten noch als radikaler Schritt, der von vielen als unrealistisch zurückgewiesen wurde.","","","04",32,19089
"6",6," Mittlerweile wird diese Forderung auch in der „Welt“ und in der „Wirtschaftswoche“ erhoben.","","","05",32,19089
"7",7," Man hat auch hier erkannt, dass es in dieser Frage keine gute und gerechte Lösung geben wird.","","","06",32,19089
"8",8,"Nach dem Urteil des Bundesverfassungsgerichts vom 10.","","","07",32,19089
"9",9," April 2018 ist die Grundsteuer in ihrer jetzigen Form verfassungswidrig und darf so nicht mehr erhoben werden.","","","08",32,19089
"10",10," Allerdings weiß niemand ganz genau, wie eine Reform aussehen soll.","","","09",32,19089
"11",11," Derzeit gibt es fünf Modelle:","","","10",32,19089
"12",12," das Verkehrswertmodell, das Kostenwertmodell, das Bodenwertmodell, das Äquivalenzmodell und die jüngste Eigenkreation des Bundesfinanzministers.","","","11",32,19089
"13",13," Alle Modelle haben drei Punkte gemeinsam:","","","12",32,19089
"14",14," Sie sind kaum verständlich, schwierig umzusetzen, und niemand weiß wirklich genau, wie die Grundsteuer danach in Deutschland aussehen würde.","","","13",32,19089
"15",15," Eines weiß man allerdings ganz genau:","","","14",32,19089
"16",16," All diese Modelle würden dazu führen, dass die Grundsteuer in den Ballungsräumen massiv steigt und sich die Mietnebenkosten dort weiter erhöhen.","","","15",32,19089
"17",17," Praktisch dürfte es unmöglich sein, eine angemessene und gerechte Ausgestaltung der Grundsteuer zu erreichen.","","","16",32,19089
