"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",24,19093
"2",2," Nächster Redner ist der Kollege Dietmar Friedhoff, AD.","","","01",24,19093
"3",3," Dietmar Friedhoff:","","","02",24,19093
"4",4,"Herr Präsident! Werte Kolleginnen und Kollegen! Ich fange Sie kurz ein:","","","03",24,19093
"5",5," Es geht um G-20-Länder.","","","04",24,19093
"6",6," Das sage ich für alle im Klartext.","","","05",24,19093
"7",7,"Ich frage:","","","06",24,19093
"8",8," Kann aufstrebend auch abstrebend sein? Wann ist ein Schwellenland ein Schwellenland, und welche Schwelle meinen wir? Wann erfüllt ein Schwellenland alle Kriterien, damit es nicht mehr unterstützt werden muss, braucht und will?Schauen wir uns die angesprochenen Länder einfach einmal aus einer ganz anderen Perspektive an:","","","07",24,19093
"9",9," Indien, Pakistan, Türkei, Indonesien, Südafrika — alles Länder, die wir mit entwickelt haben und die wir unterstützt haben, ihre Fertigkeiten und Fähigkeiten weiterzuentwickeln in Bezug auf Demokratie, Selbstentwicklung und Einhaltung der Menschenrechte.","","","08",24,19093
"10",10," Aus dieser Perspektive, meineDietmar Friedhoffsehr geehrten Damen und Herren, sind alle fünf Länder keine aufstrebenden Länder, sondern abstrebende Länder.","","","09",24,19093
"11",11," Alle fünf Länder haben die Schwelle überschritten, die Schwelle zu weniger Demokratie, weniger Rechtsstaatlichkeit und weniger Einhaltung der Menschenrechte.","","","10",24,19093
"12",12," Alle fünf Länder haben die Schwelle überschritten zu mehr Gewalt, zu mehr Drangsalierung und Verfolgung von Minderheiten.","","","11",24,19093
"13",13," Inhaftierungen, Folter, Tötungen sind an der Tagesordnung zum Erhalt der eigenen Machtstruktur.","","","12",24,19093
"14",14," Das ist die traurige Tatsache nach Jahrzehnten laufender Zusammenarbeit.","","","13",24,19093
"15",15," All das sollte dazu führen, dass man sich endlich mal fragt, was schiefläuft.","","","14",24,19093
"16",16," Und das sollte uns dazu veranlassen, die Zusammenarbeit zu beenden.","","","15",24,19093
"17",17," Sie muss beendet werden und sollte beendet werden.","","","16",24,19093
"18",18," In diesem Zusammenhang verweise ich auf Indien und Pakistan, zwei Atommächte, die sich im Kaschmirkonflikt unversöhnlich gegenüberstehen, einen türkischen Präsidenten, der nichts auslässt, um uns als Deutsche zu beleidigen, ein Indonesien im Wirbel von Gewalt und Christenverfolgung und ein Südafrika, das sich nach Jahrzehnten investierter E beit in allen Bereichen wieder zurückentwickelt.","","","17",24,19093
"19",19," Hier sollten wir endlich auch einmal eines erwähnen:","","","18",24,19093
"20",20," die Gewalt gegen weiße Farmer.","","","19",24,19093
"21",21," Ein christliches Land sollte grundsätzlich keine Länder fördern, in denen Christen verfolgt und getötet werden, und es sollte in keine Länder investieren, wo generell Menschenrechte mit Füßen getreten werden.","","","20",24,19093
"22",22," — Ja, das tut weh, nicht? — Das bedeutet:","","","21",24,19093
"23",23," Schwelle überschritten — Zahlungen aussetzen.","","","22",24,19093
"24",24," Sonst haben wir überhaupt keine Hebel mehr.","","","23",24,19093
"25",25," Und das, Herr Raabe, unterstützen Sie sogar.","","","24",24,19093
"26",26,"Also:","","","25",24,19093
"27",27," Hebel einsetzen! Sonst haben wir keine Hebel mehr für nichts.","","","26",24,19093
"28",28," Und damit wären alle Worte, die wir hier ständig verlieren, nur Schall und Rauch.","","","27",24,19093
"29",29," Das betrifft ausdrücklich nicht den Bereich der humanitären Hilfe; denn für uns ist humanitäre Hilfe christliche Nächstenliebe und Verpflichtung zugleich.","","","28",24,19093
"30",30,"Setzen wir deswegen sichtbare Zeichen für unsere Werte, die wir meinen:","","","29",24,19093
"31",31," Rechtsstaatlichkeit, Meinungsfreiheit und Glaubensfreiheit.","","","30",24,19093
"32",32," Genau das erfordert von uns allen hier in diesem Deutschen Bundestag, in dieser parlamentarischen Demokratie, dass wir das auch leben und vorleben.","","","31",24,19093
"33",33," Die Nichtwahl unserer Kandidatin für das Amt der Bundestagsvizepräsidentin gestern zeigt jedoch auf, dass die überwiegende Mehrheit der Abgeordneten in diesem Hause ihr Umsetzungsdefizit im Vorleben klar erkennen lässt.","","","32",24,19093
"34",34," Wir sind alle gemeinsam gefordert.","","","33",24,19093
"35",35," Deutschland sollte nicht ständig versuchen, im Ausland Leuchttürme zu erschaffen, sondern Deutschland sollte endlich wieder eines sein:","","","34",24,19093
"36",36," Leuchtturm für die Welt.","","","35",24,19093
"37",37,"Danke schön.","","","36",24,19093
"38",38,"Präsident Dr.
 Wolfgang ","","","37",24,19093
