"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",51,19088
"2",2," Vielen Dank, Metin Hakverdi.","","","01",51,19088
"3",3," — Damit ist die Aktuelle Stunde beendet.","","","02",51,19088
"4",4,"Wir sind am Schluss der heutigen Tagesordnung.","","","03",51,19088
"5",5,"Ich berufe die nächste Sitzung des Deutschen Bundestages auf morgen, Donnerstag, den 21.","","","04",51,19088
"6",6," März 2019, 9 Uhr, ein.","","","05",51,19088
"7",7,"Die Sitzung ist geschlossen.","","","06",51,19088
"8",8," Ich wünsche Ihnen noch einen schönen Restnachmittag und Abend.","","","07",51,19088
"9",9," Anlage 1Entschuldigte AbgeordneteAmtsberg, Luise BUNDNIS 90/ DIE GRUNEN Baerbock, Annalena BUNDNIS 90/ DIE GRUNEN Barthle, Norbert CDU/CSU Bas, Barbel SPD Beutin, Lorenz Gösta DIE LINKE Deligöz, Ekin BÜNDNIS 90/ DIE GRÜNEN Fricke, Otto FDP Gabriel, Sigmar SPD Güntzler, Fritz CDU/CSU Hartmann, Verena AfD Held, Marcus SPD Heßenkemper, Dr.","","","08",51,19088
"10",10," Heiko AfD Hocker, Dr.","","","09",51,19088
"11",11," Gero Clemens FDP Irlstorfer, Erich CDU/CSU Janecek, Dieter BUNDNIS 90/ DIE GRUNEN Kapschack, Ralf SPD Kühn, Stephan BÜNDNIS 90/ DIE GRUNEN Kühne, Dr.","","","10",51,19088
"12",12," Roy CDU/CSU Leikert, Dr.","","","11",51,19088
"13",13," Katja CDU/CSU Magwas, Yvonne* CDU/CSU Marwitz, Hans-Georg von der CDU/CSU Meiser, Pascal DIE LINKE Oehme, Ulrich AfD Otten, Gerold AfD Remmers, Ingrid DIE LINKE Anlagen zum Stenografischen BerichtAbgeordneteAbgeordnete Ryglewski, Sarah SPDSchulz, Jimmy FDP Seestern-Pauly, Matthias FDPSteinke, Kersten DIE LINKE Todtenhausen, Manfred FDPVogel, Johannes FDPVogler, Kathrin DIE LINKE Walter-Rosenheimer, Beate BUNDNIS 90/DIE GRUNEN*aufgrund gesetzlichen MutterschutzesAnlage 2 Erklärung nach $ 31 GOder Abgeordneten Sevim Dagdelen, Gökay Akbulut, Michel Brandt, Christine Buchholz, Dr.","","","12",51,19088
"14",14," Diether Dehm, Sylvia Gabelmann, Heike Hänsel, Andrej Hunko, Ulla Jelpke, Dr.","","","13",51,19088
"15",15," Achim Kessler, Zaklin Nastic, Dr.","","","14",51,19088
"16",16," Alexander S.","","","15",51,19088
"17",17," Neu, Tobias Pflüger, Eva-Maria Schreiber, Kathrin Vogler, Andreas Wagner und Pia Zimmermann über die namentliche Abstimmung des Antrags der Fraktionen CDU/CSU, SPD, FDP und BÜNDNIS 90/DIE GRUNENEin deutsch-franzésisches Parlamentsabkommen — Für eine verstärkte parlamentarische Zusammenarbeit Wir lehnen den Antrag von Union und SPD zur Annahme des deutsch-französischen Parlamentsabkommen ab.","","","16",51,19088
"18",18,"Wir befürworten eine intensive deutsch-französische parlamentarische Zusammenarbeit, aber wir finden es alarmierend, dass diese sich nach dem Willen von Union und SPD auf die Umsetzung des Aachener Vertrags zur Aufrüstung und zur Militarisierung der Außenpolitik orientieren soll.","","","17",51,19088
