"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",12,19111
"2",2,"Vielen Dank, Herr Kollege Brinkhaus.","","","01",12,19111
"3",3," — Als nächster Redner erhält das Wort der Kollege Dr.","","","02",12,19111
"4",4," Alexander Gauland, AfD-Fraktion.","","","03",12,19111
"5",5," Dr.","","","04",12,19111
"6",6," Alexander Gauland:","","","05",12,19111
"7",7,"Herr Präsident! Meine Damen und Herren! Wir glauben, der gestrigen Haushaltsrede von Herrn Minister Scholz entnehmen zu dürfen, dass ein Paradigmenwechsel in der Regierung stattgefunden hat.","","","06",12,19111
"8",8," Der Bundesfinanzminister hat erklärt, warum es richtig ist, dass Deutschland aus der Kohleverstromung aussteigt und mittelfristig dem Verbrennungsmotor Ade sagt, obwohl anderswo massenweise das exakte Gegenteil passiert.","","","07",12,19111
"9",9," „Weil wir es können“, hat Herr Scholz gesagt.","","","08",12,19111
"10",10," Das ist jetzt wahrscheinlich die neue offizielle Parole, nicht mehr „Wir schaffen das“, sondern „Wir können das“.","","","09",12,19111
"11",11," Warum ist Napoleon nach Moskau marschiert? Weil er es konnte.","","","10",12,19111
"12",12," Warum hat Walter Ulbricht die Mauer gebaut? Weil er es konnte.","","","11",12,19111
"13",13," Wir verstehen, lieber Herr Scholz.","","","12",12,19111
"14",14," Deutsch sein heißt bekanntlich:","","","13",12,19111
"15",15," Eine Sache um ihrer selbst willen tun.","","","14",12,19111
"16",16," Herr Scholz hat das einmal mehr bestätigt.","","","15",12,19111
"17",17," Denn was bedeutet seine Aussage anderes als:","","","16",12,19111
"18",18," „Wir würden auch dann aussteigen, wenn es nichts bringt“? Aber was soll es eigentlich bringen? Für das Weltklima ist Deutschland keine besonders relevante Größe.","","","17",12,19111
"19",19," Es geht hier offenbar um Symbolik.","","","18",12,19111
"20",20," 1945 waren wir der Teufel der Welt.","","","19",12,19111
"21",21," Heute wollen wir die Engel des Planeten sein, das leuchtende Vorbild.","","","20",12,19111
"22",22," Der Chef der Deutschen Energie-Agentur, dena, Stephan Kohler, erklärte einmal chinesischen Managern das Fördersystem für die erneuerbaren Energien.","","","21",12,19111
"23",23," Unter anderem führte er aus, dass deutsche Windstromerzeuger sogar Geld für Strom bekommen, der nie produziert wurde.","","","22",12,19111
"24",24," Einer der Chinesen, so Kohler, sei in der Pause zu ihm gekommen und habe gesagt:","","","23",12,19111
"25",25," Interessant, aber kein Vorbild.","","","24",12,19111
