"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",13,19129
"2",2,"Jetzt erteile ich das Wort dem Kollegen Christian Dürr, FDP.","","","01",13,19129
"3",3,"Christian Durr:","","","02",13,19129
"4",4,"Herzlichen Dank.","","","03",13,19129
"5",5," — Herr Präsident! Verehrte Kolleginnen und Kollegen! Geschätzter Herr Kollege Jung, Sie haben ja gerade gesagt, dass Sie für die Menschen im Land Antworten auf die Fragen der Zukunft haben.","","","04",13,19129
"6",6," Den Eindruck haben Tausende Landwirte, die heute in Berlin gegen Ihre Agrarpolitik demonstrieren, ausdrücklich nicht, Herr Kollege Jung.","","","05",13,19129
"7",7," Ich nenne mal beispielhaft die Landwirte, die heute in Berlin sind, die mit ihren Treckern hierhergefahren sind.","","","06",13,19129
"8",8," 20 Prozent mehr Insolvenzen in der Landwirtschaft in Deutschland, Herr Kollege Jung! Das sind genau die mittelständischen Familienbetriebe, die Sie im kommenden Jahr, und zwar zu 100 Prozent, weiter mit dem Solidaritätszuschlag belasten werden.","","","07",13,19129
"9",9," Auch das muss gesagt werden, Herr Jung.","","","08",13,19129
"10",10," Genau die demonstrieren gegen Ihre Politik.","","","09",13,19129
"11",11," Das sind genau die, die die Bürokratie, die die CDU/CSU in Deutschland zu verantworten hat, gerade in der Agrarpolitik in den Wahnsinn treibt, Herr Kollege Jung.","","","10",13,19129
"12",12," Nichts tun Sie für den Mittelstand im ländlichen Raum.","","","11",13,19129
"13",13," Das muss gesagt werden.","","","12",13,19129
"14",14," Das ist die Realität der CDU/ CSU-Politik hier in der Bundesregierung.","","","13",13,19129
"15",15," Das beispielhaft.","","","14",13,19129
"16",16," Ein zweites Beispiel:","","","15",13,19129
"17",17," die Familien — junge Familien, Mütter und Väter in den 20er-Jahren mit zwei Kindern und kleinem Einkommen, die gerade eine Karriere starten, die sich ihren Familienurlaub wirklich im wahrsten Sinne des Wortes vom Munde absparen.","","","16",13,19129
"18",18," Sie haben hier gerade von Klimaschutzpolitik gesprochen.","","","17",13,19129
"19",19," Zunächst auch da zum Soli:","","","18",13,19129
"20",20," Die Familie mit kleinem Einkommen, mit kleinstem Einkommen zahlt im Jahr 2020 den Solidaritätszuschlag noch voll — gegen jedes Versprechen, das die Union in Deutschland gegeben hat.","","","19",13,19129
"21",21," Auch das muss an dieser Stelle erwähnt werden.","","","20",13,19129
"22",22," Herr Jung, was ist denn die Antwort auf die Frage des Klimaschutzes an der Stelle? Wir haben vorgeschlagen:","","","21",13,19129
"23",23," Lasst uns wirklich innovativen Klimaschutz machen.","","","22",13,19129
"24",24," Lasst uns darüber reden, wie wir fast eine Viertelmilliarde aus Steuermitteln aufwenden, damit wir es in Zukunft schaffen — nicht direkt morgen; aber vielleicht übermorgen -, klimaneutral zu fliegen.","","","23",13,19129
"25",25," Das war ein ganz konkreter Vorschlag der FDP-Fraktion im Bundestag, der von der Union abgelehnt wurde.","","","24",13,19129
"26",26," Was ist Ihre Antwort? Die Antwort - ich gucke an der Stelle Herrn Dobrindt an — der CSU-Landesgruppe für diese junge Familie, die sich den Mallorca-Urlaub vom Munde abspart, die aufgrund des Wettbewerbs im europäischen Flugverkehr die Möglichkeit hat, einen solchen Flugurlaub zu machen, ist eineChristian Dürr Strafsteuer auf Billigflüge.","","","25",13,19129
"27",27," Das ist Ihre Antwort für junge Familien in Deutschland, Herr Kollege Dobrindt.","","","26",13,19129
"28",28," Schauen wir uns an, wie das mit den wirtschaftlichen Rahmendaten zurzeit ist.","","","27",13,19129
"29",29," Die Wahrheit ist:","","","28",13,19129
"30",30," Deutschland trägt beim Wachstum in Europa die rote Laterne, gemeinsam mit Italien.","","","29",13,19129
"31",31," Die anderen Länder Europas wachsen mittlerweile schneller als die Bundesrepublik Deutschland.","","","30",13,19129
"32",32," Sie sind in Wahrheit eben eine Große Koalition des Stillstands, Herr Scholz.","","","31",13,19129
"33",33," Ich will noch mal, weil er gerade ein paar Tage zurückliegt, auf den Bundesparteitag der CDU zu sprechen kommen.","","","32",13,19129
"34",34," Ich fand das schon spannend.","","","33",13,19129
"35",35," Der Bundesparteitag der CDU beschließt die vollständige Abschaffung des Solidaritätszuschlags, er beschließt eine Unternehmensteuerreform, er beschließt die Einrichtung eines Digitalministeriums.","","","34",13,19129
"36",36," Es ist super einfallsreich, das, was wir als FDP hier im Bundestag vorschlagen, auf einem Bundesparteitag der CDU zu beschließen, aber nichts davon in reale Politik in Deutschland umzusetzen, liebe Kolleginnen und Kollegen der Union.","","","35",13,19129
"37",37," Nichts davon! Zur Struktur des Bundeshaushaltes.","","","36",13,19129
"38",38,"Da der Fraktionsvorsitzende Herr Brinkhaus gerade hier sitzt, will ich, Herr Brinkhaus, mal zitieren, was Sie im Mai dieses Jahres gesagt haben, als der Bundeshaushalt von der Bundesregierung aufgestellt worden ist.","","","37",13,19129
"39",39," Herr Brinkhaus spricht sich gegen höhere Sozialabgaben aus.","","","38",13,19129
"40",40," Das Gegenteil passiert mit diesem Bundeshaushalt.","","","39",13,19129
"41",41," Er sagt dann:","","","40",13,19129
"42",42,"Vielmehr sollten wir den Bundeshaushalt einer Generalrevision unterziehen.","","","41",13,19129
"43",43," Alle Ausgaben müssen auf den Prüfstand.","","","42",13,19129
"44",44,"Nichts, mit Verlaub, haben Sie bei diesen Haushaltsberatungen davon umgesetzt, wozu Ihr eigener Fraktionsvorsitzender Sie aufgefordert hat.","","","43",13,19129
"45",45," Die Freien Demokraten haben Ihnen mit über 600 Änderungsanträgen gezeigt, wie man 20 Milliarden Euro in diesem Bundeshaushalt sparen kann, um sie den Menschen zu geben, Herr Brinkhaus.","","","44",13,19129
"46",46," Nichts davon haben Sie an dieser Stelle getan.","","","45",13,19129
"47",47," Vorhin wurde noch einmal gesagt, das ist ein ausgeglichener Haushalt.","","","46",13,19129
"48",48," Dazu kann ich nur sagen:","","","47",13,19129
"49",49," Das muss er sein, schon nach der Bundeshaushaltsordnung.","","","48",13,19129
"50",50," Aber man kann einen Bundeshaushalt eben auch mit neuen Schulden ausgleichen, Herr Kollege Jung, und der Bundesfinanzminister hat das eben hier zugegeben am Rednerpult, er hat gesagt:","","","49",13,19129
"51",51," Wir greifen auf die Asylrücklage zurück.","","","50",13,19129
"52",52," — Jetzt müssen wir übersetzen, was das heißt.","","","51",13,19129
"53",53," In Realitas:","","","52",13,19129
"54",54," Wir greifen auf alte Kreditermächtigungen zurück.","","","53",13,19129
"55",55," Oder, noch platter gesagt:","","","54",13,19129
"56",56," Wir verschulden uns als Bund neu, damit wir diesen Bundeshaushalt zum Ausgleich bringen.","","","55",13,19129
"57",57," — Das ist die Realität Ihrer Politik.","","","56",13,19129
"58",58," Zum Schluss, Herr Präsident.","","","57",13,19129
"59",59," Die Entscheidungen der letzten Wochen zur Grundrente, zum Soli und dieser Bundeshaushalt waren die Vorbereitung der Großen Koalition auf den Bundesparteitag der SPD, aber es war nicht die Vorbereitung Deutschlands auf seine Zukunft.","","","58",13,19129
"60",60," Das wäre aber Ihre Verantwortung gewesen.","","","59",13,19129
"61",61,"Herzlichen Dank.","","","60",13,19129
"62",62,"Präsident Dr.
 Wolfgang ","","","61",13,19129
