"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",89,19080
"2",2," Vielen Dank.","","","01",89,19080
"3",3," — Nächste Rednerin ist Dr.","","","02",89,19080
"4",4," Kirsten Kappert-Gonther von Bündnis 90/Die Grünen.","","","03",89,19080
"5",5," Dr.","","","04",89,19080
"6",6," Kirsten Kappert-Gonther:","","","05",89,19080
"7",7,"Herr Präsident! Liebe Kolleginnen und Kollegen! Herr Minister Spahn, lange haben Sie nichts für die Verbesserung im Bereich Organspende getan und plötzlich galt dann Schnelligkeit vor Gründlichkeit.","","","06",89,19080
"8",8," Schade! Denn der vorliegende Gesetzentwurf ist im Kern genau richtig.","","","07",89,19080
"9",9," Wir wissen:","","","08",89,19080
"10",10," Im Vergleich zu unseren europäischen Nachbarn ist die Organspenderate in Deutschland mickrig.","","","09",89,19080
"11",11," In Spanien sind die Zahlen sogar fünfmal höher als bei uns.","","","10",89,19080
"12",12,"Wie können wir besser werden? Wir haben es eben schon gehört — und genau das adressiert auch der Gesetzentwurf -:","","","11",89,19080
"13",13," Das Entscheidende sind die Strukturen.","","","12",89,19080
"14",14," Der Hebel, die Organspenderaten anzuheben, ist das Erkennen und Melden der potenziellen Spenderinnen und Spender, und mit dem vorliegenden Gesetzentwurf wird dieser Hebel gedrückt.","","","13",89,19080
"15",15," Die Transplantationsbeauftragten in den Krankenhäusern bekommen mehr Kompetenzen und werden für ihre besonderen Aufgaben freigestellt.","","","14",89,19080
"16",16," Die Kliniken müssen klare Verfahren etablieren, wie sie bei möglichen Organspenden vorgehen, und werden künftig dafür angemessen vergütet.","","","15",89,19080
"17",17," Es wird ein flächendeckender neurologischer Konsiliardienst eingerichtet, damit auch kleine Krankenhäuser mit nur wenigen Fällen pro Jahr auf die volle ärztliche Expertise zurückgreifen können.","","","16",89,19080
"18",18," Hier wird es im Übrigen sehr auf die Umsetzung ankommen, damit man auf bestehende Strukturen aufbaut und sie nicht womöglich zerschlägt.","","","17",89,19080
"19",19," Das alles sind gute und sinnvolle Vorschläge, und wir Grünen werden dem Gesetzentwurf zustimmen.","","","18",89,19080
"20",20," Ich hatte schon in der ersten Lesung gesagt, dass wir den Gesetzentwurf im Wesentlichen gut finden.","","","19",89,19080
"21",21," Wir haben aber wie andere Fraktionen auch eine ganze Reihe von Verbesserungsvorschlägen gemacht.","","","20",89,19080
"22",22," Darauf sind Sie leider überhaupt nicht eingegangen.","","","21",89,19080
"23",23," Jetzt könnte man sagen:","","","22",89,19080
"24",24," Das ist so eine parlamentarische Geschichte.","","","23",89,19080
"25",25," — AberDr.","","","24",89,19080
"26",26," Kirsten Kappert-Gontherwarum Sie keinen der Änderungsvorschläge der Fachleute aus der Anhörung übernommen haben, das verstehen wir wirklich nicht, und das finden wir auch falsch.","","","25",89,19080
"27",27," Denn das Gesetz könnte besser sein, als es jetzt ist, und darum legen wir heute unseren Entschließungsantrag vor, um auch bisher ungenutztes Potenzial zu nutzen.","","","26",89,19080
"28",28,"Vertrauen.","","","27",89,19080
"29",29," Vertrauen ist das A und O, um gute Organspenderaten zu realisieren, das Vertrauen der Bevölkerung in unser Transplantationswesen.","","","28",89,19080
"30",30," Transparenz schafft Vertrauen.","","","29",89,19080
"31",31," Darum sollte die staatliche Aufsicht gestärkt werden.","","","30",89,19080
"32",32," Ausbildung.","","","31",89,19080
"33",33," In der pflegerischen und ärztlichen Ausbildung muss der Bereich Organspende/Transplantationsmedizin verbessert werden; denn es ist wie überall anders auch:","","","32",89,19080
"34",34," Was man gut kann, das macht man auch eher.","","","33",89,19080
"35",35," Ein neues Organ zu bekommen, ist eine große Aufgabe für Körper und Seele.","","","34",89,19080
"36",36," Menschen mit Spendeorgan und ihre Familien brauchen mehr und bessere psychosoziale Hilfen.","","","35",89,19080
"37",37," Und:","","","36",89,19080
"38",38," Schaffen Sie endlich ein Organspenderegister, in das sich die Bürgerinnen und Bürger eintragen können, wenn sie das wollen! Ein Thema hat in der Anhörung eine besonders groBe Rolle gespielt:","","","37",89,19080
"39",39," Die geplanten Strukturverbesserungen werden nach Ihrem Vorschlag von der Gemeinschaft der gesetzlich Versicherten bezahlt.","","","38",89,19080
"40",40," Die Kostenbeteiligung der privaten Krankenversicherungen bleibt freiwillig.","","","39",89,19080
"41",41," Das ist ungerecht und sollte sich noch ändern.","","","40",89,19080
"42",42," Herr Minister, wären Sie etwas gründlicher, hätten Sie den Mitarbeiterinnen und Mitarbeitern des Ministeriums etwas mehr Zeit gegeben, dann könnte dieses Gesetz nicht nur gut, sondern sehr gut sein.","","","41",89,19080
"43",43,"Vielen Dank.
 Vizepräsident Thomas ","","","42",89,19080
