"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",76,19080
"2",2,"Die nächste Rednerin ist die Kollegin Filiz Polat, Bündnis 90/Die Grünen.","","","01",76,19080
"3",3," Filiz Polat:","","","02",76,19080
"4",4,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Von Menschen aus der Zivilgesellschaft, die an Ihrem Werkstattgespräch teilgenommen haben, habe ich während Ihrer Tagung einige SMS bekommen, und ich las als Kommentare:","","","03",76,19080
"5",5," „Ich dachte, ich bin auf einer AfD-Veranstaltung“ oder „Mir ist schlecht; das Mittagessen lasse ich aus“.","","","04",76,19080
"6",6," Dass am Montagabend sogar Beatrix von Storch über Twitter Blumen mit Glückwünschen schickte - ihre Rede hat das ja auch noch mal gezeigt -, sagt schon einiges darüber aus, welche Ergebnisse dort am Montagnachmittag vorgetragen wurden.","","","05",76,19080
"7",7," Das war doch ganz klar — auch von Ihnen, Herr Seif; das hat sich bestätigt — ein Koalitionsangebot von beiden Seiten; Sie haben einen Schulterschluss gemacht.","","","06",76,19080
"8",8," Das ist wirklich sehr, sehr traurig; das ist ein trauriger Tag für Deutschland gewesen.","","","07",76,19080
"9",9," Es ist insbesondere für die Migrationsgesellschaft beängstigend, wenn die größte Fraktion im Deutschen Bundestag, meine Damen und Herren, für ihre Migrationspolitik Applaus von einer Partei bekommt — das haben wir gerade eben bestätigt bekommen -, die vor kurzem zum Prüffall des Bundesamtes für Verfassungsschutz wurde.","","","08",76,19080
"10",10," Abschottung, Abschreckung, Abschiebung — die Kollegin Jelpke hat es gesagt —:","","","09",76,19080
"11",11," Das sind und bleiben die Grundpfeiler der Migrations- und Flüchtlingspolitik der Union.","","","10",76,19080
"12",12," So gewinnt man kein Vertrauen zurück, wie SieFiliz Polatdas ja versuchen.","","","11",76,19080
"13",13," So gestaltet man keine Einwanderungsgesellschaft.","","","12",76,19080
"14",14," So spaltet man eine Gesellschaft, meine Damen und Herren.","","","13",76,19080
"15",15," Das war eine verlorene Chance für einen Neuanfang, den Sie ja machen wollten, liebe Kolleginnen und Kollegen.","","","14",76,19080
"16",16," Sie haben jedoch gezeigt, dass Sie sich weiter von der Zivilgesellschaft entfernen.","","","15",76,19080
"17",17," Sie entfernen sich von einer Zivilgesellschaft, die sich für eine menschenrechtsorientierte Politik in Deutschland einsetzt.","","","16",76,19080
"18",18," Sie entfernen sich von den Migrantinnenorganisationen, die diese Migrationsgesellschaft mitgestalten wollen.","","","17",76,19080
"19",19," Sie entfernen sich von den „neuen deutschen organisationen“, von den Gewerkschaften, von den Wohlfahrtsverbänden, von den vielen Unternehmen, die Ihnen jetzt Briefe für ein Bleiberecht von Geduldeten schreiben.","","","18",76,19080
"20",20," Sie entfernen sich von den Kirchengemeinden, der Bürger/-innenbewegung, der Seebrücke, den Kommunen, die zu Städten der Zuflucht werden.","","","19",76,19080
"21",21," Es werden immer mehr, meine Damen und Herren.","","","20",76,19080
"22",22," Reihen Sie sich bei #unteilbar mit der Botschaft „Teilhabe statt Ausgrenzung“ ein! Frau Jelpke hat es gesagt:","","","21",76,19080
"23",23," Mit dem neuen Referentenentwurf — das ist nur ein Punkt, den ich herausgreife, weil er die Spitze des Eisbergs ist — gießt die Union ihren Angriff auf die Zivilgesellschaft — anders kann man das nicht nennen — und auf die Geflüchteten und Geduldeten in diesem Land in Gesetzesform.","","","22",76,19080
"24",24," Kirchengemeinden und Flüchtlingsinitiativen, die sich aus gutem Grund gegen eine Abschiebung — zum Beispiel nach Afghanistan — engagieren, drohen Sie jetzt — Frau Kollegin Jelpke hat es gesagt — mit einer Gefängnishaft von bis zu drei Jahren.","","","23",76,19080
"25",25," Das kann nicht Ihr Ernst sein, meine Damen und Herren.","","","24",76,19080
"26",26,"Sie verabschieden sich von unserem Rechtsstaat.","","","25",76,19080
"27",27," Nur weil bei Ihnen die Stimmung schlecht ist, müssen Sie die Stimmung in Deutschland nicht schlechtreden.","","","26",76,19080
"28",28," In den letzten Monaten haben doch mehrere Studien gezeigt, dass die Mehrzahl der Menschen in Deutschland die Vielfalt unserer Einwanderungsgesellschaft positiv betrachtet so jüngst noch eine Studie der Stiftung Mercator, und der Sachverständigenrat sagt das auch.","","","27",76,19080
