"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",67,19095
"2",2,"Vielen Dank, Herr Kollege.","","","01",67,19095
"3",3," — Herr Kollege Weinberg, ich gehe davon aus, dass Sie sich vorhin nur am Kop gekratzt haben.","","","02",67,19095
"4",4,"— Gut.","","","03",67,19095
"5",5,"Dann hat als nächste Rednerin das Wort die Kollegin Bas, SPD-Fraktion.","","","04",67,19095
"6",6," Bärbel Bas:","","","05",67,19095
"7",7,"Herr Präsident! Meine Damen und Herren! Es ist schon spannend, dass wir diese Anträge hier immer wieder debattieren müssen.","","","06",67,19095
"8",8," Barbel Bas— Ja, ich würde es ja gerne machen; da kommen wir gleich zu.","","","07",67,19095
"9",9," Der Punkt ist einfach, dass wir zwei Systeme nebeneinander haben, die die ganzen Probleme und Schwierigkeiten, über die wir hier immer diskutieren müssen, verursachen.","","","08",67,19095
"10",10," Wir haben zwei Vollversicherungen, die auf völlig unterschiedlichen Finanzierungsbasen beruhen.","","","09",67,19095
"11",11,"Wir versuchen immer wieder — hier sind wir handlungsfähig —, die Löcher zu stopfen, zum Beispiel indem wir das Terminservicestellengesetz verabschiedet haben, mit dem wir versuchen, dafür zu sorgen, dass gesetzlich Versicherte gleichberechtigt, also genauso wie Privatversicherte, Termine bekommen.","","","10",67,19095
"12",12," Wir haben das Problem der Zeitsoldaten gelöst, indem wir gesagt haben:","","","11",67,19095
"13",13," Wenn sie vorher gesetzlich versichert waren, dann dürfen sie das auch hinterher sein.","","","12",67,19095
"14",14," — Das alles sind aber Stellschrauben, die notwendig sind, weil wir zwei Systeme haben, die nicht zusammenpassen.","","","13",67,19095
"15",15," Deshalb ist der Ansatz richtig, mal darüber nachzudenken, ob es nicht Sinn macht, dass 100 Prozent der deutschen Bevölkerung in einem System versichert sind.","","","14",67,19095
"16",16," Dann hätten wir diese ganzen Baustellen nicht.","","","15",67,19095
"17",17," Ich glaube, das sollte man mal ohne viel Schaum vor dem Mund und Ideologie überdenken.","","","16",67,19095
"18",18,"Ich nehme mal das Beispiel Pflege, das wir ja gerade diskutieren.","","","17",67,19095
"19",19," Bei dem System, das wir jetzt haben, stellen wir immer wieder fest:","","","18",67,19095
"20",20," Wir wollen eine bessere Bezahlung, wir wollen mehr Pflegekräfte, und wir wollen, dass das alle gemeinsam solidarisch finanzieren.","","","19",67,19095
"21",21," Trotzdem haben wir hier zwei unterschiedliche Versicherungssysteme.","","","20",67,19095
"22",22," Im Bereich der Pflege könnte man diese Systeme übrigens viel einfacher zusammenführen, weil da die Leistungen nicht sehr unterschiedlich sind.","","","21",67,19095
