"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",108,19118
"2",2," Vielen Dank, Frau Kollegin.","","","01",108,19118
"3",3," — Damit schließe ich die Aussprache.","","","02",108,19118
"4",4,"Interfraktionell wird die Überweisung der Vorlagen auf den Drucksachen 19/13959, 19/14076 und 19/14031 anVizepräsident Wolfgang Kubickidie in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen.","","","03",108,19118
"5",5," Sind Sie mit diesen Überweisungsvorschlägen einverstanden? — Ich sehe, das ist der Fall.","","","04",108,19118
"6",6," Dann wird so verfahren.","","","05",108,19118
"7",7,"Ich nutze die Zeit des jetzt erfolgenden Sitzplatzwechsels für einen Hinweis.","","","06",108,19118
"8",8," Nach der bisherigen Planung wird die Sitzung bis morgen früh, 5.","","","07",108,19118
"9",9,"25 Uhr, dauern.","","","08",108,19118
"10",10," Sie kennen meine Einstellung dazu:","","","09",108,19118
"11",11," Ich halte das für unvertretbar, insbesondere den Bediensteten des Deutschen Bundestages gegenüber.","","","10",108,19118
"12",12," Ich bitte die Parlamentarischen Geschäftsführer dringend, bereits jetzt darüber nachzudenken, welche diskussionsreduzierenden Maßnahmen ergriffen werden können, damit wir früher und auch glücklich ins Bett gehen können.","","","11",108,19118
"13",13," — Ich habe in die Union immer großes Vertrauen, weil ich weiß, wie aktiv Sie an der Debattenkultur nach 23 Uhr teilnehmen.","","","12",108,19118
"14",14," — Ich bin da, keine Sorge.","","","13",108,19118
"15",15," Ich rufe jetzt den Tagesordnungspunkt 31 auf:","","","14",108,19118
"16",16," Beratung ees ; Antrags der Fraktionen der CDU/CSU und S Orte der Freiheit und Demokratie:","","","15",108,19118
"17",17," 100 Jahre Weimarer Reichsverfassung —- Demokrati scher Aufbruch und Scheitern der ersten deutschen parlamentarischen RepublikDrucksache 19/11089Nach einer interfraktionellen Vereinbarung sind für die Aussprache 38 Minuten vorgesehen.","","","16",108,19118
"18",18," — Ich höre hierzu keinen Widerspruch.","","","17",108,19118
"19",19," Dann ist das so beschlossen.","","","18",108,19118
"20",20,"Ich eröffne die Aussprache und erteile als erster Rednerin Frau Staatsministerin Monika Grütters für die Bundesregierung das Wort.","","","19",108,19118
"21",21," Monika Grütters, Staatsministerin bei der Bundeskanzlerin:","","","20",108,19118
"22",22,"Herr Präsident! Meine sehr verehrten Kolleginnen und Kollegen!Geschichte wiederholt sich nicht, aber wir können aus ihr lernen.","","","21",108,19118
"23",23,"Mit diesem Satz beginnt das Büchlein „Über Tyrannei“ des amerikanischen Historikers Timothy Snyder.","","","22",108,19118
"24",24," Aus den Erfahrungen der europäischen Geschichte destilliert er „Zwanzig Lektionen für den Widerstand“ gegen Demagogen und Autokraten — für Bürgerinnen und Bürger, die das weltweite Erstarken populistischer Demokratieverächter mit Sorge beobachten.","","","23",108,19118
"25",25,"Die Geschichte — heißt es darinermöglicht es uns, Muster zu erkennen und Urteile zu fällen.","","","24",108,19118
"26",26," Geschichte erlaubt uns, verantwortlich zu seinZweifellos sind es vor allem die bitteren Erfahrungen des 20.","","","25",108,19118
"27",27," Jahrhunderts, die für ein verantwortungsbewusstes „Wehret den Anfängen“ gleichermaßen Motivation und Argumente liefern.","","","26",108,19118
"28",28," Doch was uns erlaubt, Handlungsspielräume zu erkennen und Gefühle der Ohnmacht zu überwinden, ist die Erinnerung an demokratische Sternstunden und Hoffnungsträger, an Momente also, in denen demokratische Werte den Sieg davongetragen haben, und an Menschen, deren Mut, Zuversicht und Weitsicht diesen Siegen den Weg geebnet haben.","","","27",108,19118
"29",29," In diesem Sinne begrüße ich den Antrag der Koalitionsfraktionen, Orte der Freiheit und Demokratie stärker ins öffentliche Bewusstsein zu rücken.","","","28",108,19118
"30",30," Diese Orte brauchen und verdienen mehr Respekt und mehr Raum in unserem Selbstverständnis:","","","29",108,19118
"31",31," als gleichermaßen mahnende und motivierende Erinnerung, dass Demokratie kein Geschenk ist, sondern eine Errungenschaft, kein ständiger Besitz, sondern stetes Bemühen.","","","30",108,19118
"32",32,"In diesem Sinne fördert der Bund Museen und Gedenkstätten, die Zeugnis ablegen vom Ringen um Freiheit und Demokratie, wie beispielsweise die Stiftung Hambacher Schloss, das Deutsche Historische Museum oder auch die Politikergedenkstiftungen des Bundes.","","","31",108,19118
"33",33," Darüber hinaus wird die Bundesregierung eine Förderkonzeption für die Orte der Freiheit und Demokratie in Deutschland vorlegen.","","","32",108,19118
"34",34," Mein Haus erarbeitet derzeit Vorschläge, sowohl für mögliche institutionelle Förderungen als auch für Projekte.","","","33",108,19118
"35",35," Ich bin sehr dankbar für das sehr breite zivilgesellschaftliche Engagement in diesem Bereich, etwa im Rahmen der AG „Orte der Demokratiegeschichte“.","","","34",108,19118
"36",36," Dem berechtigten Anliegen, die lange Geschichte des Ringens um Freiheit, Rechtsstaatlichkeit, Menschenrechte und Demokratie stärker im öffentlichen Bewusstsein zu verankern, wäre allerdings nicht gedient, wenn der Eindruck entstünde, dass damit das Gewicht des Gedenkens an den Holocaust und an die Opfer totalitärer Diktaturen relativiert werden könnte.","","","35",108,19118
"37",37," An der Fortschreibung der Gedenkstättenkonzeption des Bundes halten wir deshalb fest, um den Blick zu schärfen für Entwicklungen, die einst zu Krieg und Vernichtung, zu Gewalt und Unterdrückung geführt haben.","","","36",108,19118
"38",38," Nicht zuletzt der entsetzliche, antisemitisch motivierte Terroranschlag in Halle zeigt, wie bitter notwendig dies ist und bleibt.","","","37",108,19118
"39",39," Deutschland, meine Damen und Herren, verdankt seine heutige Identität und sein mittlerweile wieder sehr hohes Ansehen in der Welt zweifellos auch seiner schonungslosen Auseinandersetzung mit der Vergangenheit.","","","38",108,19118
"40",40," Zu Recht sind wir vorsichtig, wenn es darum geht,Staatsministerin bei der Bundeskanzlerin Monika Grüttersstolz und selbstbewusst auf die eigene Geschichte zurtickzuschauen.","","","39",108,19118
"41",41," Doch es stärkt die Kräfte der Zivilgesellschaft und damit auch die Wehrhaftigkeit unserer Demokratie, wenn wir die Chance haben, nicht nur am Ringen mit der Vergangenheit zu reifen, sondern auch im Bewusstsein der eigenen Freiheitstraditionen zu wachsen.","","","40",108,19118
"42",42," Arbeiten wir also gemeinsam daran, dass auch die Sternstunden deutscher Demokratiegeschichte ihren angemessenen Platz in unserem Selbstverständnis finden.","","","41",108,19118
"43",43,"Vielen Dank.
Vizepräsident Wolfgang ","","","42",108,19118
