"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",134,19121
"2",2," Vielen Dank, Herr Staatssekretär.","","","01",134,19121
"3",3," - Für die AfD-Fraktion hat das Wort der Kollege Steffen Kotr£.","","","02",134,19121
"4",4," Steffen Kotre:","","","03",134,19121
"5",5,"Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! Das Problem des vorliegenden Gesetzentwurfes ist nicht, was er regelt, sondern was er nicht regelt.","","","04",134,19121
"6",6," Es gibt noch jede Menge Bürokratie abzubauen.","","","05",134,19121
"7",7," Der vorliegende Gesetzentwurf ist nur ein Tropfen auf den heißen Stein.","","","06",134,19121
"8",8,"Nach 18 Monaten ist der Bundesregierung mit ihren vielen Beamten nur ein ganz kleiner Wurf gelungen, der viel zu kurz greift.","","","07",134,19121
"9",9," Der vorliegende Gesetzentwurf verliert sich im Klein-Klein.","","","08",134,19121
"10",10," Die Regierungskoalition hat richtigerweise ein schlechtes Gewissen.","","","09",134,19121
"11",11," Das sieht man an dem Entschließungsantrag, mit dem noch einmal klargestellt werden muss, dass Bürokratieabbau eine Daueraufgabe bleiben wird.","","","10",134,19121
"12",12," Das versteht sich eigentlich von selbst und muss nicht noch betont werden.","","","11",134,19121
"13",13,"Der Bürokratieabbau ist vor allem eine Daueraufgabe; denn nach den Entlastungen aus der Vergangenheit sind immer gleich wieder neue Belastungen hinzugekommen.","","","12",134,19121
"14",14," Gerade bei den Dokumentations- und Auskunftspflichten beim Mindestlohn sehen wir, dass sich ein Bürokratiemonster eingeschlichen hat.","","","13",134,19121
"15",15," Vor allem Mittelständler und Handwerker leiden darunter.","","","14",134,19121
"16",16," Die ausufernden Dokumentations- und Auskunftspflichten werden unter anderem damit begründet, dass 1 Million Beschäftigte den Mindestlohn nicht erhalten.","","","15",134,19121
"17",17," Es steht auch eine andere Zahl im Raum, nämlich dass es 1,8 Millionen Menschen sind, die den Mindestlohn nicht bekommen.","","","16",134,19121
"18",18,"Sollten diese Zahlen stimmen, dann frage ich mich:","","","17",134,19121
"19",19," Wozu haben wir denn diese ausufernden Dokumentations- und Auskunftspflichten, wenn sie nichts nützen? Wenn es an anderen Dingen liegt, vielleicht an mangelnden Kontrollen, und man eine Dokumentation wirklich in Kauf nehmen muss, dann muss ich die Mittelständler eben an anderer Stelle ganz massiv entlasten.","","","18",134,19121
"20",20," Auch hier gilt:","","","19",134,19121
"21",21," Nicht kleckern, sondern klotzen.","","","20",134,19121
"22",22,"Wir haben teilweise einen Grad an Bürokratie erreicht, der dem gesunden Menschenverstand widerspricht.","","","21",134,19121
"23",23," In Büros öffentlicher Behörden werden abends die Stecker elektrischer Geräte aus der Steckdose gezogen.","","","22",134,19121
"24",24," Es gibt dafür extra Beauftragte, die das tagtäglich bzw.","","","23",134,19121
"25",25," allabendlich tun - eine völlig sinnlose Beschäftigung.","","","24",134,19121
"26",26," Ein anderes Beispiel:","","","25",134,19121
"27",27," Alle Unternehmen mit Leitern müssen eine beauftragte Person befähigen, Tritte und Leitern zu prüfen.","","","26",134,19121
"28",28," Dazu sollen Seminare durchgeführt werden.","","","27",134,19121
"29",29," Ein Seminaranbieter schreibt auf seiner Seite im Internet — und ich darf zitieren -:","","","28",134,19121
"30",30,"Als Maßnahmen, die das Erfassen aller Leitern bei der Prüfung sicherstellen, kommen zum Beispiel das Nummerieren der Leitern und das Führen eines Leiterkontrollbuches infrage.","","","29",134,19121
"31",31," Nach der Schulung hat der Teilnehmer die Kenntnisse erworben und ist befähigt, die Dokumentation eigenständig zu führen.","","","30",134,19121
"32",32,"Ich fasse mir an den Kopf, dass sich der Staat und die Behörden um so etwas kümmern.","","","31",134,19121
"33",33," Welch ein Irrsinn, meine Damen und Herren! Noch ein Beispiel, das aber volkswirtschaftlich viel bedeutender, weil schädlicher ist, wo Bürokratie als ideologische Abrissbirne funktioniert.","","","32",134,19121
"34",34," Mit willfährigen Gerichten wurde der genehmigte Braunkohlentagebau Jänschwalde in der Lausitz widerrechtlich gestoppt.","","","33",134,19121
"35",35," Die Betriebspläne sind genehmigt.","","","34",134,19121
"36",36," Man kramt nun eine EUBestimmung hervor, um den Kohleabbau mit unlauteren Mitteln zu verhindern.","","","35",134,19121
