"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",22,19092
"2",2," Dr.","","","01",22,19092
"3",3," Matthias Zimmer, CDU/CSU, ist der nächste Redner.","","","02",22,19092
"4",4," Dr.","","","03",22,19092
"5",5," Matthias Zimmer:","","","04",22,19092
"6",6,"Herr Präsident! Meine Damen und Herren! Der Kollege Kemmerich hat, wenn ich es eben richtig mitbekommen habe, gesagt:","","","05",22,19092
"7",7," Einer der bürokratischen Aufwände sei die Achtung der Menschenrechte.","","","06",22,19092
"8",8," Ich hoffe, dass das nicht stimmt, Herr Kollege Kemmerich.","","","07",22,19092
"9",9," Die Achtung der Menschenrechte sollte für alle Unternehmen in Deutschland kein bürokratischer Aufwand, sondern eine Selbstverständlichkeit sein.","","","08",22,19092
"10",10," Meine Damen und Herren, der Antrag der FDP formuliert fröhlich drauf los, die Einführung des gesetzlichen Mindestlohnes hätte zu erheblichen bürokratischen Belastungen für die Wirtschaft geführt.","","","09",22,19092
"11",11," Besonders bürokratisch und aufwendig, so schreibt der Antrag, sei die Dokumentation der Arbeitszeit, und zwar deshalb, weil Beginn, Ende und Dauer der täglichen Arbeitszeit aufzuzeichnen seien.","","","10",22,19092
"12",12," Nun war ich selbst einmal Arbeitnehmer und habe meine Arbeitszeiten ebenfalls erfassen müssen.","","","11",22,19092
"13",13," Es hat mich etwa sieben Sekunden pro Tag gekostet.","","","12",22,19092
"14",14," So sieht ein liberales Bürokratiemonster aus, meine Damen und Herren, das besonders aufwendig ist:","","","13",22,19092
"15",15," nicht einmal zehn Sekunden Arbeitszeit pro Tag, wenn ich den Aufwand derjenigen berücksichtige, die besondere Probleme beim Addieren der Arbeitszeiten haben.","","","14",22,19092
"16",16," Wenn sich der politische Liberalismus darin erschöpft, dieses Bürokratiemonster zu töten, dann hat er seine historische Berechtigung längst überlebt.","","","15",22,19092
"17",17," Dr.","","","16",22,19092
"18",18," Matthias ZimmerMeine Damen und Herren, der Antrag der FDP erwahnt, dass 92 Prozent der Arbeitgeberprüfungen keine Beanstandung der Dokumentationspflicht ergeben hätten.","","","17",22,19092
"19",19," Daraus ergibt sich zweierlei:","","","18",22,19092
"20",20," Offenbar stellt für 92 Prozent der Überprüften die Dokumentation kein unüberwindbares Hindernis dar; denn es gab keine Beanstandungen, sie kommen damit irgendwie klar.","","","19",22,19092
"21",21," Zweitens war es bei 8 Prozent nicht der Fall.","","","20",22,19092
"22",22," Hier argumentiert die FDP:","","","21",22,19092
"23",23," 8 Prozent ist so wenig, dass es unfair wäre, wenn wir die restlichen 92 Prozent mit in Haftung nehmen würden.","","","22",22,19092
"24",24," Lasst uns also die Regeln lockern! — Das ist liberale wirtschaftspolitische Logik.","","","23",22,19092
"25",25," Ich will es einmal deutlich machen:","","","24",22,19092
"26",26," Bei 3 Prozent der Hartz-IV-Bezieher gibt es Sanktionen, und wir finden das auch richtig.","","","25",22,19092
"27",27," Hier reden wir über 8 Prozent von überprüften Arbeitgebern.","","","26",22,19092
"28",28," Das soll dann nicht in Ordnung sein? So stellt sich der Verdacht ein, meine Damen und Herren, der FDP geht es nicht darum, die Ehrlichen zu verteidigen, sondern darum, zum Schutzpatron der Unehrlichen zu werden.","","","27",22,19092
"29",29," Schauen wir uns einmal die neusten Zahlen aus der Jahresstatistik des Zolls 2018 an:","","","28",22,19092
"30",30," Die Zahl der Prüfungen der Arbeitgeber ist in den Jahren von 2016 bis 2018 deutlich angestiegen, von 40 000 auf knapp 54 000.","","","29",22,19092
"31",31," Offenbar wurde dort mehr gefunden; denn die Zahlen der Ermittlungsverfahren wegen Straftaten aus diesen Prüfungen sind ebenso angestiegen wie die Zahl der Verfahren wegen Ordnungswidrigkeiten.","","","30",22,19092
"32",32," Darunter fallen auch Verstöße gegen das Mindestlohngesetz.","","","31",22,19092
"33",33," Wir haben bei der Erarbeitung des Mindestlohngesetzes keinen zahnlosen Tiger schaffen wollen.","","","32",22,19092
"34",34," — Es wäre schön, wenn die FDP einmal zuhören würde, dann könnten Sie vielleicht einmal etwas lernen.","","","33",22,19092
"35",35," Sie waren damals bei der Erarbeitung des Mindestlohngesetzes nicht im Deutschen Bundestag vertreten.","","","34",22,19092
"36",36," Ihr Antrag zeigt, dass Sie vieles nicht verstehen, was wir damals beschlossen haben.","","","35",22,19092
"37",37," Wir haben damals gesagt:","","","36",22,19092
"38",38," Das Mindestlohngesetz gilt, und wer betrügt, wird bestraft.","","","37",22,19092
"39",39," Der Wettbewerb darf nicht damit geführt werden, dass man den Mindestlohn unterschreitet.","","","38",22,19092
"40",40," Gerade die Ehrlichen haben ein Anrecht darauf, dass der Staat den fairen Wettbewerb schützt, Die Idee dahinter war, damit missbräuchlicher Arbeitsgestaltung entgegenzuwirken.","","","39",22,19092
"41",41," Herr Kollege Kemmerich, das ist kein Schwachsinn, wenn wir wollen, dass nicht missbräuchlich Arbeit gemacht wird.","","","40",22,19092
"42",42," — Nein, das ist nicht so, lieber Herr Kemmerich.","","","41",22,19092
"43",43," Nun will die FDP den Schwellenwert deutlich senken, obwohl der Mindestlohn seither gestiegen ist.","","","42",22,19092
"44",44," Das kann nicht funktionieren, und ich frage mich, was da in Sie gefahren ist.","","","43",22,19092
"45",45,"Es kann im Übrigen auch nicht funktionieren, wenn jetzt versucht wird, den Mindestlohn politisch nach oben zu schrauben.","","","44",22,19092
"46",46," Ich bin mir sicher:","","","45",22,19092
"47",47," Der Mindestlohn wird irgendwann einmal 12 Euro betragen.","","","46",22,19092
"48",48," Aber das wird nicht dadurch passieren, dass die Politik in die Lohnfindung eingreift, sondern dadurch, dass die Mindestlohnkommission klug und weitsichtig den Mindestlohn nach jenen Parametern festlegt, die wirtschaftlich sinnvoll sind.","","","47",22,19092
