"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",28,19124
"2",2,"Vielen Dank, Herr Kollege Dr.","","","01",28,19124
"3",3," Kaufmann.","","","02",28,19124
"4",4," — Nächster Redner für die FDP-Fraktion ist der Kollege Dr.","","","03",28,19124
"5",5," Thomas Sattelberger.","","","04",28,19124
"6",6," Dr.","","","05",28,19124
"7",7," h.","","","06",28,19124
"8",8," c.","","","07",28,19124
"9",9," Thomas Sattelberger:","","","08",28,19124
"10",10,"Herr Präsident! Meine Damen und Herren! Diese Enquete-Kommission muss sich natürlich immer wieder auch mit Reparaturarbeit auseinandersetzen.","","","09",28,19124
"11",11," Dabei heißt unsere Aufgabe „Zukunftskonzepte beruflicher Bildung“ und nicht „Flickarbeit“, damit zukunftsfeste Arbeit in Bremerhaven, in Halle und in Saarlouis entsteht, statt nur in Singapur, Peking oder Boston.","","","10",28,19124
"12",12," Gerade die Linksgeneigten — Frau Fahimi, heute meine ich nicht alleine Sie — bemühen immer wieder die Angst, um ihre Schutzideologie zu rechtfertigen.","","","11",28,19124
"13",13," Würden Sie die Panik vor Arbeitsplatzverlust nicht schüren, wir hätten mehr Innovationsfreude in diesem Lande, ein positives Framing, und wir könnten auch in der Enquete den Blick nach vorne richten, und zwar auf die wirklichen Knackpunkte beruflicher Bildung.","","","12",28,19124
"14",14,"Dr.","","","13",28,19124
"15",15," h.","","","14",28,19124
"16",16," c.","","","15",28,19124
"17",17," Thomas SattelbergerWir haben elf Thesen vorgelegt.","","","16",28,19124
"18",18," Darin steht unter anderem, dass die Spezialisierung der Ausbildungsberufe deutlich später einsetzen muss und dass wir gerade für die Millionen An- und Ungelernten die verteufelte modularisierte Ausbildung benötigen.","","","17",28,19124
"19",19," Ich nenne Ihnen noch drei weitere wichtige Punkte für diese Enquete.","","","18",28,19124
"20",20,"Erstens.","","","19",28,19124
"21",21," Eine große strategische Herausforderung:","","","20",28,19124
"22",22," 2018 haben 10 Prozent mehr junge Männer einen Ausbildungsplatz gesucht als 2014, umgekehrt bei den Frauen 10 Prozent weniger.","","","21",28,19124
"23",23," Dafür steigt die Zahl der weiblichen Studierenden.","","","22",28,19124
"24",24," Welche Diversity-Strategien können sich Berufsschulen bei Hochschulen abschauen, und was können kleinere von größeren Unternehmen dabei lernen?Zweitens.","","","23",28,19124
"25",25," Im Bayerischen Wald übersteigt das Ausbildungsplatzangebot die Nachfrage um 10 Prozent.","","","24",28,19124
"26",26," In Nordrhein-Westfalen dagegen gibt es Gegenden, die bei der Ausbildung nicht einmal 80 Prozent der Nachfrage abdecken.","","","25",28,19124
"27",27," Deswegen fordern wir Freie Demokraten maßgeschneiderte Regionalstrategien für die Berufsbildung, zum Beispiel Lernfabriken 4.","","","26",28,19124
"28",28,"0 als regionale Verbundprojekte anstelle zentraler Zwangsbeglückung a la Bachelor Professional.","","","27",28,19124
"29",29," Nur wo Zukunftsbetriebe entstehen, meine Damen und Herren, wachsen Zukunftsausbildungsplätze und umgekehrt.","","","28",28,19124
"30",30,"Drittens.","","","29",28,19124
"31",31," Wir brauchen eine Digitalisierungskomponente für jeden Beruf, schnell neue Berufsbilder:","","","30",28,19124
"32",32," Kauffrau E-Insurance, Bürokaufmann 4.","","","31",28,19124
"33",33,"0, Smart-Grid-Installateur, vielleicht auch den E-Konditor.","","","32",28,19124
"34",34," Ja, Future Skills, lieber Stefan Kaufmann, da fehlt es uns.","","","33",28,19124
"35",35," Wenn der Tanker zu schwerfällig ist, müssen Berufsschulen und Betriebe sich erwärmen, und zwar schnell, für skalierende Lernplattformen von Start-ups.","","","34",28,19124
"36",36," Denn wir müssen uns sputen, liebe Linksgeneigte und liebe behäbige Konservative.","","","35",28,19124
"37",37," Alle Schutzwälle gegen Disruption nützen am Ende nichts, wenn uns ein Wettbewerber nach dem anderen überholt.
 Vizepräsident Wolfgang ","","","36",28,19124
