"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",84,19095
"2",2,"Vielen Dank.","","","01",84,19095
"3",3," — Nächster Redner für die Fraktion der CDU/CSU ist Dr.","","","02",84,19095
"4",4," Wolfgang Stefinger.","","","03",84,19095
"5",5," Dr.","","","04",84,19095
"6",6," Wolfgang Stefinger:","","","05",84,19095
"7",7,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Es ist gar keine Frage, dass die Lage in Mali weiterhin prekär ist, und das trotz des bestehenden Friedensabkommens.","","","06",84,19095
"8",8," Kämpfe und Anschläge sind an der Tagesordnung.","","","07",84,19095
"9",9," Insbesondere in der Region Zentralmali sind Terror und organisierte Kriminalität sowie ethnische und soziale Konflikte an der Tagesordnung.","","","08",84,19095
"10",10,"Ja, die Lage ist schwierig.","","","09",84,19095
"11",11," Aber wir stehen vor der Aufgabe, zu entscheiden:","","","10",84,19095
"12",12," Entweder überlassen wir das Land sich selbst, oder wir übernehmen Verantwortung und versuchen, die Regierung zu unterstützen, vor allem dabei, das Friedensabkommen umzusetzen.","","","11",84,19095
"13",13," Das ist in unserem eigenen Interesse.","","","12",84,19095
"14",14,"Es ist in unserem Interesse, das Land zu stabilisieren, und vor allem auch, das Vertrauen der Bevölkerung zu gewinnen.","","","13",84,19095
"15",15," Warum ist das so? Mali ist Kernland in der Sa Dr.","","","14",84,19095
"16",16," Wolfgang Stefingerhelzone.","","","15",84,19095
"17",17," Das Land hat eine Schlüsselrolle, eine Schlüsselrolle für Stabilität und für die Entwicklung in der gesamten Region.","","","16",84,19095
"18",18,"Instabilität befördert Konflikte.","","","17",84,19095
"19",19," Instabilität befördert das Agieren von Gruppen im rechtsfreien Raum.","","","18",84,19095
"20",20," Das alles hat Auswirkungen auf Deutschland und auf Europa.","","","19",84,19095
"21",21," Armut, Verlust von staatlicher Autorität und Kontrolle befördern Kriminalität und Terror.","","","20",84,19095
"22",22," Die Folge von Kriminalität und Terror, liebe Kolleginnen und Kollegen, sind Fluchtbewegungen, Fluchtbewegungen innerhalb des Kontinents, aber auch darüber hinaus.","","","21",84,19095
"23",23," Deswegen wollen wir die Lage stabilisieren und die Region unterstützen.","","","22",84,19095
"24",24," Wir wollen die Lebensbedingungen der Menschen verbessern und damit auch die Fluchtursachen bekämpfen.","","","23",84,19095
"25",25," Jetzt fragen Sie sich zu Recht:","","","24",84,19095
"26",26," Wie geht das? Selbstverständlich mit Sicherheit, mit einem stabilen Umfeld.","","","25",84,19095
"27",27," Da komme ich zur Entwicklungspolitik.","","","26",84,19095
"28",28," Es geht uns auch um die Bekämpfung von Hunger und Armut.","","","27",84,19095
"29",29," Es geht uns auch — die Kollegin hat es eben angesprochen — um Investitionen in Bildung.","","","28",84,19095
"30",30," Es geht uns auch um die Gesundheitsversorgung.","","","29",84,19095
"31",31," Aber das alles ist nur in einem stabilen und sicheren Umfeld möglich.","","","30",84,19095
"32",32,"Wir sehen bereits heute, dass die Arbeit im Bereich Gesundheits- und Wasserversorgung vor Ort unproblematischer erfolgen kann als beispielsweise die Errichtung einer Kommunalverwaltung oder die Steuererhebung.","","","31",84,19095
"33",33," Hier kommt es häufiger zu Bedrohungen durch islamistische Gruppen.","","","32",84,19095
"34",34," Um all dies — Bekämpfung von Hunger, Investitionen in Bildung, Sicherstellung der Gesundheits- und Wasserversorgung, aber auch Aufbau eines funktionierenden Staatssystems — bewerkstelligen zu können, brauchen wir ein stabiles Umfeld, und hierfür ist EUTM Mali wichtig.","","","33",84,19095
"35",35," EUTM Mali ist wichtig für den Friedensprozess, und es ist auch wichtig für die Zusammenarbeit mit der Zivilgesellschaft.","","","34",84,19095
"36",36,"Liebe Kolleginnen und Kollegen, wir unterstützen die Bemühungen zur Versöhnung.","","","35",84,19095
"37",37," Gestern sind die Regierungsverhandlungen zu Ende gegangen.","","","36",84,19095
"38",38," Dort haben wir noch einmal deutlich gemacht, dass die malische Regierung natürlich auch ihren Beitrag dazu leisten muss — das ist selbstverständlich.","","","37",84,19095
"39",39," Aber heute muss von uns auch das Signal ausgehen, dass wir dieses Land nicht alleinlassen, trotz der Herausforderungen, die selbstverständlich immens bleiben.","","","38",84,19095
"40",40," Deswegen, liebe Kolleginnen und Kollegen, bitte ich Sie um Ihre Unterstützung.","","","39",84,19095
"41",41," Es ist ein weiter Weg, aber ich bitte Sie:","","","40",84,19095
"42",42," Lassen wir Mali nicht allein!Vielen Dank.
Vizeprasident Thomas ","","","41",84,19095
