"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",94,19102
"2",2," Vielen Dank, Philipp Amthor.","","","01",94,19102
"3",3," — Ich schließe die Aussprache.","","","02",94,19102
"4",4,"Interfraktionell wird Überweisung der Vorlage auf Drucksache 19/10171 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen.","","","03",94,19102
"5",5," Die Federführung ist jedoch strittig.","","","04",94,19102
"6",6," Die Fraktionen der CDU/CSU und SPD wünschen Federführung beim Ausschuss für die Angelegenheiten der Europäischen Union.","","","05",94,19102
"7",7," Die Fraktion der AfD wünscht Federführung beim Haushaltsausschuss.","","","06",94,19102
"8",8," Ich lasse zuerst über den Überweisungsvorschlag der Fraktion der AfD abstimmen, also Federführung beim Haushaltsausschuss.","","","07",94,19102
"9",9," Wer stimmt für diesen Überweisungsvorschlag? — Wer stimmt dagegen? — Wer enthält sich? — Der Überweisungsvorschlag ist abgelehnt.","","","08",94,19102
"10",10," Zugestimmt hat die AfD-Fraktion.","","","09",94,19102
"11",11," Dagegengestimmt haben die Fraktionen von FDP, CDU/CSU, Bündnis 90/Die Grünen, SPD und der Linken.","","","10",94,19102
"12",12,"Ich lasse nun über den Überweisungsvorschlag der Fraktionen der CDU/CSU und SPD abstimmen:","","","11",94,19102
"13",13," Federführung beim Ausschuss für die Angelegenheiten der Europäischen Union.","","","12",94,19102
"14",14," Wer stimmt für diesen Überweisungsvorschlag? — Wer stimmt dagegen? — Wer enthält sich? — Keine Enthaltungen.","","","13",94,19102
"15",15," Der Überweisungsvorschlag ist bei Zustimmung der Fraktionen von FDP, CDU/CSU, Bündnis 90/Die Grünen, SPD und der Linken und Ablehnung der AfD-Fraktion angenommen.","","","14",94,19102
"16",16,"Ich rufe die Zusatzpunkte 11, 12 und 14 auf:","","","15",94,19102
"17",17,"ZP 11 Beratung des Antrags der Fraktionen CDU/CSU, SPD, FDP und BÜNDNIS 90/DIE GRÜNENDer BDS-Bewegung entschlossen entgegentreten — Antisemitismus bekämpfenDrucksache 19/10191ZP 12 Beratung des Antrags der Abgeordneten Jürgen Braun, Beatrix von Storch, Dr.","","","16",94,19102
"18",18," Anton Friesen, weiterer Abgeordneter und der Fraktion der AfDBDS-Bewegung verurteilen — Existenz des Staates Israel schützenDrucksache 19/9757 ZP 14 Beratung des Antrags der Fraktion DIE LINKEBDS-Bewegung ablehnen - Friedliche Lösung im Nahen Osten befördernDrucksache 19/10261Über den Antrag der Fraktion der AfD werden wir später namentlich abstimmen.","","","17",94,19102
"19",19,"Vizepräsidentin Claudia RothNach einer interfraktionellen Vereinbarung sind für die Aussprache 27 Minuten vorgesehen.","","","18",94,19102
"20",20," — Ich höre keinen Widerspruch.","","","19",94,19102
"21",21," Dann ist das so beschlossen.","","","20",94,19102
"22",22,"Ich eröffne die Aussprache.","","","21",94,19102
"23",23," Das Wort hat Axel Müller für die CDU/CSU-Fraktion.","","","22",94,19102
"24",24," Axel Müller:","","","23",94,19102
"25",25,"Sehr geehrte Frau Präsidentin! Meine sehr geehrten Damen und Herren! BDS - das sind scheinbar nur drei Buchstaben.","","","24",94,19102
"26",26," Doch hinter dieser Abkürzung verbirgt sich viel, viel mehr.","","","25",94,19102
"27",27," BDS steht für „Boykott, Desinvestitionen und Sanktionen“.","","","26",94,19102
"28",28," Getragen von 170 palästinensischen und zivilgesellschaftlichen Organisationen, wendet sich diese Bewegung in ihrer Zielrichtung letztendlich gegen die Existenz des Staates Israel — eines Staates, der 1948 durch einen Teilungsplan der Vereinten Nationen entstanden ist, einen Plan, den die Generalversammlung der Vereinten Nationen angenommen hat und der letztendlich der Befriedung des Nahen Ostens dienen sollte.","","","27",94,19102
"29",29," Er sieht zwei Staaten vor, die in einer Wirtschaftsunion miteinander verbunden sein sollen, mit Jerusalem als Sonderterritorium unter internationaler Kontrolle.","","","28",94,19102
"30",30," Die arabischen Staaten waren jedoch nicht bereit, die Teilung Palästinas zu akzeptieren, und die Großmächte haben in der Folgezeit der letzten 60 oder 70 Jahre das Ihrige dazu beigetragen, dass es zu keiner friedlichen Beilegung des Konfliktes gekommen ist.","","","29",94,19102
"31",31,"Schon mit der genannten UN-Resolution 181 wurde zumindest mittelbar zum Ausdruck gebracht, dass die Palästinenser als Volk Anspruch auf einen eigenen Staat haben.","","","30",94,19102
"32",32," Das Staatsgebiet muss jedoch geklärt sein; denn wir wissen es aus der Staatsrechtslehre:","","","31",94,19102
"33",33," Ein Staat besteht aus drei Komponenten — einem Staatsgebiet, einem Staatsvolk und einer Staatsgewalt, die sich auf ebenjenes Staatsgebiet erstreckt.","","","32",94,19102
"34",34,"Ein eigenes, klar abgegrenztes Staatsgebiet haben die Palästinenser derzeit nicht.","","","33",94,19102
"35",35," Dies scheitert aber auch daran, dass sie Gebiete für sich reklamieren, die ihnen durch die erwähnte UN-Resolution entzogen sind.","","","34",94,19102
"36",36," Ob die Palästinenser derzeit überhaupt über eine legitimierte Interessenvertretung verfügen, darf, denke ich, infrage gestellt werden, weil das palästinensische Volk seit 15 Jahren nicht mehr gewählt hat.","","","35",94,19102
"37",37,"Anders ist es im Staate Israel.","","","36",94,19102
"38",38,"Die Bundesrepublik Deutschland unterstützt, auch im Namen der CDU/CSU-Bundestagsfraktion, die von mir genannte Zweistaatenlösung.","","","37",94,19102
"39",39," Wir stehen dazu, auch wenn der amerikanische Präsident mit seinen derzeitigen Handlungen eine Zweistaatenlösung zumindest infrage zu stellen scheint.","","","38",94,19102
"40",40," Eigentlich sollte man meinen, dass die beiden genannten Völker, das jüdische Volk und das palästinensische Volk, größtes Verständnis füreinander aufbringen müssten; denn auch das jüdische Volk war — 2 000 Jahre lang — ein Volk ohne eigenen Staat.","","","39",94,19102
"41",41," Verständnis für die eigene Situation kann ich aber nur erwarten, wenn ich dem anderen nicht das Existenzrecht abspreche.","","","40",94,19102
"42",42," Genau das ist aber letztendlich die Zielrichtung der BDS-Bewegung.","","","41",94,19102
"43",43," Eine solche Haltung einer solchen Bewegung kann von verantwortungsvoll handelnden Politikern des Deutschen Bundestages in keinem Fall gebilligt werden.","","","42",94,19102
"44",44," Das Existenzrecht des Staates Israel ist und bleibt für uns Staatsräson.","","","43",94,19102
"45",45," In den sozialen Medien zeigt die BDS-Kampagne leider immer wieder, dass sie sich von der Propaganda der NS-Diktatur beeinflussen lässt.","","","44",94,19102
"46",46," Wir erinnern uns — hoffentlich — an die vielen hasserfüllten Bilder aus dem Dritten Reich, auf denen Schilder mit der Aufschrift „Deutsche! Kauft nicht bei Juden!“ zu sehen waren - ein erster Schritt auf dem Weg zum Völkermord.","","","45",94,19102
"47",47," Diese sich aus unsere Geschichte ergebende unendliche Verantwortung gebietet es uns, alles zu unterlassen und zu unterbinden, was antisemitisch ist oder auch nur den Eindruck erweckt, antisemitisch werden zu können.","","","46",94,19102
"48",48," Antisemitisch ist es auch, das Existenzrecht des Staates Israel infrage zu stellen, ebenso wie es antisemitisch ist, Investoren, Kulturschaffende oder Handeltreibende von einem Austausch mit dem Staate Israel abzuhalten oder abzubringen.","","","47",94,19102
"49",49,"Meine sehr geehrten Damen und Herren, diese Zielsetzungen der BDS-Bewegung sind inakzeptabel.","","","48",94,19102
"50",50," Wir lassen in diesem Punkt keine Auslegung und keine Handlungsspielräume zu.","","","49",94,19102
"51",51," Wir haben das durch zwei in dieser Legislaturperiode eingebrachte Anträge bereits unter Beweis gestellt.","","","50",94,19102
"52",52," Das ist auch richtig und wichtig.","","","51",94,19102
"53",53,"Ich bin dem Antisemitismusbeauftragten der Bundesregierung, Dr.","","","52",94,19102
"54",54," Felix Klein, sehr dankbar, dass er sich einerseits tagtäglich um das Thema Antisemitismus kümmert und andererseits auch nicht die Mühe scheut, beispielsweise zu Schülerinnen und Schülern in meinen Wahlkreis, nach Wangen im Allgäu, zu kommen, um mitAxel Müllerihnen tiber diese Themen zu diskutieren.","","","53",94,19102
"55",55," Denn nur wenn Geschichte weitererzählt wird, gerät sie nicht in Vergessenheit.
 Vizeprasidentin Claudia ","","","54",94,19102
