"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",98,19114
"2",2," Herr Dr.","","","01",98,19114
"3",3," Gebhart.","","","02",98,19114
"4",4,"Dr.","","","03",98,19114
"5",5," Thomas Gebhart, Parl.","","","04",98,19114
"6",6," Staatssekretär beim Bundesminister für Gesundheit:","","","05",98,19114
"7",7,"Frau Abgeordnete Zimmermann, worum ging es uns bei dieser Regelung? Es ging uns darum, dass die Schwesternschaften weiter ausbilden können.","","","06",98,19114
"8",8," Wir wollten und wir wollen erreichen, dass die seit Jahrzehnten praktizierte und bewährte Einsatzweise und Organisationsstruktur der Rotkreuzschwestern sichergestellt ist.","","","07",98,19114
"9",9," Ich glaube, das ist ein Ziel, das weit über die Koalitionsfraktionen hinaus geteilt wird.","","","08",98,19114
"10",10," Darum geht es im Kem:","","","09",98,19114
"11",11," Wir wollen die Ausbildung auch in Zukunft ermöglichen.","","","10",98,19114
"12",12,"Dr.","","","11",98,19114
"13",13," Thomas Gebhart,Wir haben mit dieser Regelung auch sichergestellt, dass die betriebliche Mitbestimmung gewährleistet ist.","","","12",98,19114
"14",14," Die Schwesternschaften sind ein ganz wichtiger Baustein, wenn es darum geht, junge Menschen in Pflegeberufen auszubilden.","","","13",98,19114
"15",15," Wir wollen, dass dies auch in Zukunft so ist.
Vizepräsidentin Claudia ","","","14",98,19114
