"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",10,19103
"2",2," Eine Nachfrage.","","","01",10,19103
"3",3,"Dr.","","","02",10,19103
"4",4," Christoph Hoffmann:","","","03",10,19103
"5",5,"Wie beabsichtigen Sie die Partnerländer, aber auch die anderen Ministerien, die vielleicht andere Interessen haben, bei Ihrer Auswahl zu berücksichtigen? Zum Beispiel können geostrategische Aspekte, die Sicherung von Ressourcen, eine Rolle spielen.","","","04",10,19103
"6",6," Wie werden die anderen bei Ihrer anstehenden Auswahl eingebunden?Dr.","","","05",10,19103
"7",7," Gerd Müller, Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:","","","06",10,19103
"8",8,"Der Reformansatz ist klar.","","","07",10,19103
"9",9," Das Angebot gilt für alle.","","","08",10,19103
"10",10," Wer sich uns gegenüber den Prinzipien von Good Governance, der Einhaltung der Menschenrechte und der Gleichberechtigung der Frauen als Grundlage verpflichtet, kann Reformpartnerland werden.","","","09",10,19103
"11",11," Es liegt also an den Entwicklungsländern bzw.","","","10",10,19103
"12",12," den Partnerländern selber, den entscheidenden Schritt zu tun.","","","11",10,19103
"13",13," Ich bin fest davon überzeugt:","","","12",10,19103
"14",14," Nur Geld hinzubringen, das in korrupten Strukturen versandet, ist nicht mein Ansatz.","","","13",10,19103
"15",15," Das habe ich gestoppt und werde ich stoppen.","","","14",10,19103
"16",16,"Präsident Dr.
 Wolfgang ","","","15",10,19103
