"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",12,19103
"2",2,"Danke sehr.","","","01",12,19103
"3",3," — Die nächste Frage stellt Evrim Sommer, Die Linke.","","","02",12,19103
"4",4,"Helin Evrim Sommer:","","","03",12,19103
"5",5,"Lieber Entwicklungsminister Müller, Großbritannien, Schweden, Norwegen, Dänemark und das winzige Luxemburg sind die Länder, die 0,7 Prozent ihrer Wirtschaftsleistung für Entwickl t ausgeben.","","","04",12,19103
"6",6," 0,7 Prozent, das ist der kleine Wert, den die UNO bereits 1970 beschlossen hat.","","","05",12,19103
"7",7," Die reichen Länder sollen so die ärmsten Länder unterstützen, und zwar aus sehr vielen Gründen, manche sagen sogar:","","","06",12,19103
"8",8," aus Gründen des Klimaschutzes.","","","07",12,19103
"9",9," Die Bundesrepublik hat diesen Wert so gut wie nie erreicht.","","","08",12,19103
"10",10," Meine Frage, Herr Dr.","","","09",12,19103
"11",11," Müller, ist daher ganz simpel und einfach:","","","10",12,19103
"12",12," Was wollen Sie tun, um dieses Ziel endlich zu erreichen? Dr.","","","11",12,19103
"13",13," Gerd Müller, Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:","","","12",12,19103
"14",14,"0,7 Prozent bleiben das Ziel und die Verpflichtung der Bundesregierung.","","","13",12,19103
"15",15," Unter Bundeskanzlerin Merkel wurde der Entwicklungsetat ganz massiv gestärkt.","","","14",12,19103
"16",16," Volker Kauder, der ehemalige Fraktionsvorsitzende, hat mich immer massiv unterstützt.","","","15",12,19103
"17",17," Der Etat ist von 6,4 Milliarden aufnun 10,2 Milliarden gestiegen.","","","16",12,19103
"18",18," Einen solchen Anstieg gab es noch nie.","","","17",12,19103
"19",19," Wir liegen damit bei 0,51 Prozent.","","","18",12,19103
"20",20," Was mir mit Blick auf den Finanzminister allerdings Sorge macht, ist, dass 2020 kein weiterer Anstieg geplant ist.","","","19",12,19103
"21",21," Damit wird es eine Finanzierungslücke von 500 Millionen Euro bei unseren Verpflichtungen im Rahmen des internationalen Klimaschutzes geben.","","","20",12,19103
"22",22," Das kann und darf nicht das letzte Wort sein.","","","21",12,19103
"23",23," Aber ein Anteil von 0,51 Prozent ist die Folge eines historischen Anstiegs in den vergangenen sechs Jahren.","","","22",12,19103
"24",24,"Präsident Dr.
 Wolfgang ","","","23",12,19103
