"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",115,19126
"2",2," Frau Skudelny.","","","01",115,19126
"3",3,"Judith Skudelny:","","","02",115,19126
"4",4,"Der Bericht des Bundesrechnungshofs legt dar, dass entgegen dem, was Sie gesagt haben — nach 2006 -, eine Regelung existiert und jedes Jahr ein Schreiben des Bundesfinanzministeriums herumgeschickt wird.","","","03",115,19126
"5",5," Ganz offenbar ist es so, dass sich die restlichen Ministerien an eine einheitliche Definition halten und der Bundesrechnungshof insbesondere auf Grundlage Ihrer Berichterstattung — überall standen dort Gelder für Beratungsleistungen und beim BMU einfach nichts darin — sich hier eine Überprüfung vorgenommen hat.","","","04",115,19126
"6",6," Wäre es nicht Ihre Aufgabe gewesen, das schon zu einem früheren Zeitpunkt zu über rüfen und zu schauen, ob im Sinne der Transparenz eine einheitliche Definition bei allen Ministerien vorliegt?Florian Pronold, Parl.","","","05",115,19126
"7",7," Staatssekretär bei der Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:","","","06",115,19126
"8",8,"Die Konsequenz, die aus dem Bericht des Bundesrechnungshofs zu ziehen ist, ist, dass man zu vergleichbaren Darstellungen kommt.","","","07",115,19126
"9",9," Das würde ich genau so beantworten.","","","08",115,19126
"10",10,"Wir haben für 2018 zum Beispiel unter unserer bisherigen Zugrundelegung zwei Beratungsleistungen aufgeführt.","","","09",115,19126
"11",11," Das Problem — wir werden das vermutlich morgen noch mal erläutern, weil es einen Antrag gibt; da kann ich dann vielleicht auch ausführlicher Stellung nehmen - ist, dass es eine ganze Anzahl von Forschungsvorhaben gibt — auch nach der Definition des Haushaltsausschusses -, innerhalb derer auch ein minimaler Anteil von Beratungsleistungen vorgesehen ist und bei denen es nach unserer Lesart und auch nach der der meisten anderen Ministerien eben nicht um eine Beratungsleistung, sondern um ein Forschungsvorhaben geht.","","","10",115,19126
"12",12," Es geht dabei um die statistische Zuordnung; das, glaube ich, muss man noch mal sehr deutlich machen.","","","11",115,19126
"13",13," Die Vergabepraxis oder irgendetwas anderes ist dort nicht inhaltlich kritisiert worden.
Vizepräsidentin Claudia ","","","12",115,19126
