"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",122,19126
"2",2," Vielen Dank.","","","01",122,19126
"3",3," — Wir haben noch eine Zusatzfrage von Herrn Peterka.","","","02",122,19126
"4",4,"Tobias Matthias Peterka:","","","03",122,19126
"5",5," Vielen Dank.","","","04",122,19126
"6",6," — Welche aktiven Kontakte unterhält das Ministerium zur Republik China, also Taiwan, und inwie Tobias Matthias Peterka weit wird hier Rücksicht genommen auf die sogenannte Ein-China-Politik der Volksrepublik?Thomas Rachel, Parl.","","","05",122,19126
"7",7," Staatssekretär bei der Bundesministerin für Bildung und Forschung:","","","06",122,19126
"8",8,"Frau Präsidentin! Auch mit den Wissenschaftlern in Taiwan gibt es diverse Kontakte.","","","07",122,19126
"9",9," Wir haben Hochschulen und andere Einrichtungen, die bilaterale Kooperationen pflegen, ganz nach den Themen.","","","08",122,19126
"10",10," Im Rahmen der Wissenschaftsfreiheit haben die wissenschaftlichen Einrichtungen und auch die Hochschulen natürlich die Möglichkeit, mit diesen wie auch anderen Ländern Kontakte und eine wissenschaftliche Zusammenarbeit aufzubauen.
Vizepräsidentin Claudia ","","","09",122,19126
