"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",81,19107
"2",2," Vielen Dank.","","","01",81,19107
"3",3," — Nachster Redner in der Debatte ist der Kollege Michael Brand für die Fraktion der CDU/CSU.","","","02",81,19107
"4",4," Michael Brand:","","","03",81,19107
"5",5,"Herr Präsident! Liebe Kolleginnen und Kollegen! Liebe Familie Lübcke! Das ist heute keine einfache Rede für mich.","","","04",81,19107
"6",6," Ich kannte Walter Lübcke über 20 Jahre.","","","05",81,19107
"7",7," Er war mehr als ein politischer Weggefährte.","","","06",81,19107
"8",8," Er war ein Freund.","","","07",81,19107
"9",9," Wir haben uns noch wenige Tage vor dem Mord in meinem Heimatort getroffen.","","","08",81,19107
"10",10," Wir haben Pläne geschmiedet, wir haben zusammen gelacht, wie wir das oft und bei jeder Begegnung getan haben.","","","09",81,19107
"11",11,"Walter ist mitten aus dem Leben gerissen worden.","","","10",81,19107
"12",12," Zu Beginn möchte ich deshalb als ehrliche Geste an die Familie und die Freunde im Namen des gesamten Hauses, auch wenn einige Reden gezeigt haben, dass das nicht auf jeden Einzelnen zutrifft, unsere Trauer, unser Entsetzen und unser Mitgefühl zum Ausdruck bringen.","","","11",81,19107
"13",13," Wir denken an euch.","","","12",81,19107
"14",14," Wir haben bei allen politischen Debatten auch das Schicksal der Familien der Opfer im Blick; übrigens nicht allein der Familie Lübcke, sondern der Familien aller Opfer von Anschlägen.","","","13",81,19107
"15",15," Auch das gehört in eine solche Aktuelle Stunde.","","","14",81,19107
"16",16,"Walter Lübcke war Ehemann, er war Vater, er war kürzlich Großvater geworden.","","","15",81,19107
"17",17," Während sein Enkel, der kleine Carl-Julius, im Haus friedlich schlief, wurde der Opa auf der Terrasse hingerichtet.","","","16",81,19107
"18",18," Er war Abgeordneter, er war Mitglied der Bundesversammlung hier in diesem Saal, er war ein besonderer Regierungspräsident.","","","17",81,19107
