"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",7,19131
"2",2," Jetzt erteile ich das Wort dem Kollegen Victor Perli, Die Linke.","","","01",7,19131
"3",3," Victor Perli:","","","02",7,19131
"4",4,"Herr Präsident! Meine Damen und Herren! Ob es um die Sicherheit der Menschen in diesem Land, um bezahlbare Wohnungen oder um die Stärkung des sozialen Zusammenhalts geht:","","","03",7,19131
"5",5," Es ist nicht erkennbar, dass Minister Seehofer für diese großen Aufgaben seines Hauses langfristige Konzepte und Strategien verfolgt.","","","04",7,19131
"6",6," Es kommt immer nur der Ruf nach mehr Personal.","","","05",7,19131
"7",7," 1 Milliarde Euro kostet das im nächsten Jahr.","","","06",7,19131
"8",8," Aber man kann nicht jedes Problem mit mehr Personal lösen, wenn jetzt schon Tausende Stellen unbesetzt sind.","","","07",7,19131
"9",9," Das ist purer Aktionismus, und das werden wir als Linke nicht mittragen.","","","08",7,19131
"10",10," Allein bei den Sicherheitsbehörden sind seit 2013 über 15 000 neue Stellen geschaffen worden.","","","09",7,19131
"11",11," Aber der große Aufwuchs erfolgt zunehmend planlos.","","","10",7,19131
"12",12," Jetzt haben die Kontrolleure vom Bundesrechnungshof angekündigt, dass sie das untersuchen werden.","","","11",7,19131
"13",13," Dafür sind wir jetzt schon dankbar.","","","12",7,19131
"14",14,"Minister Seehofer hat in den letzten Monaten endlich erkannt, dass der Staat mehr gegen die Gewalt und den Terror von Neonazis tun muss.","","","13",7,19131
"15",15," Es ist auch höchste Zeit.","","","14",7,19131
"16",16," Viel zu lange hat man im Bundesinnenministerium den Ernst der Lage und die tatsächliche Bedrohung ignoriert.","","","15",7,19131
"17",17,"Victor PerliWas aber fehlt, ist ein strategisches Konzept.","","","16",7,19131
"18",18," Beim BKA werden die Stellen im Bereich der Neonazi-Kriminalität jetzt verdreifacht, obwohl bislang jede vierte Stelle unbesetzt gewesen ist.","","","17",7,19131
"19",19," Das zeigt zum einen Ihre Planlosigkeit, das ist aber auch ein Armutszeugnis für Ihre Politik der letzten Jahre.","","","18",7,19131
"20",20," Denn so viel ist klar:","","","19",7,19131
"21",21," Hass und Hetze im Internet werden sich nicht wirksam bekämpfen lassen, indem noch mehr Personal mit noch mehr Befugnissen das Internet überwacht.","","","20",7,19131
"22",22," Das ändert doch nichts an den gesellschaftlichen Ursachen der Verrohung.","","","21",7,19131
"23",23," Dafür müssen wir die Zivilgesellschaft stärken.","","","22",7,19131
"24",24," Dazu müssen wir die vielen Vereine und Initiativen vor Ort unterstützen und das Bundesprogramm „Demokratie leben!“ ausbauen.","","","23",7,19131
"25",25," Aber zu oft passiert genau das Gegenteil.","","","24",7,19131
