"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",14,19085
"2",2," Paul Lehrieder, CDU/CSU.","","","01",14,19085
"3",3,"Paul Lehrieder:","","","02",14,19085
"4",4,"Sehr geehrte Frau Ministerin, ich darf noch einmal auf das Unterhaltsvorschussgesetz zurückkommen, das Sie vorhin bereits angesprochen haben.","","","03",14,19085
"5",5," Wir haben seinen Geltungsbereich in der letzten Legislaturperiode bis zum 18.","","","04",14,19085
"6",6," Lebensjahr ausweiten können.","","","05",14,19085
"7",7," Das war sicher der richtige Weg.","","","06",14,19085
"8",8," Gleichzeitig stellen wir aber mittlerweile fest, dass die Rückholquote der verauslagten Gelder in den letzten Jahren deutlich zurückgegangen ist.","","","07",14,19085
"9",9,"Gibt es im Familienministerium Erkenntnisse, woran das liegt — Privatinsolvenzen der betroffenen Unterhaltspflichtigen können es in der jetzigen Zeit eigentlich weniger sein —, und gibt es Bestrebungen, die Rückholquote in den nächsten Jahren zu verbessern?Dr.","","","08",14,19085
"10",10," Franziska Giffey, Bundesministerin für Familie, Senioren, Frauen und Jugend:","","","09",14,19085
"11",11,"Sehr geehrter Herr Abgeordneter, vielen Dank.","","","10",14,19085
"12",12," — Natürlich gibt es Bestrebungen, die Rückholquote zu verbessern.","","","11",14,19085
"13",13," Ich will das auch noch einmal erläutern und einordnen.","","","12",14,19085
"14",14,"Wir müssen in dieser Situation zunächst einmal unterscheiden zwischen Vätern, die zahlungsunfähig sind, also selber nicht genügend Einkommen haben, um den Unterhalt zu bezahlen, und Vätern, die zahlungsunwillig sind.","","","13",14,19085
"15",15," Im Moment wird die Rückholquote quer über alle Väter berechnet.","","","14",14,19085
"16",16," Sie erkennen daran also nicht, wie hoch der rückholbare Teil denn überhaupt ist.","","","15",14,19085
"17",17," Deshalb sind für uns Zahlen wichtig — wir werden sie im Sommer vorlegen -, die hier differenzieren und sagen, wer zahlungsunfähig ist, also gar nicht zahlen kann, und wer zahlungsunwillig ist.","","","16",14,19085
"18",18," Auf dieser Grundlage müssen wir uns dann die Rückholquote anschauen.","","","17",14,19085
"19",19,"Es ist auch zu berücksichtigen, dass sich im letzten Jahr durch die Gesetzesänderung die Zahl der Fälle von Kindern von 400 000 auf 800 000 verdoppelt hat.","","","18",14,19085
"20",20," Die Jugendämter haben im letzten Jahr außerordentlich gute Arbeit geleistet und es geschafft, dass die Eltern für alle anspruchsberechtigten Kinder die Leistungen auch bekommen haben.","","","19",14,19085
"21",21,"Jetzt, wo die Fallzahlen wieder ein Stück weit gemäBigter steigen bzw.","","","20",14,19085
"22",22," alle Fälle aufgenommen worden sind, geht es darum, das auch entsprechend anzugehen.","","","21",14,19085
"23",23," Wir sind mit den Ländern dazu im Gespräch.","","","22",14,19085
"24",24," Es ist ganz klar, dass wir Personal in den Jugendämtern brauchen - dafür müssen die Länder und Kommunen sorgen —, damit die Rückholquote gesteigert werden kann.","","","23",14,19085
"25",25," Von Bundesseite werden wir sie dabei unterstützen.","","","24",14,19085
"26",26,"Präsident Dr.
 Wolfgang ","","","25",14,19085
