"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",30,19120
"2",2," Danke sehr.","","","01",30,19120
"3",3," — Dazu eine Nachfrage? — Frau Kollegin Haßelmann, bitte sehr.","","","02",30,19120
"4",4,"Britta Haßelmann:","","","03",30,19120
"5",5,"Vielen Dank, Herr Präsident.","","","04",30,19120
"6",6," — Sehr geehrter Herr Minister, Sie hatten in Ihrem Kommissionsbericht die Idee, dass nicht abgerufene Fördermittel gebündelt und dann für andere Ziele im Rahmen der Kommissionsvorschläge etatisiert und ausgegeben werden sollen.","","","05",30,19120
"7",7," Ab welchem Haushaltsjahr soll das passieren, und über welche Größenordnung reden wir da? Und meine zweite Frage:","","","06",30,19120
"8",8," Ab welchem Jahr soll der Gleichwertigkeitscheck, den Sie vorgeschlagen haben, gelten? Ist der Gleichwertigkeitscheck jetzt in jedem Gesetzesvorhaben, das das Kabinett beschließt — wir haben allein schon diese Woche ganz viele Gesetzesvorhaben -, drin, oder soll der auch erst ab 2020 oder 2021 stattfinden?Horst Seehofer, Bundesminister des Innern, für Bau und Heimat:","","","07",30,19120
"9",9," Es ist gut, dass Sie mich darauf hinweisen.","","","08",30,19120
"10",10," Ich schaue jetzt noch mal, dass das ab sofort immer bei der Bewertung eines Gesetzes mit berücksichtigt wird.","","","09",30,19120
"11",11," Es ist ja wirklich nicht schwer, festzustellen, ob ein Gesetz dem Ziel „gleichwertige Lebensverhältnisse‘“ dient oder nicht; das kann man von allen Ressorts noch verlangen.","","","10",30,19120
"12",12,"Ich darf nur mal darauf hinweisen:","","","11",30,19120
"13",13," Das Ergebnis der bayerischen Strukturpolitik von über 20 Jahren ist:","","","12",30,19120
"14",14," Früher hatten wir — gerade im Winter — eine Spreizung der Arbeitslosigkeit von 15, 20 und 25 Prozent, je nach Region.","","","13",30,19120
"15",15," Aktuell ist die Situation so:","","","14",30,19120
"16",16," Die Spreizung bei der Arbeitslosigkeit beträgt noch ein Komma etwas Prozent; das ist der Erfolg dieser Strukturpolitik.","","","15",30,19120
"17",17," Es lohnt sich, Universitäten und Behörden in den ländlichen Raum zu verlagern.","","","16",30,19120
"18",18," Es lohnt sich auch, wenn Konzerne im ländlichen Raum investieren.","","","17",30,19120
"19",19," Das ist das Ziel, und damit kommt auch der gesellschaftliche Zusammenhalt wieder stärker zum Tragen.","","","18",30,19120
"20",20,"Präsident Dr.
 Wolfgang ","","","19",30,19120
