"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",65,19120
"2",2," Vielen Dank.","","","01",65,19120
"3",3," — Keine weiteren Nachfragen zu diesem Punkt.","","","02",65,19120
"4",4," Dann rufe ich Herrn Schmidt auf.","","","03",65,19120
"5",5," Hurtig!Stefan Schmidt:","","","04",65,19120
"6",6,"Vielen Dank, Herr Präsident.","","","05",65,19120
"7",7," — Ganz hurtig:","","","06",65,19120
"8",8," In der doch relativ kurzen Zeit, die ich bisher im Parlament bin, habe ich wahrgenommen, dass es mehrmals Änderungen gab hinsichtlich der Frage, wie Länder und Kommunen an entsprechendes Geld für die Integration kommen.","","","07",65,19120
"9",9," Ich denke, sie brauchen eine stärkere, eine dauerhafte, aber auch eine strukturelle Unterstützung bei der Integration.","","","08",65,19120
"10",10," Deshalb ist meine Frage, ob Sie hier eine konkrete, dauerhafte Lösung vor Augen haben und inwiefern Sie den Vorschlag unterstützen, das Asylbewerberleistungsgesetz abzuschaffen und in die bestehenden regulären sozialen Sicherungssysteme zu überführen.","","","09",65,19120
"11",11,"Sarah Ryglewski, Parl.","","","10",65,19120
"12",12," Staatssekretärin beim Bundesminister der Finanzen:","","","11",65,19120
"13",13,"Ich glaube, wir haben mit der Einigung gemeinsam mit den Regierungschefinnen und -chefs der Länder ein System gefunden, wo wir gesagt haben, es geht nicht nur darum, Kommunen punktuell zu entlasten.","","","12",65,19120
"14",14," Ich weise noch einmal hin auf das Thema „Vollständige Erstattung der flüchtlingsbedingten Kosten für Unterkunft und Heizung“, dann auf den Beitrag des Bundes zur Deckung der Kosten für unbegleitete minderjährige Flüchtlinge, wo wir ja auch wissen, dass das ein sehr hoher Kostenfaktor ist, der sich insbesondere auf einzelne Kommunen stark konzentriert, dann auf die Pauschale für flüchtlingsbezogene Zwecke, die wir schon angesprochen haben, und auch auf die Bundesbeteiligung bei Asylbewerbern.","","","13",65,19120
"15",15," Da geht es schon darum, dass wir sagen:","","","14",65,19120
"16",16," Wir wollen das eben nicht nur immer punktuell betrachten.","","","15",65,19120
"17",17," — Das Asylbewerberleistungsgesetz ist nun nicht originär im Bereich meines Ministeriums, sondern im BMAS angesiedelt.","","","16",65,19120
"18",18," Es gibt eine Diskussion darüber, und ich halte es auch für richtig, dass man diese führt.","","","17",65,19120
"19",19," Aber wir haben dazu als Haus keine eigene Position.
Vizepräsident Wolfgang ","","","18",65,19120
