"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",3,19138
"2",2," Guten Morgen, verehrte Kolleginnen und Kollegen! Bitte nehmen Sie Platz.","","","01",3,19138
"3",3," Die Sitzung ist eröffnet.","","","02",3,19138
"4",4,"Nach dem Tagesordnungspunkt 25 soll auf Verlangen der Fraktion der AfD eine Aktuelle Stunde mit dem Titel „Das Globale Flüchtlingsforum in Genf und ein Grundrechtekatalog für Menschen mit afrikanischer Abstammung“ stattfinden.","","","03",3,19138
"5",5," Sind Sie damit einverstanden? — Dann ist das so beschlossen.","","","04",3,19138
"6",6,"Ich rufe den Tagesordnungspunkt 21 auf:","","","05",3,19138
"7",7," Vereinbarte DebatteZwischenbilanz der Enquete-Kommission „Künstliche Intelligenz — Gesellschaftliche Verantwortung und wirtschaftliche, soziale und ökologische Potenziale“Für die Aussprache wurde eine Dauer von 60 Minuten beschlossen.","","","06",3,19138
"8",8,"Ich eröffne die Aussprache und erteile das Wort dem Kollegen Rene Röspel, SPD.","","","07",3,19138
"9",9," Rene Röspel:","","","08",3,19138
"10",10," Einen schönen guten Morgen! Ich bin etwas überrascht über die Reihenfolge.","","","09",3,19138
"11",11,"Herr Präsident! Meine sehr verehrten Damen und Herren! Das Parlament ist, glaube ich, noch ein bisschen müde.","","","10",3,19138
"12",12," Wir waren gestern Abend lange hier.","","","11",3,19138
"13",13," Man könnte sich wünschen, dass die eine oder andere Weihnachtsfeier vielleicht durch künstliche Intelligenz ersetzt werden könnte.","","","12",3,19138
"14",14," Das würde der Gesundheit nicht abträglich sein.","","","13",3,19138
"15",15,"Woran, liebe Zuschauerinnen und Zuschauer, denken Sie, wenn Sie an künstliche Intelligenz denken? Vielleicht denken Sie an das autonome Fahren, daran, dass in einigen Jahren vielleicht etwas möglich sein wird, auch wenn es jetztnoch kompliziert ist, nämlich dass, wenn Sie die App drücken und sagen, Sie möchten in fünf Minuten von A nach B gebracht werden, ein Auto kommt und Sie9.","","","14",3,19138
"16",16,"00 Uhrmit Elektromobilität umweltfreundlich ans Ziel bringt, Sie keinen Parkplatz zu suchen brauchen und auch wieder abgeholt werden? Denken Sie bei künstlicher Intelligenz vielleicht an den Roboter, der Ihre Oma pflegen wird, so wie das in Japan in Teilen schon der Fall ist? Oder denken Sie an den Roboter, der Sie am Knie mit hoher Präzision operieren wird?Künstliche Intelligenz kommt nicht erst; sie ist schon da, sie durchdringt unsere Gesellschaft bereits.","","","15",3,19138
"17",17," Es liegt tatsächlich an uns, ob wir die Chancen oder die Risiken überwiegen lassen und wie wir künstliche Intelligenz gestalten.","","","16",3,19138
"18",18," Wir können wählen zwischen den Systemen, die es schon gibt.","","","17",3,19138
