"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",10,19101
"2",2,"Nachste Rednerin ist die Vorsitzende der AfD-Fraktion, Dr.","","","01",10,19101
"3",3," Alice Weidel.","","","02",10,19101
"4",4," Dr.","","","03",10,19101
"5",5," Alice Weidel:","","","04",10,19101
"6",6,"Herr Präsident! Sehr geehrte Damen und Herren! Liebe Kollegen! Das Grundgesetz für die Bundesrepublik Deutschland ist ein solides Fundament der deutschen Demokratie.","","","05",10,19101
"7",7," Es war ein Glücksfall der Geschichte, dass in schwerster Zeit ein Neuanfang gewagt werden konnte, der in der besten Tradition der deutschen Verfassungsgeschichte und der deutschen Freiheitsbewegung steht.","","","06",10,19101
"8",8," Dieses Erbe verpflichtet uns zu achtungsvollem Umgang.","","","07",10,19101
"9",9,"Bei allem berechtigten Stolz dürfen wir uns nicht darauf ausruhen, dass es in Deutschland so lange Zeit gelungen ist, die im Grundgesetz verbrieften Rechte und Prinzipien mit Leben zu erfüllen.","","","08",10,19101
"10",10," Das Grundgesetz ist nicht vollkommen.","","","09",10,19101
"11",11," Es hat Schwächen, vor allem aber drohen ihm Gefahren.","","","10",10,19101
"12",12," Sie sind ernst; denn sie gehen von jenen aus, die sich am lautesten als seine Verteidiger aufspielen.","","","11",10,19101
"13",13," Dass Verfassungsbuchstabe und Verfassungswirklichkeit zuletzt immer weiter auseinanderklaffen, ist ein Alarmsignal.","","","12",10,19101
"14",14," — Klar, dass Sie am lautesten brüllen! Der politisch ‚erzwungene Umbau Deutschlands vom Hochl triestandort zum Niedriglohnland vernichtet die ökonomische Substanz, die den Sozialstaat am Laufen hält.","","","13",10,19101
"15",15," Und damit wird auch das in Artikel 20 des Grundgesetzes festgeschriebene Sozialstaatsgebot zum toten Buchstaben und zur leeren Hülle.","","","14",10,19101
"16",16,"Das ist eine direkte Folge falscher Regierungspolitik.","","","15",10,19101
"17",17,"Dr.","","","16",10,19101
"18",18," Alice WeidelIn der deutschen Nachkriegsgeschichte wird die Amtszeit von Bundeskanzlerin Angela Merkel stets mit dem Makel dreier eklatanter Brüche verbunden sein:","","","17",10,19101
"19",19," der Euro-,„Rettungs“politik, die nationales und europäisches Recht missachtet und sich über die Souveränitätsrechte des Volkes und seiner Vertreter mutwillig hinwegsetzt; der „Energie- und Autowende“, die Eigentumsrechte willkürlich missachtet, und der bis heute ungelösten Migrationskrise, die unter fortgesetztem Bruch von Artikel 16a Grundgesetz illegale Einwanderung über sichere Drittstaaten faktisch und in einer Dimension hinnimmt, welche die Integrität des Souveräns, des Staatsvolkes, dauerhaft und dramatisch verändern wird.","","","18",10,19101
"20",20," Damit haben Sie, sehr geehrte Frau Bundeskanzlerin, unserer Rechts- und Verfassungsordnung schweren Schaden zugefügt.","","","19",10,19101
"21",21," Das Volk, der Souverän, wurde bei alledem nicht ein einziges Mal gefragt.","","","20",10,19101
"22",22," Und das ist eine der unleugbaren Schwächen unseres Grundgesetzes:","","","21",10,19101
"23",23," das Misstrauen gegenüber dem Bürger, sehr geehrte Damen und Herren.","","","22",10,19101
"24",24," Nach der Wiedervereinigung wurde in den 90er-Jahren die Gelegenheit vertan, diese Schwäche zu heilen.","","","23",10,19101
"25",25," Der Auftrag, den das Grundgesetz selbst in Artikel 146 erteilt hatte, nämlich dass das gesamte deutsche Volk in freier Selbstbestimmung sich eine neue Verfassung geben sollte, wurde nicht erfüllt.","","","24",10,19101
"26",26," Statt vom gesamten deutschen Volk, wurde die Wiedervereinigung von der Volkskammer der untergehenden DDR in einem nüchternen Beschluss vollzogen.","","","25",10,19101
"27",27,"Der damit obsolet gewordene Artikel 23, nach dem der Beitritt der mitteldeutschen Bundesländer zum Grundgesetz erfolgte, war von vorbildlicher Lakonik.","","","26",10,19101
