"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",33,19101
"2",2," Gestatten Sie? — Okay.","","","01",33,19101
"3",3," Alexander Throm:","","","02",33,19101
"4",4," Ja, denn meine Redezeit ist gerade zu Ende.","","","03",33,19101
"5",5,"Ulla Jelpke:","","","04",33,19101
"6",6,"Ich möchte noch mal zu den Abzuschiebenden Stellung nehmen.","","","05",33,19101
"7",7," In der Tat bin ich der Meinung:","","","06",33,19101
"8",8," Die Bundesregierung muss in der Öffentlichkeit Klarheit über die Zahlen schaffen.","","","07",33,19101
"9",9," Wir reden hier über eine Zahl von etwa 50 000 Menschen, die abgeschoben werden sollen.","","","08",33,19101
"10",10," Die Bundesregierung hat mit dem Asylpaket II in der letzten Legislaturperiode beschlossen, dass eine Abschiebung den Betroffenen nicht angekündigt werden darf.","","","09",33,19101
"11",11," Das bedeutet, dass man in der Regel in Nacht-und-Nebel-Aktionen in die Flüchtlingsunterkünfte geht, die entsprechenden Menschen rausholt und sie abschiebt.","","","10",33,19101
"12",12," Ulla Jelpke:","","","11",33,19101
"13",13," Das ist zulässig.","","","12",33,19101
"14",14," Ich kann eine Zwischenfrage stellen; aber ich darf auch eine Zwischenbemerkung machen.","","","13",33,19101
"15",15,"Immer häufiger passiert es, dass Geflüchtete nicht mehr die Möglichkeit haben, ihre Abschiebung durch richterliche Anweisung oder überhaupt durch ein Gerichtsverfahren klären zu lassen.","","","14",33,19101
"16",16," Das sagen die Anwälte, die diese Menschen vertreten.","","","15",33,19101
"17",17," Ich frage Sie:","","","16",33,19101
"18",18," Ist Ihnen überhaupt bekannt oder bewusst, dass die Abschiebungen heute immer häufiger auch brutalisiert ablaufen? Das belegen die Zahlen aus Antworten von Ihrer Bundesregierung auf Kleine Anfragen.","","","17",33,19101
"19",19," Und es kann doch nicht sein, dass man so menschenunwürdig damit umgeht, dass die Betroffenen im Grunde genommen keine Möglichkeit mehr haben, zu klagen.","","","18",33,19101
"20",20," Alexander Throm:","","","19",33,19101
"21",21,"Sehr geehrte Frau Jelpke, zunächst einmal:","","","20",33,19101
"22",22," Es sollten letztes Jahr 57 000 Menschen abgeschoben werden.","","","21",33,19101
"23",23," Die Mehrheit von ihnen konnte nicht abgeschoben werden.","","","22",33,19101
"24",24," Davon wiederum waren es etwa 40 Prozent, knapp 8 000 Menschen, die man nicht dem Flughafen oder anderen Einrichtungen zuführen konnte.","","","23",33,19101
"25",25," Ich sage es nochmals:","","","24",33,19101
"26",26," Wir haben hier ein rechtsstaatliches Verfahren, und wer hier vollziehbar ausreisepflichtig ist — unter Berticksichtigung aller Rechtsmittel, die er vorher nutzen konnte —, der muss dieses Land verlassen.","","","25",33,19101
"27",27,"Alexander ThromUnd wenn Sie darauf hinweisen, dass es in diesem Bereich auch Gewalt gebe — das haben Sie in Ihrer Rede gemacht —, dann weise ich Sie darauf hin, dass ursächlich der Widerstand der Menschen ist, dem hier begegnet wird.","","","26",33,19101
"28",28,"Insofern glaube ich, dass wir hier in Deutschland ein Vollzugsdefizit haben, und diesem wollen wir abhelfen, indem wir jetzt mit dem Geordnete-Rückkehr-Gesetz die Mittel und Instrumente, die der Staat zur Verfügung hat, schärfen, um die Ausreisepflicht, diesen Rechtsanspruch des Staates, auch durchzusetzen.","","","27",33,19101
"29",29,"Herzlichen Dank.","","","28",33,19101
"30",30," Vizepräsident Dr.
 Hans-Peter ","","","29",33,19101
