"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",15,19130
"2",2," Vielen Dank, Otto Fricke.","","","01",15,19130
"3",3," — Nächster Rednerin für die Fraktion Die Linke:","","","02",15,19130
"4",4," Doris Achelwilm.","","","03",15,19130
"5",5," Doris Achelwilm:","","","04",15,19130
"6",6,"Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Auch medienpolitisch — in diesem Bereich sind wir inzwischen angekommen — muss die Bundesregierung mehr investieren.","","","05",15,19130
"7",7," Ein Verweis auf die Kompetenz der Lander, der dann ja immer kommt, reicht nicht mehr aus.","","","06",15,19130
"8",8," Dafür passiert gerade einfach zu viel.","","","07",15,19130
"9",9," Um es mit aktuellen Worten von Esther Bejarano zu sagen, die die Ehrenvorsitzende der VVN-BdA ist:","","","08",15,19130
"10",10," „Das Haus brennt“.","","","09",15,19130
"11",11," Ich war am Wochenende auf der „Bunt statt braun“Demonstration in Hannover.","","","10",15,19130
"12",12," Die NPD hetzte dort gegen die freie Presse und die Öffentlich-Rechtlichen.","","","11",15,19130
"13",13," Auf ihrem Fronttransparent zeigten sie das Bild eines ihnen unliebsamen Journalisten und zogen zum NDR, wo er arbeitet.","","","12",15,19130
"14",14," Zwei andere Journalisten wurden ebenfalls im onlineverbreiteten Demoaufruf zur Zielscheibe erklärt.","","","13",15,19130
"15",15," Ihnen gilt die Solidarität meiner Fraktion:","","","14",15,19130
"16",16," Danke für eure Arbeit, André Aden, Julian Feldmann und David Janzen.","","","15",15,19130
"17",17," Nach diversen Vorfallen auf rechtsextremen Demonstrationen, wo Journalistinnen und Journalisten tatlich angegriffen wurden, ist also die nächste Eskalationsstufe erreicht.","","","16",15,19130
"18",18," Nazis ziehen gegen die Unabhängigkeit von Presse und Rundfunk mit Marschmusik, üblen Fahnen, teils vermummt durch die Straßen.","","","17",15,19130
"19",19," Danke an alle Demokratinnen und Demokraten, an alle Antifaschisten und Antifaschistinnen, die in Solidarität mit den betroffenen Kollegen und den Grundrechten auf die Straße gegangen sind.","","","18",15,19130
"20",20," Traurig, dass das inzwischen sein muss.","","","19",15,19130
"21",21," Es ist Aufgabe gerade dieses Hauses, die Pressefreiheit aktiv zu schützen.","","","20",15,19130
"22",22," Aber wo bleiben die Signale, die dem Rechtsruck das Fahrwasser abgraben? Es ist ein sehr schlechtes Zeichen, dass Gerichte jetzt die Pressefreiheit ausbuchstabieren müssen, die beim G-20-Gipfel 2017 in Hamburg durch Ausladung von Journalisten durch Bundesbehörden außer Kraft gesetzt wurde.","","","21",15,19130
