"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",31,19087
"2",2,"Vielen Dank, Herr Kollege.","","","01",31,19087
"3",3," — Als letzter Redner erhält das Wort der Kollege Christoph Bernstiel, CDU/ CSU-Fraktion.","","","02",31,19087
"4",4," Christoph Bernstiel:","","","03",31,19087
"5",5,"Sehr geehrter Herr Präsident! Werte Kolleginnen und Kollegen! Liebe Gäste! Als letzter Redner in dieser teilweise sehr erfrischenden Debatte hat man die Möglichkeit, das eine oder andere klarzustellen und zusammenzufassen.","","","04",31,19087
"6",6," Ich möchte gerne die Punkte herausgreifen, auf die noch nicht eingegangen wurde.","","","05",31,19087
"7",7,"Das Erste ist:","","","06",31,19087
"8",8," Wir merken wieder einmal wunderbar den Unterschied zwischen Regierung und Opposition.","","","07",31,19087
"9",9," Unsere Bundesregierung hat allein in den letzten zwei Jahren über zehn Bundeseinrichtungen in Ostdeutschland angesiedelt.","","","08",31,19087
"10",10," Ich nenne das Fernstraßen-Bundesamt, das Hauptzollamt — mein Kollege Amthor hat mehrereChristoph BernstielEinrichtungen genannt, die in Mecklenburg-Vorpommern angesiedelt werden — und die Cyberagentur, die, wie erst im Januar dieses Jahres bekannt gegeben wurde, nach Halle kommt.","","","09",31,19087
"11",11," Dann passiert etwas Wundersames:","","","10",31,19087
"12",12," Die Opposition bemerkt, dass Landtagswahlen sind und dass sie ja auch mal wieder etwas für die Ostdeutschen tun müsste.","","","11",31,19087
"13",13," Das merken Sie daran, dass die Linkspartei sogar Gregor Gysi aus der Mottenkiste holt, nachdem wir ihn Monate nicht im Parlament gesehen haben.","","","12",31,19087
"14",14," So weit ist das ja auch noch okay und das gute Recht der Oppositionsparteien.","","","13",31,19087
"15",15," Aber man muss schon sagen, liebe AfD:","","","14",31,19087
"16",16," Wenn Sie einen Antrag stellen, der nur aus einem einzigen Satz besteht, dann ist das schon etwas dünn.","","","15",31,19087
"17",17," Bei der Linkspartei ist es auch nicht viel besser.","","","16",31,19087
"18",18," Sie kommen 30 Jahre nach dem Mauerfall auf die innovative Idee, eine Ostquote zu fordern.","","","17",31,19087
"19",19," Das finde ich wirklich etwas spät.","","","18",31,19087
"20",20," Meine Kollegen haben es bereits angesprochen:","","","19",31,19087
"21",21," 40 Jahre haben Sie unser Land heruntergewirtschaftet.","","","20",31,19087
"22",22," Jetzt kommen Sie an und kritisieren die Bundesregierung, die dieses Land wieder aufgebaut hat, dafür, dass sie zu wenig tut.","","","21",31,19087
"23",23," Das ist scheinheilig.","","","22",31,19087
"24",24," Apropos Quote.","","","23",31,19087
"25",25," Wenn wir schon über eine Quote reden — das wurde hier bereits angesprochen -, dann muss man fragen:","","","24",31,19087
"26",26," Wen meinen Sie überhaupt mit „ostdeutsch“? Sie wissen genauso gut wie ich, dass es Kritik am Gutachten des Wissenschaftlichen Dienstes gibt und dass es nicht eindeutig ist.","","","25",31,19087
"27",27," Was Sie verschwiegen haben, ist:","","","26",31,19087
"28",28," Zählen zu den Ostdeutschen für Sie auch die, die nach der Wende nach Ostdeutschland gekommen sind und mittlerweile den größten Teil ihres Lebens in Ostdeutschland verbracht haben? Oder was ist mit meiner Generation? Nach dem Gutachten, auf das Sie sich beziehen, wäre ich kein Ostdeutscher.","","","27",31,19087
"29",29," Ich bin in Ostdeutschland geboren, aber leider nach dem Stichtag.","","","28",31,19087
"30",30," Philipp Amthor hat es gesagt:","","","29",31,19087
"31",31," Ich fühle mich als Deutscher eines gesamten Deutschlands, und ich möchte diese Stigmatisierung als Ostdeutscher von Ihnen von links und auch von Ihnen von rechts definitiv nicht mehr hören.","","","30",31,19087
"32",32," Wissen Sie, mit Ihrer Quote stigmatisieren Sie eine ganze Generation von Ostdeutschen — warum? —, weil Sie sagen:","","","31",31,19087
"33",33," Die Ostdeutschen schaffen es nicht aus eigener Kraft, die zweifelsfrei noch bestehenden Rückstände aufzuholen.","","","32",31,19087
"34",34," Wir können das nur mit einer Quote schaffen.","","","33",31,19087
"35",35," — Das ist eine Beleidigung für alle Ostdeutschen.","","","34",31,19087
"36",36,"Liebe Kolleginnen und Kollegen von Linken und AfD, ich lasse mich von Ihnen nicht als Jammerossi stigmatisieren.","","","35",31,19087
"37",37," Und wenn wir schon über Leistungen reden und darüber, wie wir Ostdeutschland voranbringen — das hat keiner meiner Vorredner getan -, dann müssen wir auch über die Unternehmen sprechen; denn es sind die Unternehmen mit innovativen Konzepten und mit guten Wachstumsprognosen, die Jobs schaffen und die dafür sorgen, dass der Steuertopf größer wird.","","","36",31,19087
"38",38," Wenn wir darüber reden, dann möchte ich keine Quote, die privatwirtschaftliche Unternehmen in den Osten zwingt.","","","37",31,19087
"39",39," Vielmehr müssen wir über Leistungen reden, über gute Standortfaktoren und darüber, wie wir Unternehmen von einer freiwilligen Ansiedlung überzeugen.","","","38",31,19087
"40",40,"Meine sehr verehrten Damen und Herren, das ist es, wofür die Union steht, wenn wir vom Aufbau Ost sprechen:","","","39",31,19087
"41",41," mit klugen Ideen, mit Fleiß und mit einem selbstbewussten Auftreten unser Land voranzubringen und nicht mit bittstellerischen Quoten aus dem letzten Jahrhundert, so wie es AfD und Linke fordern.","","","40",31,19087
"42",42,"Herzlichen Dank.
Vizepräsident Wolfgang ","","","41",31,19087
