"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",135,19127
"2",2,"Vielen Dank, Herr Kollege Kippels.","","","01",135,19127
"3",3," — Mit dem besonderen Lob für das UKSH in Schleswig-Holstein beende ich die Debatte.","","","02",135,19127
"4",4,"Wir kommen zur Abstimmung über den Antrag der Fraktionen der CDU/CSU und der SPD auf Drucksache 19/15062 mit dem Titel „Kinder weltweit schützen — Ausbeuterische Kinderarbeit verhindern“.","","","03",135,19127
"5",5," Die Fraktionen der CDU/CSU und SPD wünschen Abstimmung in der Sache.","","","04",135,19127
"6",6," Die Fraktion Bündnis 90/Die Grünen wünscht Überweisung an den Ausschuss für wirtschaftliche Zusammenarbeit und Entwicklung.","","","05",135,19127
"7",7,"Wir stimmen nach ständiger Übung zuerst über den Antrag auf Ausschussüberweisung ab.","","","06",135,19127
"8",8," Ich frage deshalb:","","","07",135,19127
"9",9," Wer stimmt für die beantragte Überweisung? — Wer stimmt dagegen? — Die AfD muss sich entscheiden.","","","08",135,19127
"10",10," Gleichzeitig dafür und dagegen, das geht nicht.","","","09",135,19127
"11",11," Dann ist dieser Überweisungsantrag mit den Stimmen von CDU/CSU und SPD gegen die Stimmen der übrigen Fraktionen des Hauses abgelehnt.","","","10",135,19127
"12",12,"Wir kommen daher zur Abstimmung über den Antrag auf Drucksache 19/15062 in der Sache.","","","11",135,19127
"13",13," Wer stimmt für diesen Antrag? — Wer stimmt dagegen? — Wer enthält sich? — Dann ist dieser Antrag mit den Stimmen der CDU/CSU und der SPD bei Enthaltung der Fraktion der FDP gegen die Stimmen der anderen Fraktionen des Hauses angenommen.","","","12",135,19127
"14",14,"Ich rufe den Tagesordnungspunkt 22 auf:","","","13",135,19127
"15",15," Beratung des Antrags der Abgeordneten Cornelia Möhring, Doris Achelwilm, Gökay Akbulut, weiterer Abgeordneter und der Fraktion DIE LINKEGewalt an Frauen und Mädchen systematisch bekämpfen — Grundlagen zur erfolgreichen Umsetzung der Istanbul-Konvention schaffenDrucksache 19/14380Überweisungsvorschlag:","","","14",135,19127
"16",16," Ausschuss für Familie, Senioren, Frauen und Jugend Ausschuss für Menschenrechte und humanitäre HilfeNach einer interfraktionellen Vereinbarung sind für die Aussprache 38 Minuten vorgesehen.","","","15",135,19127
"17",17," — Ich höre hierzu keinen Widerspruch.","","","16",135,19127
"18",18," Dann ist das so beschlossen.","","","17",135,19127
"19",19,"Ich eröffne die Aussprache und erteile als erster Rednerin das Wort der Kollegin Cornelia Möhring, Fraktion Die Linke.","","","18",135,19127
"20",20," Cornelia Möhring:","","","19",135,19127
"21",21,"Danke.","","","20",135,19127
"22",22," — Herr Präsident! Liebe Kolleginnen und Kollegen! Als der Europarat vor einigen Jahren die IstanbulKonvention ins Leben rief, war das ein starkes Signal.","","","21",135,19127
"23",23," Mit diesem Übereinkommen zur Verhütung und Bekämpfung von Gewalt gegen Frauen und häuslicher Gewalt wurde anerkannt, dass Gewalt an Frauen und Mädchen eine Menschenrechtsverletzung ist.","","","22",135,19127
"24",24," Es geht aber um noch mehr; denn das Abkommen zielt zudem auf eine Beendigung dieser Gewalt, und zwar durch eine koordinierte Gesamtstrategie.","","","23",135,19127
"25",25," Bis auf zwei Länder haben mittlerweile die übrigen 45 Mitgliedstaaten des Europarats die Konvention unterzeichnet.","","","24",135,19127
