"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",28,19079
"2",2," Danke sehr.","","","01",28,19079
"3",3," — Die nächste Frage stellt Kathrin Vogler, Die Linke.","","","02",28,19079
"4",4,"Kathrin Vogler:","","","03",28,19079
"5",5,"Vielen Dank, Herr Präsident.","","","04",28,19079
"6",6," — Ich möchte mich wieder an Herrn Minister Maas wenden.","","","05",28,19079
"7",7," Sie haben ja zu Anfang Ihres Vortrags auch über die Lage von Frauen im Irak gesprochen.","","","06",28,19079
"8",8," Ich finde, wir tun gut daran, Opfer von Menschenrechtsverbrechen, von Völkermord und von anderen schlimmen Vergehen gegen die Menschlichkeit auch Jahre nach den Ereignissen wieder in den Blick zu nehmen.","","","07",28,19079
"9",9,"Ich méchte mich jetzt beschaftigen mit der Lage der Jesidinnen und Jesiden im Iran.","","","08",28,19079
"10",10," 2014 wurden sie Opfer eines versuchten Völkermords durch Daesh, den selbsternannten „Islamischen Staat“.","","","09",28,19079
"11",11," Wie ich jetzt erfahren habe, ist die Situation der Überlebenden, also derjenigen, die die Verbrechen des IS überlebt haben, im Augenblick mehr als besorgniserregend und kritisch.","","","10",28,19079
"12",12," Unter unglaublichen Bedingungen leben sie im Sindschar-Gebirge oder im Lager von Dohuk.","","","11",28,19079
"13",13," Sie sind abgeschnitten von humanitarer Hilfe, von Gesundheitsversorgung, Bildung und wirtschaftlicher Betätigung, und Sie werden mit den Traumata, die sie erlitten haben, vor allem die Frauen — durch Verschleppung, durch Entführung, durch Vergewaltigung und durch Wegnahme ihrer Kinder -, alleingelassen.","","","12",28,19079
"14",14,"Da möchte ich gerne wissen:","","","13",28,19079
"15",15," Was tut eigentlich die Bundesregierung konkret — konkret —, um auf den Irak und die kurdische Selbstverwaltung im Nordirak einzuwirken, damit die jesidische Bevölkerung in der Region Shengal wieder frei, sicher und menschenwürdig leben kann?Präsident Dr.
 Wolfgang ","","","14",28,19079
