"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",68,19077
"2",2," Das heißt „Herr Präsident“, Herr Kollege Korte.","","","01",68,19077
"3",3," Jan Korte:","","","02",68,19077
"4",4,"Ja, noch 15 Minuten.","","","03",68,19077
"5",5," — Sehr geehrter Herr Kollege, danke, dass Sie die Zwischenfrage zulassen.","","","04",68,19077
"6",6,"Ihr Beitrag ist einer, mit dem man sich ernsthaft auseinandersetzen kann.","","","05",68,19077
"7",7," Ich habe nur eine Frage, weil ich etwas schlicht nicht verstehe.","","","06",68,19077
"8",8," Was meinen Sie mit „Gemeinschaft der Opfer‘? Warum ist sie nicht möglich? Der Ansatz in unserem Antrag ist:","","","07",68,19077
"9",9," Wir wollen keine Ethnisierung von Opfergruppen in Osteuropa vornehmen:","","","08",68,19077
"10",10," hier die Polen, dort die Ukrainer etc.","","","09",68,19077
"11",11," Genau das wollen wir ja nicht, sondern wir sagen — das ist auch der Stand der For schung -, dass es 1939 mit dem Überfall auf Polen begonnen hat — darüber haben Sie gerade gesprochen — und dass alle Opfer natürlich Opfer der sogenannten NS-Lebensraumideologie gewesen sind, nach der sowohl Polen als auch die Völker der Sowjetunion als — übersetzt gesagt — „slawische Untermenschen“ galten.","","","10",68,19077
"12",12," Deswegen verstehe ich den Widerspruch, den Sie da aufmachen, nicht.","","","11",68,19077
"13",13," Vielleicht können Sie ihn einmal erklären; denn genau das ist ja die ideologische Grundlage für diese massenmörderischen Exzesse gewesen, und die verbindet die Opfer.","","","12",68,19077
"14",14,"Erhard Grundl:","","","13",68,19077
"15",15,"Herr Kollege Korte, vielen Dank für die Frage.","","","14",68,19077
"16",16," — Aus meiner Sicht ist es bei dieser Frage ganz zentral, dass wir nicht den Duktus, das Wording der Täter übernehmen, was wir nach meiner Überzeugung durch Ihren Antrag und die darin enthaltenen Formulierungen machen würden, sondern uns auf die Seite der Opfer stellen und von deren Perspektive aus sehen, wie sie gesehen werden wollen.","","","15",68,19077
"17",17," Dieser Diversität, dieser Unterschiedlichkeit muss meiner Ansicht nach Rechnung getragen werden.
 Vizepräsident Wolfgang ","","","16",68,19077
