"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",68,19133
"2",2," Herr Kekeritz dazu.","","","01",68,19133
"3",3,"Uwe Kekeritz:","","","02",68,19133
"4",4,"Herzlichen Dank.","","","03",68,19133
"5",5," — Frau Staatssekretärin, wir haben jetzt bei dem Fragekomplex des Kollegen Hoffmann ein Thema angesprochen, das immer zentraler wird.","","","04",68,19133
"6",6," Es gibt Fraktionen hier im Hause, die sagen:","","","05",68,19133
"7",7," Die nationalen Regierungen vor Ort sind eigentlich dafür verantwortlich, dass Sozialpolitik in ihrem Land auch tatsächlich durchgesetzt wird, also Lohnhöhe, Arbeitsbedingungen, Umweltschutz usw.","","","06",68,19133
"8",8," — Dem schließe ich mich natürlich voll und ganz an.","","","07",68,19133
"9",9," Aber wie steht eigentlich die Bundesregierung grundsätzlich dazu? Wir wissen, dass viele Länder einfach kein Rechtssystem haben, dass sie auch oftmals den politischen Willen nicht haben.","","","08",68,19133
"10",10," Wie steht die Bundesregierung dazu? Sind wir dann verpflichtet, via Lieferkettengesetz oder Lieferkettenverantwortung dies zu kompensieren, oder sagen Sie:
 „Nein, das spielt für uns überhaupt keine Rolle; die nationale Verantwortung bleibt in dem Land, und wir kümmern uns nicht darum“?Vizepräsidentin Claudia ","","","09",68,19133
