"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",151,19133
"2",2," Vielen Dank.","","","01",151,19133
"3",3," — Nachster Redner in der Debatte ist fur die Fraktion der AfD der Kollege Dr.","","","02",151,19133
"4",4," Götz Frömming.","","","03",151,19133
"5",5," Dr.","","","04",151,19133
"6",6," Götz Frömming:","","","05",151,19133
"7",7,"Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! Von nun an geht es bergab, könnte man in Anspielung auf einen bekannten Schlager der 60er-Jahre mit Blick auf die PISA-Ergebnisse sagen.","","","06",151,19133
"8",8," Rund 20 Prozent der 15-jährigen Schüler können nicht einmal auf Grundschulniveau lesen.","","","07",151,19133
"9",9," Dabei wäre es so einfach, unsere Schulen wieder auf Vordermann zu bringen.","","","08",151,19133
"10",10," Dafür müssten zunächst die Klassen verkleinert werden.","","","09",151,19133
"11",11," An jeder dritten Grundschule in Berlin wird die zulässige Größe von 26 Schülern überschritten, konnten wir vor Kurzem in der Presse lesen.","","","10",151,19133
"12",12," Meine Damen und Herren, haben Sie einmal in einer Klasse mit 30 Schülern oder mehr in einem Brennpunktviertel unterrichtet? Dann wissen Sie, wovon ich spreche.","","","11",151,19133
"13",13," Maximal 20 Schüler in der Grundschule und 25 in den Oberschulen:","","","12",151,19133
"14",14," Mehr sollten es im Idealfall nicht sein.","","","13",151,19133
"15",15,"Dann brauchen wir eine Rückbesinnung auf bewährte Tugenden und Unterrichtsmethoden.","","","14",151,19133
"16",16," Wir brauchen mehr Disziplin, Wiederherstellung der Autorität des Lehrers und ein nach Leistung differenzierendes Schulsystem, das Erfolge und Niederlagen kennt.","","","15",151,19133
"17",17," Eine Durchlässigkeit zwischen den verschiedenen Schultypen:","","","16",151,19133
"18",18," Ja, das soll und muss es geben.","","","17",151,19133
"19",19," Alle Schulgebäude müssen dringend renoviert werden.","","","18",151,19133
"20",20," Das ist wichtiger, als einer konzeptlosen Digitalisierung des Lernens das Wort zu reden.","","","19",151,19133
"21",21," Schließlich muss eine langfristig denkende Bildungspolitik auch den Mut haben, eine Neuordnung der Asylund Einwanderungspolitik zu fordern.","","","20",151,19133
"22",22," Die Erfahrungen der letzten Jahrzehnte haben gezeigt, dass sich ein niedriger Bildungsstand der Eltern trotz aller Anstrengungen unseres Bildungssystems über Generationen hinweg vererbt oder, wenn Sie so wollen, tradiert.","","","21",151,19133
"23",23," Deshalb fordert die AfD-Fraktion einmal mehr:","","","22",151,19133
"24",24," Bildungsstand und Bildungsfähigkeit müssen ein zentrales Kriterium eines zukünftigen Einwanderungsgesetzes sein.","","","23",151,19133
"25",25,"Meine Damen und Herren, jetzt kurz zum Antrag derFDP.","","","24",151,19133
"26",26," Im Kern will die FDP den Föderalismus überwinden und die Schulbildung von Berlin aus steuern.","","","25",151,19133
"27",27," Dazu bedienen Sie sich politischer Kampfbegriffe und fordern genau wie die Linken die Abschaffung eines vermeintlichen Kooperationsverbots zwischen Bund und Ländern, das es bekanntlich gar nicht gibt.","","","26",151,19133
"28",28,"Dr.","","","27",151,19133
"29",29," Götz FrömmingFür die FDP stehen die deutschen Schüler im Wettbewerb mit Schülern in Kanada oder Japan.","","","28",151,19133
"30",30," Sie folgt damit dem von der Lobbyorganisation OECD vorgegebenen Kurs hin zu einer Ökonomisierung und Globalisierung des Bildungswesens.","","","29",151,19133
"31",31,"Dem halten wir entgegen:","","","30",151,19133
"32",32," Erstens.","","","31",151,19133
"33",33," Schulen sind keine Fabriken.","","","32",151,19133
"34",34," Zweitens.","","","33",151,19133
"35",35," Schüler sind auch keine Arbeiter.","","","34",151,19133
"36",36," Und drittens.","","","35",151,19133
"37",37," Meine Damen und Herren, Bildung ist keine Ware.","","","36",151,19133
"38",38," Meine sehr geehrten Damen und Herren, Bildung ist dann am besten, wenn sie ihren Zweck zunächst nur in sich selbst hat.","","","37",151,19133
"39",39," Das hat bereits Wilhelm von Humboldt erkannt.","","","38",151,19133
"40",40," Er legte damals in Preußen die Grundlagen für ein Bildungssystem, aus dem im Laufe der Jahre zahlreiche Forscher, Erfinder und Nobelpreisträger hervorgingen.","","","39",151,19133
"41",41,"Deutschlands Wiederaufstieg nach dem Zweiten Weltkrieg, das Wirtschaftswunder und der internationale Erfolg unserer Unternehmen:","","","40",151,19133
"42",42," All dies war möglich, obwohl oder vielleicht auch weil die Schulpolitik von den Ländern und nicht vom Bund gemacht wird.","","","41",151,19133
"43",43," Wir als AfDFraktion sind deshalb der Anwalt der Länder, und wir bekennen uns auch zum Grundgesetz, das die föderale Ordnung unseres Staates zu Recht unter einen besonderen Schutz gestellt hat.","","","42",151,19133
"44",44,"Vielen Dank.
Vizepräsident Thomas ","","","43",151,19133
