"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",113,19133
"2",2," Vielen Dank, Pascal Kober.","","","01",113,19133
"3",3," — Nächster Redner:","","","02",113,19133
"4",4," für Bündnis 90/Die Grünen Markus Kurth.","","","03",113,19133
"5",5,"Vizepräsidentin Claudia RothMarkus Kurth:","","","04",113,19133
"6",6,"Frau Präsidentin! Liebe Kolleginnen und Kollegen! Herr Kober, Sie wollen die SPD nehmen und mit ihr zurückgehen.","","","05",113,19133
"7",7," Sie haben die SPD ja aufgefordert, mit Ihnen zurückzugehen.","","","06",113,19133
"8",8," Also, wissen Sie, wo Sie herkommen? Ich glaube nicht, dass es für die SPD wirklich eine attraktive Perspektive ist, sich ins Jahr 2013 zurückzubewegen.","","","07",113,19133
"9",9," Das, was Sie hier erzählen, zeigt allerdings, dass Sie wirklich ganz weit zurückwollen.","","","08",113,19133
"10",10," Kann es denn sein, dass wir hier in einer Debatte über Armut im Alter allen Ernstes quasi als Empfehlung geben, dass die Armen im Alter arbeiten gehen? Das ist wirklich wirklichkeitsfremd, muss ich sagen.","","","09",113,19133
"11",11," Wir sind auch dafür, dass man das Arbeiten auf freiwilliger Basis auch nach Erreichen der Regelaltersgrenze erleichtern und ermöglichen sollte.","","","10",113,19133
"12",12," Aber in diesem Kontext von Armutsbekämpfung durch Arbeiten im Alter zu reden, das ist schon — ich benutze das Wort nicht so inflationär — zynisch.","","","11",113,19133
"13",13," Auf der anderen Seite, Herr Kober, machen Sie dann auch noch den Vorschlag, als Armutsbekämpfungsmöglichkeit einen Freibetrag in der Grundsicherung einzuführen.","","","12",113,19133
"14",14," Wissen Sie, was das wiederum bedeutet? Das bedeutet, dass die Rentnerinnen und Rentner möglicherweise trotz sehr langer Versicherungszeiten in der Grundsicherung bleiben.","","","13",113,19133
"15",15," Das heißt also, die Angemessenheit der Wohnung wird überprüft; das Ersparte wird angerechnet.","","","14",113,19133
"16",16," Das ist überhaupt keine Lösung für Leute, die auf viele Jahrzehnte Mitgliedschaft in der gesetzlichen Rentenversicherung zurückblicken.","","","15",113,19133
"17",17," Da ich jetzt sche, dass die SPD an der Stelle klatscht, worüber ich mich freue, muss ich leider doch sagen:","","","16",113,19133
"18",18," Sie räumen dieses Problem mit Ihrer Grundrente zu weiten Teilen nicht aus.","","","17",113,19133
"19",19," Wenn man Krankenversicherungs- und Pflegeversicherungsbeiträge nach Anwendung Ihres Berechnungsmechanismus anrechnet, und wenn man sich anguckt, wie gerade in den hochpreisigen Städten die Wohnkosten sind, dann stellt man fest — wir werden ja vielleicht irgendwann in ein Gesetzgebungsverfahren dazu kommen -, dass ein großer Teil derer, die Sie erreichen wollen, trotzdem in der Verfahrensmühle Grundsicherung stecken bleibt, obwohl es einen Freibetrag gibt.","","","18",113,19133
"20",20," Darum schlagen wir, Bündnis 90/Die Grünen, auch vor, eine Garantierente einzuführen:","","","19",113,19133
"21",21," Nach 30 Versicherungsjahren bekommt man 30 Rentenpunkte.","","","20",113,19133
"22",22," Es soll dabei keine Vermögensprüfung geben, und es soll nur sichergestellt werden, dass die Ehe nicht bessergestellt ist.","","","21",113,19133
"23",23," Es braucht einfache, unbürokratische Leistungen, auf jeden Fall oberhalb der Grundsicherung.","","","22",113,19133
"24",24," Das wäre ein prima Modell, und dieser Richtung sollten Sie folgen.","","","23",113,19133
"25",25," Geben Sie sich einen Ruck! Eines muss ich jetzt zu Frau Schielke-Ziesing und der AfD sagen:","","","24",113,19133
"26",26," Was Sie in der Rentenpolitik möchten, ist gar nicht klar.","","","25",113,19133
"27",27," Herr Meuthen — das ist immerhin einer Ihrer Bundesvorsitzenden — hat auf dem Podium mehrerer Rentenveranstaltungen, bei denen ich mit ihm saß, das Vorbild Chile genannt.","","","26",113,19133
"28",28," Chile hat die gesetzliche Rentenversicherung komplett zerstört und durch eine Kapitaldeckung ersetzt.","","","27",113,19133
"29",29," Dort ist die Armut im Vergleich zu allen OECD-Ländern mit Abstand am allerhöchsten.","","","28",113,19133
"30",30," Das ist das, was Sie den Leuten in Mecklenburg-Vorpommern offenbar vorschlagen.","","","29",113,19133
