"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",126,19133
"2",2," Das Wort hat für die SPD-Fraktion die Kollegin Dagmar Ziegler.","","","01",126,19133
"3",3," Dagmar Ziegler:","","","02",126,19133
"4",4,"Vielen Dank.","","","03",126,19133
"5",5," — Herr Präsident! Liebe Kolleginnen und Kollegen! Meine sehr verehrten Damen und Herren! „Wir wollen ein Volk der guten Nachbarn sein und werden, im Inneren und nach außen.","","","04",126,19133
"6",6,"“ In Zeiten der Europäischen Union bezieht dies eben nicht nur unsere europäischen Nachbarn mit ein, sondern vor allem auch die Nachbarn unseres Europas.","","","05",126,19133
"7",7," Unser Antrag ist auch Ausdruck dieses vielzitierten Satzes aus Willy Brandts Regierungserklärung 1969.","","","06",126,19133
"8",8," Deshalb ist Ihre Sichtweise auf den Mittelmeerraum eine ganz andere als die unsere, liebe AfD.","","","07",126,19133
"9",9," Die nordafrikanischen Staaten sind Nachbarn unseres Europas und somit wichtige Partner in sicherheitspolitischen, in wirtschaftlichen und auch in außenpolitischen Fragen.","","","08",126,19133
"10",10," Es liegt im gegenseitigen, aber eben auch in unserem deutschen strategischen Interesse, diese Kooperationen weiter auszubauen, und dafür tragen wir hier im Parlament eine sehr große Verantwortung.","","","09",126,19133
"11",11,"Die aufeinandertreffenden verschiedenen Kulturen und Religionen ebenso wie die gesellschaftlichen Ungleichgewichte in der Region beherbergen aber auch Konflikte, die bis nach Europa reichen; das wissen wir alle.","","","10",126,19133
"12",12," Neben dem Verbindenden kennzeichnet den Mittelmeerraum auch sehr viel Trennendes:","","","11",126,19133
"13",13," Wohlstand gegenüber Armut, staatliche Stabilität gegenüber Fragilität, Rechtssicherheit versus Rechtsunsicherheit sowie Staaten zwischen Demokratie und Diktatur, religiösen Fundamentalismus und Nationalismus.","","","12",126,19133
"14",14," Da hilft die Eisenbahnstrecke wenig.","","","13",126,19133
"15",15," Schlechte Regierungsführung, politische Krisen, fundamentalistische Gewalt stehen Menschenrechten, individuellen Freiheiten, Demokratisierung und wirtschaftlichem Aufstieg entgegen.","","","14",126,19133
"16",16," Während beispielsweise Tunesien — mit großen Abstrichen in Bezug auf Menschenrechte - es schafft, sich immer weiter zu entwickeln, werden Staaten wie Libyen immer instabiler.","","","15",126,19133
"17",17," Um genau dem entgegenzutreten, gilt es, den Zusammenhalt innerhalb der Region zu fördern, den Blick auf gemeinsame Interessen zu richten und den politischen, kulturellen und wirtschaftlichen Austausch zu intensivieren, im Übrigen auch zwischen Parlamentariern.","","","16",126,19133
"18",18,"Liebe Kolleginnen und Kollegen, unsere Aufgabe muss es sein, die Region bei ihrer politischen, demokratischen und rechtsstaatlichen Entwicklung langfristig durch strukturelle Reformmaßnahmen zu unterstützen, die Einhaltung der Menschenrechte vor Ort ohne Wenn und Aber zu erreichen, die Region wirtschaftlich zu stärken und als verlässlichen Partner Europas zu gewinnen.","","","17",126,19133
"19",19," Das Werkzeug, um an diesen Zielen weiterzuarbeiten, ist in unserem Antrag beschrieben.","","","18",126,19133
"20",20," Ich möchte mich bei unserem Koalitionspartner bedanken, dass das so gut gelungen ist.","","","19",126,19133
"21",21,"Die Koalitionsfraktionen fordern die Bundesregierung erstens auf, in den Verhandlungen der Europäischen Union mit den südlichen A taaten des Mittelmeers zu vertieften, umfassenden Handelsabkommen zu gelangen, die verbindliche soziale, menschenrechtliche und auch ökologische Standards ebenso wie konkrete Beschwerdeüberprüfungs- und Reaktionsmechanismen enthalten.","","","20",126,19133
"22",22," Für Herrn Rabe explizit, aber auch für uns alle ist die Aussage sehr wichtig, dass die Handelsabkommen die wirtschaftliche Stabilisierung und nachhaltige Entwicklung der Region fördern müssen und da insbesondere auf die Einhaltung der ILO-Kernarbeitsnormen geachtet werden muss.","","","21",126,19133
"23",23," Zweitens sind alle Vorhaben dahin gehend zu überprüfen, ob sie geeignet sind, vor allem junge Menschen in angemessene Beschäftigung zu bringen, um nachhaltige Lebensperspektiven vor Ort zu schaffen.","","","22",126,19133
"24",24," Es geht eben nicht um eine Europäisierung von Afrika.","","","23",126,19133
"25",25,"Dagmar ZieglerDrittens ist auf eine Verbesserung der menschenrechtlichen Lage hinzuwirken.","","","24",126,19133
"26",26," Vor allem damit wird ein wichtiger Beitrag zur Stabilisierung und Konfliktprävention in der Region geleistet, besonders die Einhaltung rechtsstaatlicher Prinzipien, die Pressefreiheit und die Umsetzung demokratischer Beteiligungsformen sind von zentraler Bedeutung.","","","25",126,19133
"27",27," Auch hier, muss ich sagen, ist der Austausch zwischen Parlamenten, Kommunalpolitikern, Landespolitikern und eben auch Regierungsvertretungen so wichtig, damit wir auch da Einfluss nehmen im guten Sinne.","","","26",126,19133
"28",28,"Bei allen Verhandlungen muss darauf hingewirkt werden, dass die zunehmende Einschränkung der Arbeit der deutschen politischen Stiftungen in einigen Ländern Nordafrikas beendet wird.","","","27",126,19133
"29",29," Das ist etwas, worauf wir bestehen sollten.","","","28",126,19133
"30",30," Im Hinblick auf die künftige Zusammenarbeit mit den afrikanischen Staaten ist das elementar.","","","29",126,19133
"31",31,"Ich bedanke mich für die Aufmerksamkeit, bitte um Zustimmung, damit die Bundesregierung dies zum Anlass nimmt, die vielen Maßnahmen, die wir beschlossen haben - es sind sehr viele Maßnahmen - auch tatsächlich schnellstmöglich in Angriff zu nehmen und umzusetzen.","","","30",126,19133
"32",32,"Vielen Dank.","","","31",126,19133
"33",33,"Vizepräsident Dr.
 Hans-Peter ","","","32",126,19133
